Bioassay ID,Matched set ID,Source 1 citation,Source 1 type,Source 2 citation,Source 2 type,Source 3 citation,Source 3 type,Source 4 citation,Source 4 type,Capture method 1,Capture method 2,Capture method 3,Capture method 4,Start month,Start year,End month,End year,Publication year,Complex/Subgroup,Generation,Test protocol,Insecticide tested,Insecticide class,Concentration (%),Concentration (µg),Exposure period (min),Intensity (multiplier),No. mosquitoes tested,No. mosquitoes dead,Percent mortality,Country,Site type,Site name,Latitude,Longitude,Admin level,GAUL code
40253,42,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.2,NA,NR,2,89,NR,98.87,Benin,point,Cotonou,6.3703,2.3912,NA,NA
36076,42,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,87,NR,98.85,Benin,point,Cotonou,6.3703,2.3912,NA,NA
40254,42,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,100,Benin,point,Cotonou,6.3703,2.3912,NA,NA
36077,42,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,97,NR,100,Benin,point,Cotonou,6.3703,2.3912,NA,NA
40255,42,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,94,NR,100,Benin,point,Cotonou,6.3703,2.3912,NA,NA
39059,43,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,12.5,NR,1,20,NR,40,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
39058,43,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,62.5,NR,5,17,NR,70.59,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
39060,43,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,125,NR,10,21,NR,66.67,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
39061,43,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,125,NR,10,23,NR,73.91,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
39073,44,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,100,NR,50,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
39074,44,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,64,Ghana,point,Gbullung,9.486256,-1.012093,NA,NA
36092,45,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,87,NR,94.25,Benin,point,Kandi,11.1305,2.9326,NA,NA
36093,45,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,95,NR,96,Benin,point,Kandi,11.1305,2.9326,NA,NA
36094,45,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,97,NR,97.93,Benin,point,Kandi,11.1305,2.9326,NA,NA
39111,46,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,12.5,NR,1,25,NR,64,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
39113,46,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,62.5,NR,5,25,NR,84,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
39112,46,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,125,NR,10,25,NR,80,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
39115,46,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,CDC Bottle Bioassay,bendiocarb,carbamate,NA,125,NR,10,26,NR,88.46,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
39118,47,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,92,NR,79.35,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
39124,47,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,84,Ghana,point,Kumbungu,9.561014,-0.949701,NA,NA
36108,48,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,98,NR,94.89,Benin,point,Malanville,11.8633,3.3842,NA,NA
36109,48,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,102,NR,96.07,Benin,point,Malanville,11.8633,3.3842,NA,NA
36110,48,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,101,NR,99,Benin,point,Malanville,11.8633,3.3842,NA,NA
39133,49,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,100,NR,64,Ghana,point,Nanton,9.550836,-0.730449,NA,NA
39129,49,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,96,NR,86.46,Ghana,point,Nanton,9.550836,-0.730449,NA,NA
36125,50,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,87,NR,97.7,Benin,point,Parakou,9.3467,2.609,NA,NA
36126,50,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,91,NR,98.9,Benin,point,Parakou,9.3467,2.609,NA,NA
36127,50,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,93,NR,98.92,Benin,point,Parakou,9.3467,2.609,NA,NA
36142,51,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,99,NR,94.94,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
36143,51,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,95,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
36144,51,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2017,NR,2017,NA,Gambiae Complex,NR,WHO Bioassay (version unknown),bendiocarb,carbamate,1,NA,NR,10,51,NR,96.07,Benin,point,Porto Novo,6.4969,2.6289,NA,NA
39170,52,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,100,NR,61,Ghana,point,Tugu,9.3722,-0.6068,NA,NA
39171,52,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,90,Ghana,point,Tugu,9.3722,-0.6068,NA,NA
39213,53,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.1,NA,NR,1,100,NR,41,Ghana,point,Woribugu,9.378,-1.036,NA,NA
39214,53,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2017,NR,2017,NA,Gambiae Complex,F0,WHO Bioassay (version unknown),bendiocarb,carbamate,0.5,NA,NR,5,100,NR,78,Ghana,point,Woribugu,9.378,-1.036,NA,NA
40499,66,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,36,Uganda,point,Apac,1.98021,32.53182,NA,NA
40501,66,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,63,Uganda,point,Apac,1.98021,32.53182,NA,NA
40502,66,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,80,Uganda,point,Apac,1.98021,32.53182,NA,NA
40503,66,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,90,Uganda,point,Apac,1.98021,32.53182,NA,NA
40504,66,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Uganda,point,Apac,1.98021,32.53182,NA,NA
38035,68,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,104,NR,79,Mali,point,Badiagara,14.34855,-3.61031,NA,NA
38036,68,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,103,NR,63,Mali,point,Badiagara,14.34855,-3.61031,NA,NA
38037,68,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,104,NR,27,Mali,point,Badiagara,14.34855,-3.61031,NA,NA
38038,68,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,104,NR,88,Mali,point,Badiagara,14.34855,-3.61031,NA,NA
38039,69,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,81,Mali,point,Bamako,12.65001,-7.99986,NA,NA
38040,69,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,104,NR,40,Mali,point,Bamako,12.65001,-7.99986,NA,NA
38041,69,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,28,Mali,point,Bamako,12.65001,-7.99986,NA,NA
38044,69,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,104,NR,86,Mali,point,Bamako,12.65001,-7.99986,NA,NA
38059,70,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,104,NR,82,Mali,point,Bankass,14.078493,-3.518264,NA,NA
38060,70,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,104,NR,73,Mali,point,Bankass,14.078493,-3.518264,NA,NA
38061,70,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,104,NR,22,Mali,point,Bankass,14.078493,-3.518264,NA,NA
38064,70,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,104,NR,84,Mali,point,Bankass,14.078493,-3.518264,NA,NA
38071,71,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,103,NR,78,Mali,point,Baroueli,13.0683,-6.82792,NA,NA
38072,71,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,102,NR,80,Mali,point,Baroueli,13.0683,-6.82792,NA,NA
38073,71,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,102,NR,75,Mali,point,Baroueli,13.0683,-6.82792,NA,NA
38076,71,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,103,NR,91,Mali,point,Baroueli,13.0683,-6.82792,NA,NA
38083,72,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,102,NR,34,Mali,point,Bla,12.95,-5.75,NA,NA
38084,72,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,102,NR,73,Mali,point,Bla,12.95,-5.75,NA,NA
38085,72,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,101,NR,71,Mali,point,Bla,12.95,-5.75,NA,NA
38088,72,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,101,NR,84,Mali,point,Bla,12.95,-5.75,NA,NA
38095,73,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,102,NR,52,Mali,point,Bougouni,11.41668,-7.48332,NA,NA
38096,73,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,50,NR,10,Mali,point,Bougouni,11.41668,-7.48332,NA,NA
38097,73,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,50,NR,48,Mali,point,Bougouni,11.41668,-7.48332,NA,NA
38100,73,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,50,NR,76,Mali,point,Bougouni,11.41668,-7.48332,NA,NA
35754,74,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,80,Zambia,point,Chinkula Yatema,-12.035,29.2321,NA,NA
35755,74,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,100,Zambia,point,Chinkula Yatema,-12.035,29.2321,NA,NA
35756,74,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,100,Zambia,point,Chinkula Yatema,-12.035,29.2321,NA,NA
35757,74,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Funestus Subgroup,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,100,Zambia,point,Chinkula Yatema,-12.035,29.2321,NA,NA
38107,75,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,61,Mali,point,Djenne,13.906161,-4.554654,NA,NA
38108,75,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,100,NR,75,Mali,point,Djenne,13.906161,-4.554654,NA,NA
38109,75,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,100,NR,72,Mali,point,Djenne,13.906161,-4.554654,NA,NA
38112,75,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,100,NR,95,Mali,point,Djenne,13.906161,-4.554654,NA,NA
37960,76,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,NR,NR,64,Ethiopia,point,Dugda,8.166666,38.83333,NA,NA
37961,76,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,25,NR,2,NR,NR,64,Ethiopia,point,Dugda,8.166666,38.83333,NA,NA
37962,76,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,62.5,NR,5,NR,NR,78,Ethiopia,point,Dugda,8.166666,38.83333,NA,NA
37963,76,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,2015,NR,2015,NA,Gambiae Complex,NR,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,125,NR,10,NR,NR,90,Ethiopia,point,Dugda,8.166666,38.83333,NA,NA
22294,77,"Fornadel C, President's Malaria Initiative (2016) personal communication",personal comm.,"Fornadel C, President's Malaria Initiative (2018) personal communication",personal comm.,NA,NA,NA,NA,Larval collection,NA,NA,NA,NR,2015,NR,2015,NA,Gambiae Complex,F1,CDC Bottle Bioassay,deltamethrin,pyrethroid,NA,12.5,NR,1,100,NR,64,Nigeria,point,Enugu,6.4525,7.522,NA,NA
