lat,lon,GLDAS_NOAH10_M_2_1_AvgSurfT_inst
47.5,15.5,280.26987
47.5,16.5,282.77988
47.5,17.5,282.98547
47.5,18.5,283.52765
47.5,19.5,283.8398
47.5,20.5,283.62018
47.5,21.5,283.8458
47.5,22.5,282.25372
47.5,23.5,280.94302
47.5,24.5,279.3511
47.5,25.5,279.21387
47.5,26.5,281.25058
47.5,27.5,282.2033
47.5,28.5,282.70853
47.5,29.5,283.2927
47.5,30.5,283.69217
47.5,31.5,283.9871
47.5,32.5,284.11792
47.5,33.5,284.31143
47.5,34.5,284.0338
47.5,35.5,284.15402
47.5,36.5,283.9228
47.5,37.5,283.95084
47.5,38.5,283.81406
47.5,39.5,283.51736
47.5,40.5,283.37952
47.5,41.5,283.36707
47.5,42.5,283.91714
47.5,43.5,283.95297
47.5,44.5,284.3152
47.5,45.5,284.7501
47.5,46.5,284.6759
47.5,47.5,284.54703
47.5,48.5,284.92178
47.5,49.5,285.10474
47.5,50.5,285.13095
47.5,51.5,284.94238
47.5,52.5,284.99078
47.5,53.5,284.75354
47.5,54.5,284.10873
47.5,55.5,283.37466
47.5,56.5,283.15363
47.5,57.5,282.6013
47.5,58.5,282.2426
47.5,59.5,282.21802
47.5,60.5,282.21558
47.5,61.5,282.58813
47.5,62.5,282.74252
47.5,63.5,282.82718
47.5,64.5,282.6185
47.5,65.5,282.204
47.5,66.5,280.99066
47.5,67.5,280.78772
47.5,68.5,280.84586
47.5,69.5,280.9318
47.5,70.5,280.14026
47.5,71.5,279.20737
47.5,72.5,277.8071
47.5,73.5,278.062
47.5,74.5,278.8141
47.5,75.5,279.1096
47.5,76.5,279.37878
47.5,77.5,279.03387
47.5,78.5,279.25934
47.5,79.5,279.50052
47.5,80.5,279.0157
47.5,81.5,279.0119
47.5,82.5,275.2813
47.5,83.5,273.95163
47.5,84.5,275.39984
47.5,85.5,273.27356
47.5,86.5,277.6155
47.5,87.5,276.14133
47.5,88.5,272.89078
47.5,89.5,272.51212
47.5,90.5,269.53632
47.5,91.5,272.96164
47.5,92.5,274.88528
47.5,93.5,276.27393
47.5,94.5,276.92752
47.5,95.5,273.7803
47.5,96.5,269.9033
47.5,97.5,268.72012
47.5,98.5,268.00064
47.5,99.5,269.15253
47.5,100.5,268.86353
47.5,101.5,271.37775
47.5,102.5,273.0716
47.5,103.5,273.64642
47.5,104.5,274.6844
47.5,105.5,274.7756
47.5,106.5,273.1557
47.5,107.5,273.19308
47.5,108.5,273.21628
47.5,109.5,273.63968
47.5,110.5,274.35248
47.5,111.5,274.09805
47.5,112.5,274.69925
47.5,113.5,275.34482
47.5,114.5,275.92697
47.5,115.5,275.95523
47.5,116.5,276.4489
47.5,117.5,275.89783
47.5,118.5,274.52887
47.5,119.5,272.50732
47.5,120.5,272.76978
47.5,121.5,273.86203
47.5,122.5,275.5163
47.5,123.5,276.74557
47.5,124.5,276.4285
47.5,125.5,275.7153
47.5,126.5,275.08105
47.5,127.5,274.3158
47.5,128.5,273.87738
47.5,129.5,272.9317
47.5,130.5,273.6959
47.5,131.5,274.4302
47.5,132.5,274.1848
47.5,133.5,273.8228
47.5,134.5,273.2464
47.5,135.5,273.30334
47.5,136.5,270.96533
47.5,137.5,270.0272
47.5,138.5,272.20282
47.5,142.5,275.5948
48.5,-124.5,280.43542
48.5,-123.5,280.74
48.5,-122.5,280.91022
48.5,-121.5,274.8019
48.5,-120.5,275.12018
48.5,-119.5,276.31912
48.5,-118.5,279.93088
48.5,-117.5,278.0113
48.5,-116.5,275.30823
48.5,-115.5,274.71637
48.5,-114.5,273.45132
48.5,-113.5,276.4668
48.5,-112.5,277.73846
48.5,-111.5,279.52167
48.5,-110.5,280.52707
48.5,-109.5,279.41644
48.5,-108.5,279.48373
48.5,-107.5,279.87302
48.5,-106.5,279.84973
48.5,-105.5,279.63013
48.5,-104.5,279.17935
48.5,-103.5,278.74677
48.5,-102.5,278.42566
48.5,-101.5,277.98074
48.5,-100.5,277.17017
48.5,-99.5,277.11707
48.5,-98.5,277.216
48.5,-97.5,277.49005
48.5,-96.5,277.2726
48.5,-95.5,276.7136
48.5,-94.5,276.43246
48.5,-93.5,276.1403
48.5,-92.5,275.7998
48.5,-91.5,275.43933
48.5,-90.5,275.2507
48.5,-89.5,275.19867
48.5,-85.5,275.03552
48.5,-84.5,274.64957
48.5,-83.5,274.56915
48.5,-82.5,274.7846
48.5,-81.5,274.76367
48.5,-80.5,274.67813
48.5,-79.5,274.57574
48.5,-78.5,274.53537
48.5,-77.5,274.43402
48.5,-76.5,274.3137
48.5,-75.5,273.87668
48.5,-74.5,273.45847
48.5,-73.5,274.46207
48.5,-72.5,274.5296
48.5,-71.5,273.5281
48.5,-70.5,273.62756
48.5,-69.5,274.54382
48.5,-68.5,274.31393
48.5,-67.5,275.1642
48.5,-66.5,274.6268
48.5,-65.5,274.50116
48.5,-58.5,276.25427
48.5,-57.5,275.94388
48.5,-56.5,276.7138
48.5,-55.5,276.97668
48.5,-54.5,277.57104
48.5,-3.5,284.37558
48.5,-2.5,284.49347
48.5,-1.5,283.71805
48.5,-0.5,283.2039
48.5,0.5,283.26358
48.5,1.5,283.6588
48.5,2.5,284.2824
48.5,3.5,283.24765
48.5,4.5,282.7606
48.5,5.5,282.34924
48.5,6.5,281.20282
48.5,7.5,281.23267
48.5,8.5,281.43512
48.5,9.5,281.33652
48.5,10.5,280.28867
48.5,11.5,280.8073
48.5,12.5,280.90732
48.5,13.5,279.10165
48.5,14.5,280.85068
48.5,15.5,280.93292
48.5,16.5,282.6637
48.5,17.5,282.29315
48.5,18.5,281.8471
48.5,19.5,280.13885
48.5,20.5,280.14923
48.5,21.5,281.90872
48.5,22.5,280.39508
48.5,23.5,279.92163
48.5,24.5,279.762
48.5,25.5,279.88953
48.5,26.5,281.4501
48.5,27.5,281.48132
48.5,28.5,281.8857
48.5,29.5,281.89096
48.5,30.5,282.20197
48.5,31.5,282.34756
48.5,32.5,282.52213
48.5,33.5,282.85895
48.5,34.5,282.87448
48.5,35.5,282.80832
48.5,36.5,282.39435
48.5,37.5,282.44135
48.5,38.5,282.41046
48.5,39.5,281.88174
48.5,40.5,282.2453
48.5,41.5,282.2977
48.5,42.5,282.60416
48.5,43.5,282.4209
48.5,44.5,282.737
48.5,45.5,283.03598
48.5,46.5,283.459
48.5,47.5,283.42056
48.5,48.5,283.72156
48.5,49.5,283.8322
48.5,50.5,283.83487
48.5,51.5,283.53262
48.5,52.5,283.41916
48.5,53.5,283.13422
48.5,54.5,282.5395
48.5,55.5,281.846
48.5,56.5,280.88895
48.5,57.5,280.57767
48.5,58.5,280.68628
48.5,59.5,280.37988
48.5,60.5,280.5499
48.5,61.5,281.0155
48.5,62.5,281.25632
48.5,63.5,281.28204
48.5,64.5,280.83527
48.5,65.5,280.48657
48.5,66.5,279.06735
48.5,67.5,278.1943
48.5,68.5,278.54446
48.5,69.5,278.60275
48.5,70.5,278.14474
48.5,71.5,277.52475
48.5,72.5,276.44873
48.5,73.5,275.92776
48.5,74.5,275.23648
48.5,75.5,275.36313
48.5,76.5,275.094
48.5,77.5,275.68283
48.5,78.5,276.1709
48.5,79.5,276.61688
48.5,80.5,276.08038
48.5,81.5,275.2577
48.5,82.5,274.69235
48.5,83.5,275.84067
48.5,84.5,274.87875
48.5,85.5,273.05157
48.5,86.5,272.46667
48.5,87.5,267.12524
48.5,88.5,267.02844
48.5,89.5,268.95502
48.5,90.5,271.02133
48.5,91.5,271.2923
48.5,92.5,276.112
48.5,93.5,276.44708
48.5,94.5,273.96075
48.5,95.5,271.08868
48.5,96.5,268.77057
48.5,97.5,267.1513
48.5,98.5,267.43802
48.5,99.5,268.60983
48.5,100.5,270.48157
48.5,101.5,271.413
48.5,102.5,271.84482
48.5,103.5,272.02225
48.5,104.5,272.86255
48.5,105.5,273.30643
48.5,106.5,271.4818
48.5,107.5,270.95676
48.5,108.5,269.9951
48.5,109.5,270.75177
48.5,110.5,271.835
48.5,111.5,272.75354
48.5,112.5,274.18066
48.5,113.5,274.62305
48.5,114.5,275.054
48.5,115.5,275.0475
48.5,116.5,275.28748
48.5,117.5,275.46472
48.5,118.5,274.298
48.5,119.5,273.32913
48.5,120.5,271.49307
48.5,121.5,272.44632
48.5,122.5,273.6546
48.5,123.5,274.60486
48.5,124.5,274.6954
48.5,125.5,273.98755
48.5,126.5,273.44818
48.5,127.5,273.54144
48.5,128.5,273.26825
48.5,129.5,272.9132
48.5,130.5,272.45605
48.5,131.5,273.2859
48.5,132.5,272.5619
48.5,133.5,272.8082
48.5,134.5,272.60956
48.5,135.5,273.22296
48.5,136.5,272.19244
48.5,137.5,270.21112
48.5,138.5,270.06342
48.5,139.5,271.73163
48.5,142.5,274.77402
49.5,-125.5,282.22028
49.5,-124.5,278.58658
49.5,-123.5,277.78906
49.5,-122.5,277.61273
49.5,-121.5,274.3127
49.5,-120.5,271.86774
49.5,-119.5,274.63312
49.5,-118.5,274.65057
49.5,-117.5,272.2499
49.5,-116.5,274.60986
49.5,-115.5,271.40912
49.5,-114.5,272.86987
49.5,-113.5,276.77692
49.5,-112.5,278.56955
49.5,-111.5,279.78116
49.5,-110.5,279.81815
49.5,-109.5,279.203
49.5,-108.5,278.94986
49.5,-107.5,278.86288
49.5,-106.5,278.52542
49.5,-105.5,278.30508
49.5,-104.5,278.33536
49.5,-103.5,277.61237
49.5,-102.5,276.65787
49.5,-101.5,276.7892
49.5,-100.5,276.2136
49.5,-99.5,276.29623
49.5,-98.5,276.86072
49.5,-97.5,277.05136
49.5,-96.5,276.51086
49.5,-95.5,275.96426
49.5,-94.5,275.22314
49.5,-93.5,275.23395
49.5,-92.5,275.06424
49.5,-91.5,274.69547
49.5,-90.5,274.48083
49.5,-89.5,274.56595
49.5,-88.5,274.83646
49.5,-87.5,274.32648
49.5,-86.5,274.136
49.5,-85.5,274.11234
49.5,-84.5,274.0443
49.5,-83.5,273.7392
49.5,-82.5,273.79248
49.5,-81.5,273.8822
49.5,-80.5,274.0013
49.5,-79.5,273.8001
49.5,-78.5,273.77924
49.5,-77.5,273.5148
49.5,-76.5,273.47745
49.5,-75.5,273.19046
49.5,-74.5,272.9892
49.5,-73.5,272.91382
49.5,-72.5,273.13547
49.5,-71.5,273.00656
49.5,-70.5,272.83887
49.5,-69.5,272.5911
49.5,-68.5,273.43387
49.5,-67.5,274.79135
49.5,-57.5,276.3459
49.5,-56.5,275.8288
49.5,-55.5,276.19962
49.5,0.5,283.45554
49.5,1.5,283.21185
49.5,2.5,283.3488
49.5,3.5,282.85162
49.5,4.5,281.94205
49.5,5.5,281.4341
49.5,6.5,281.6205
49.5,7.5,281.64108
49.5,8.5,282.692
49.5,9.5,281.8973
49.5,10.5,281.37738
49.5,11.5,280.91864
49.5,12.5,280.66275
49.5,13.5,279.83307
49.5,14.5,281.34033
49.5,15.5,281.14914
49.5,16.5,281.11642
49.5,17.5,280.06238
49.5,18.5,281.33328
49.5,19.5,279.95
49.5,20.5,279.72363
49.5,21.5,280.8449
49.5,22.5,280.42242
49.5,23.5,279.8715
49.5,24.5,280.71786
49.5,25.5,280.71176
49.5,26.5,280.91483
49.5,27.5,280.75848
49.5,28.5,280.84805
49.5,29.5,280.93616
49.5,30.5,281.30594
49.5,31.5,281.21652
49.5,32.5,282.05325
49.5,33.5,281.8238
49.5,34.5,281.55618
49.5,35.5,281.4583
49.5,36.5,281.3166
49.5,37.5,281.30573
49.5,38.5,281.23346
49.5,39.5,281.1625
49.5,40.5,281.23044
49.5,41.5,281.15854
49.5,42.5,281.3785
49.5,43.5,281.11276
49.5,44.5,281.24567
49.5,45.5,281.71002
49.5,46.5,282.10983
49.5,47.5,282.01596
49.5,48.5,281.96912
49.5,49.5,282.01492
49.5,50.5,282.0566
49.5,51.5,282.04553
49.5,52.5,281.79605
49.5,53.5,281.39694
49.5,54.5,281.0823
49.5,55.5,280.365
49.5,56.5,279.4061
49.5,57.5,278.97574
49.5,58.5,278.7843
49.5,59.5,279.0113
49.5,60.5,279.1688
49.5,61.5,279.4337
49.5,62.5,279.69272
49.5,63.5,279.50806
49.5,64.5,279.638
49.5,65.5,279.14722
49.5,66.5,278.51788
49.5,67.5,277.77957
49.5,68.5,277.6424
49.5,69.5,277.4523
49.5,70.5,277.26248
49.5,71.5,276.7923
49.5,72.5,275.89157
49.5,73.5,275.52563
49.5,74.5,274.76273
49.5,75.5,274.545
49.5,76.5,274.41788
49.5,77.5,275.45282
49.5,78.5,276.21558
49.5,79.5,276.52817
49.5,80.5,276.1796
49.5,81.5,275.578
49.5,82.5,273.48203
49.5,83.5,271.5339
49.5,84.5,269.9244
49.5,85.5,267.99448
49.5,86.5,265.45547
49.5,87.5,264.9584
49.5,88.5,267.93802
49.5,89.5,268.1156
49.5,90.5,270.07178
49.5,91.5,274.02664
49.5,92.5,274.25784
49.5,93.5,276.49625
49.5,94.5,272.15305
49.5,95.5,270.783
49.5,96.5,267.5235
49.5,97.5,265.6764
49.5,98.5,267.82993
49.5,99.5,269.4179
49.5,100.5,270.39206
49.5,101.5,270.51257
49.5,102.5,271.59113
49.5,103.5,269.96768
49.5,104.5,271.3265
49.5,105.5,272.96393
49.5,106.5,271.76907
49.5,107.5,271.01834
49.5,108.5,270.4755
49.5,109.5,269.87454
49.5,110.5,269.92642
49.5,111.5,270.05753
49.5,112.5,271.41064
49.5,113.5,273.05972
49.5,114.5,274.24405
49.5,115.5,274.495
49.5,116.5,274.09628
49.5,117.5,274.11978
49.5,118.5,273.34933
49.5,119.5,272.54846
49.5,120.5,271.10022
49.5,121.5,270.48804
49.5,122.5,271.13846
49.5,123.5,272.5149
49.5,124.5,273.08862
49.5,125.5,272.59003
49.5,126.5,272.69373
49.5,127.5,272.69885
49.5,128.5,272.39633
49.5,129.5,272.05103
49.5,130.5,271.58286
49.5,131.5,270.87445
49.5,132.5,271.98752
49.5,133.5,270.96265
49.5,134.5,270.4032
49.5,135.5,270.7398
49.5,136.5,272.325
49.5,137.5,271.3384
49.5,138.5,270.57242
49.5,139.5,270.16696
49.5,142.5,274.23645
49.5,143.5,272.36688
50.5,-127.5,280.69653
50.5,-126.5,278.64993
50.5,-125.5,275.9774
50.5,-124.5,275.96042
50.5,-123.5,271.64133
50.5,-122.5,273.059
50.5,-121.5,275.0762
50.5,-120.5,276.04895
50.5,-119.5,275.44214
50.5,-118.5,273.8388
50.5,-117.5,272.41705
50.5,-116.5,273.77972
50.5,-115.5,271.169
50.5,-114.5,272.5276
50.5,-113.5,277.10345
50.5,-112.5,278.6177
50.5,-111.5,279.20532
50.5,-110.5,279.1729
50.5,-109.5,279.1183
50.5,-108.5,278.69043
50.5,-107.5,278.02094
50.5,-106.5,278.0766
50.5,-105.5,277.50928
50.5,-104.5,277.0547
50.5,-103.5,276.0917
50.5,-102.5,275.69165
50.5,-101.5,275.18387
50.5,-100.5,275.01404
50.5,-99.5,275.6847
50.5,-98.5,275.75702
50.5,-97.5,275.82333
50.5,-96.5,275.95322
50.5,-95.5,275.34894
50.5,-94.5,275.08096
50.5,-93.5,274.3386
50.5,-92.5,274.1528
50.5,-91.5,273.8331
50.5,-90.5,273.7722
50.5,-89.5,273.29022
50.5,-88.5,273.58832
50.5,-87.5,273.23978
50.5,-86.5,273.33603
50.5,-85.5,273.09357
50.5,-84.5,272.92056
50.5,-83.5,273.022
50.5,-82.5,273.10406
50.5,-81.5,273.28687
50.5,-80.5,273.287
50.5,-79.5,273.29132
50.5,-78.5,273.26508
50.5,-77.5,272.92902
50.5,-76.5,272.6578
50.5,-75.5,272.43274
50.5,-74.5,272.7662
50.5,-73.5,272.0796
50.5,-72.5,271.98846
50.5,-71.5,271.8936
50.5,-70.5,271.23663
50.5,-69.5,271.586
50.5,-68.5,271.1717
50.5,-67.5,272.29898
50.5,-66.5,272.74686
50.5,-65.5,272.58243
50.5,-64.5,273.0841
50.5,-63.5,273.8559
50.5,-62.5,274.31705
50.5,-61.5,274.76572
50.5,-60.5,275.0082
50.5,-56.5,275.34885
50.5,-4.5,284.26157
50.5,-3.5,283.49994
50.5,2.5,283.07797
50.5,3.5,283.03995
50.5,4.5,282.70132
50.5,5.5,281.568
50.5,6.5,282.22107
50.5,7.5,281.20557
50.5,8.5,281.64206
50.5,9.5,281.32538
50.5,10.5,280.83664
50.5,11.5,281.0539
50.5,12.5,281.01425
50.5,13.5,280.31857
50.5,14.5,280.94507
50.5,15.5,280.5745
50.5,16.5,280.59573
50.5,17.5,280.78348
50.5,18.5,281.9338
50.5,19.5,281.864
50.5,20.5,280.97467
50.5,21.5,281.28055
50.5,22.5,281.1031
50.5,23.5,281.0087
50.5,24.5,280.92392
50.5,25.5,280.80963
50.5,26.5,280.74002
50.5,27.5,280.4594
50.5,28.5,280.51218
50.5,29.5,280.66437
50.5,30.5,280.83508
50.5,31.5,280.96118
50.5,32.5,280.82855
50.5,33.5,280.40305
50.5,34.5,280.18808
50.5,35.5,280.09885
50.5,36.5,280.17145
50.5,37.5,280.08612
50.5,38.5,280.0713
50.5,39.5,280.08713
50.5,40.5,280.17004
50.5,41.5,280.12955
50.5,42.5,279.9661
50.5,43.5,280.09467
50.5,44.5,279.65793
50.5,45.5,280.33304
50.5,46.5,280.60757
50.5,47.5,280.59842
50.5,48.5,280.5744
50.5,49.5,280.5486
50.5,50.5,280.5761
50.5,51.5,280.42227
50.5,52.5,280.09872
50.5,53.5,279.94122
50.5,54.5,279.72208
50.5,55.5,279.14664
50.5,56.5,278.1722
50.5,57.5,277.59027
50.5,58.5,277.75897
50.5,59.5,277.90106
50.5,60.5,277.90845
50.5,61.5,278.07202
50.5,62.5,278.05957
50.5,63.5,278.3485
50.5,64.5,278.0491
50.5,65.5,278.00897
50.5,66.5,277.60715
50.5,67.5,277.25317
50.5,68.5,276.94116
50.5,69.5,276.60165
50.5,70.5,276.39404
50.5,71.5,275.98645
50.5,72.5,275.53638
50.5,73.5,275.1928
50.5,74.5,275.44284
50.5,75.5,275.38098
50.5,76.5,276.11465
50.5,77.5,276.88354
50.5,78.5,277.32184
50.5,79.5,276.56738
50.5,80.5,275.94897
50.5,81.5,275.27945
50.5,82.5,273.15262
50.5,83.5,271.08408
50.5,84.5,268.70374
50.5,85.5,270.44437
50.5,86.5,267.24216
50.5,87.5,267.53125
50.5,88.5,266.6233
50.5,89.5,265.26282
50.5,90.5,270.3439
50.5,91.5,268.8209
50.5,92.5,269.6194
50.5,93.5,270.70917
50.5,94.5,269.9412
50.5,95.5,271.56305
50.5,96.5,268.79907
50.5,97.5,266.45966
50.5,98.5,266.69064
50.5,99.5,268.01364
50.5,100.5,268.79315
50.5,101.5,268.25723
50.5,102.5,269.88812
50.5,103.5,268.25656
50.5,104.5,269.84274
50.5,105.5,271.00186
50.5,106.5,272.7056
50.5,107.5,271.3174
50.5,108.5,271.21906
50.5,109.5,269.30634
50.5,110.5,269.13153
50.5,111.5,269.26016
50.5,112.5,270.96887
50.5,113.5,271.85654
50.5,114.5,273.4109
50.5,115.5,273.48434
50.5,116.5,272.09094
50.5,117.5,271.43948
50.5,118.5,271.55447
50.5,119.5,271.2792
50.5,120.5,269.9887
50.5,121.5,269.6459
50.5,122.5,270.44696
50.5,123.5,271.0245
50.5,124.5,271.83997
50.5,125.5,271.62207
50.5,126.5,272.0366
50.5,127.5,272.29962
50.5,128.5,272.37833
50.5,129.5,272.0061
50.5,130.5,270.6262
50.5,131.5,269.48355
50.5,132.5,269.9892
50.5,133.5,267.78473
50.5,134.5,269.98718
50.5,135.5,268.2226
50.5,136.5,270.52618
50.5,137.5,271.0025
50.5,138.5,269.29807
50.5,139.5,269.09238
50.5,140.5,270.74796
50.5,142.5,271.8669
50.5,143.5,270.583
51.5,-127.5,279.1872
51.5,-126.5,275.9153
51.5,-125.5,272.428
51.5,-124.5,273.25565
51.5,-123.5,273.92377
51.5,-122.5,273.57797
51.5,-121.5,275.25858
51.5,-120.5,275.4601
51.5,-119.5,271.61862
51.5,-118.5,270.52698
51.5,-117.5,268.8921
51.5,-116.5,270.32135
51.5,-115.5,273.27795
51.5,-114.5,274.34668
51.5,-113.5,276.39978
51.5,-112.5,277.05118
51.5,-111.5,277.6359
51.5,-110.5,277.88287
51.5,-109.5,277.82693
51.5,-108.5,277.72617
51.5,-107.5,277.10214
51.5,-106.5,276.96115
51.5,-105.5,276.32462
51.5,-104.5,275.8301
51.5,-103.5,274.9827
51.5,-102.5,274.5929
51.5,-101.5,274.54565
51.5,-100.5,274.72406
51.5,-99.5,275.2019
51.5,-98.5,275.24545
51.5,-97.5,275.10825
51.5,-96.5,274.94693
51.5,-95.5,274.6589
51.5,-94.5,274.3172
51.5,-93.5,273.52982
51.5,-92.5,273.29706
51.5,-91.5,273.21216
51.5,-90.5,272.91223
51.5,-89.5,272.8457
51.5,-88.5,272.61606
51.5,-87.5,272.74994
51.5,-86.5,272.3232
51.5,-85.5,272.12296
51.5,-84.5,272.04974
51.5,-83.5,271.89725
51.5,-82.5,272.3041
51.5,-81.5,272.5278
51.5,-80.5,271.96045
51.5,-78.5,272.40918
51.5,-77.5,272.2348
51.5,-76.5,272.07373
51.5,-75.5,271.57257
51.5,-74.5,271.34207
51.5,-73.5,271.276
51.5,-72.5,270.46768
51.5,-71.5,270.3127
51.5,-70.5,270.21307
51.5,-69.5,270.72794
51.5,-68.5,270.1089
51.5,-67.5,270.3438
51.5,-66.5,270.40375
51.5,-65.5,270.36078
51.5,-64.5,271.25732
51.5,-63.5,271.14056
51.5,-62.5,271.6893
51.5,-61.5,272.33957
51.5,-60.5,272.49228
51.5,-59.5,272.98486
51.5,-58.5,273.50427
51.5,-57.5,273.15396
51.5,-56.5,273.47562
51.5,-3.5,281.9392
51.5,-2.5,282.13824
51.5,-1.5,282.747
51.5,-0.5,283.06595
51.5,0.5,283.3208
51.5,4.5,283.71542
51.5,5.5,283.30743
51.5,6.5,283.2262
51.5,7.5,282.1126
51.5,8.5,281.257
51.5,9.5,281.1341
51.5,10.5,281.11023
51.5,11.5,281.84338
51.5,12.5,281.99014
51.5,13.5,281.81204
51.5,14.5,281.875
51.5,15.5,281.91898
51.5,16.5,282.14178
51.5,17.5,282.03116
51.5,18.5,281.97986
51.5,19.5,281.95914
51.5,20.5,281.26923
51.5,21.5,281.27274
51.5,22.5,281.0619
51.5,23.5,281.1087
51.5,24.5,280.83237
51.5,25.5,280.9324
51.5,26.5,280.8577
51.5,27.5,280.6575
51.5,28.5,280.51266
51.5,29.5,280.40622
51.5,30.5,280.25174
51.5,31.5,280.03534
51.5,32.5,279.8697
51.5,33.5,279.66028
51.5,34.5,279.13342
51.5,35.5,278.89993
51.5,36.5,278.623
51.5,37.5,278.70953
51.5,38.5,278.99948
51.5,39.5,279.17386
51.5,40.5,279.182
51.5,41.5,279.15305
51.5,42.5,279.0092
51.5,43.5,278.83966
51.5,44.5,278.34863
51.5,45.5,278.5144
51.5,46.5,278.7909
51.5,47.5,279.3696
51.5,48.5,279.44653
51.5,49.5,279.19937
51.5,50.5,279.0612
51.5,51.5,278.8911
51.5,52.5,278.6465
51.5,53.5,278.45813
51.5,54.5,278.20453
51.5,55.5,277.9869
51.5,56.5,276.58292
51.5,57.5,275.7584
51.5,58.5,276.93484
51.5,59.5,276.95132
51.5,60.5,276.9017
51.5,61.5,276.86118
51.5,62.5,277.13312
51.5,63.5,277.15012
51.5,64.5,277.00284
51.5,65.5,277.12222
51.5,66.5,276.4413
51.5,67.5,275.91357
51.5,68.5,275.7302
51.5,69.5,275.42166
51.5,70.5,275.54163
51.5,71.5,275.39352
51.5,72.5,275.25323
51.5,73.5,275.14673
51.5,74.5,276.05753
51.5,75.5,276.62012
51.5,76.5,276.7361
51.5,77.5,276.4318
51.5,78.5,276.63083
51.5,79.5,276.23734
51.5,80.5,275.67007
51.5,81.5,274.9699
51.5,82.5,273.91235
51.5,83.5,271.77768
51.5,84.5,270.4692
51.5,85.5,270.96185
51.5,86.5,273.5173
51.5,87.5,270.33237
51.5,88.5,267.634
51.5,89.5,267.4057
51.5,90.5,270.46967
51.5,91.5,268.17725
51.5,92.5,266.7193
51.5,93.5,268.10327
51.5,94.5,268.88177
51.5,95.5,267.5463
51.5,96.5,267.68393
51.5,97.5,268.29132
51.5,98.5,264.5141
51.5,99.5,263.78632
51.5,100.5,266.09393
51.5,101.5,267.53998
51.5,102.5,268.84766
51.5,103.5,269.03363
51.5,104.5,268.15573
51.5,105.5,272.24362
51.5,106.5,272.65564
51.5,107.5,271.17398
51.5,108.5,271.30585
51.5,109.5,271.0176
51.5,110.5,270.4673
51.5,111.5,269.92035
51.5,112.5,270.20953
51.5,113.5,270.5302
51.5,114.5,271.2699
51.5,115.5,271.556
51.5,116.5,270.58994
51.5,117.5,270.46686
51.5,118.5,270.08914
51.5,119.5,270.09848
51.5,120.5,269.29004
51.5,121.5,268.7195
51.5,122.5,269.183
51.5,123.5,269.70718
51.5,124.5,270.66156
51.5,125.5,271.33304
51.5,126.5,272.02063
51.5,127.5,272.0683
51.5,128.5,271.46872
51.5,129.5,271.40546
51.5,130.5,269.8497
51.5,131.5,268.75015
51.5,132.5,267.60388
51.5,133.5,265.60226
51.5,134.5,267.6014
51.5,135.5,266.7027
51.5,136.5,269.59012
51.5,137.5,269.40225
51.5,138.5,268.57217
51.5,139.5,269.00345
51.5,140.5,271.7562
51.5,142.5,271.7585
51.5,157.5,273.696
52.5,-128.5,280.02274
52.5,-127.5,275.12686
52.5,-126.5,273.7539
52.5,-125.5,271.8139
52.5,-124.5,273.20343
52.5,-123.5,274.18207
52.5,-122.5,273.63647
52.5,-121.5,272.89215
52.5,-120.5,272.46704
52.5,-119.5,271.02728
52.5,-118.5,271.04745
52.5,-117.5,270.0275
52.5,-116.5,272.02042
52.5,-115.5,273.3392
52.5,-114.5,274.23514
52.5,-113.5,275.48965
52.5,-112.5,275.9043
52.5,-111.5,276.00302
52.5,-110.5,276.12036
52.5,-109.5,275.94803
52.5,-108.5,275.93115
52.5,-107.5,275.14627
52.5,-106.5,275.17935
52.5,-105.5,274.82684
52.5,-104.5,274.64612
52.5,-103.5,274.14197
52.5,-102.5,273.79547
52.5,-101.5,275.21606
52.5,-100.5,274.43106
52.5,-99.5,274.41312
52.5,-96.5,273.9842
52.5,-95.5,273.6707
52.5,-94.5,273.2084
52.5,-93.5,272.65466
52.5,-92.5,272.5915
52.5,-91.5,272.5155
52.5,-90.5,272.13638
52.5,-89.5,271.9673
52.5,-88.5,271.7917
52.5,-87.5,271.53506
52.5,-86.5,271.2264
52.5,-85.5,271.2335
52.5,-84.5,271.24704
52.5,-83.5,271.3727
52.5,-82.5,271.45554
52.5,-78.5,271.73227
52.5,-77.5,271.56274
52.5,-76.5,271.3226
52.5,-75.5,271.02094
52.5,-74.5,270.87476
52.5,-73.5,270.34604
52.5,-72.5,269.41382
52.5,-71.5,268.9882
52.5,-70.5,269.32794
52.5,-69.5,269.23187
52.5,-68.5,269.05478
52.5,-67.5,269.03674
52.5,-66.5,268.68665
52.5,-65.5,269.34415
52.5,-64.5,269.5997
52.5,-63.5,270.2666
52.5,-62.5,270.3953
52.5,-61.5,271.00815
52.5,-60.5,271.2127
52.5,-59.5,271.37927
52.5,-58.5,271.91086
52.5,-57.5,272.3531
52.5,-56.5,273.0102
52.5,-9.5,282.1932
52.5,-8.5,281.57465
52.5,-7.5,281.89175
52.5,-6.5,282.44678
52.5,-3.5,280.94574
52.5,-2.5,281.87558
52.5,-1.5,282.31003
52.5,-0.5,282.41904
52.5,0.5,282.8884
52.5,1.5,283.47708
52.5,5.5,283.32422
52.5,6.5,282.4944
52.5,7.5,282.51855
52.5,8.5,281.9451
52.5,9.5,281.82654
52.5,10.5,281.7792
52.5,11.5,282.02972
52.5,12.5,281.9976
52.5,13.5,282.48026
