lat,lon,GLDAS_NOAH10_M_2_1_Rainf_f_tavg
16.5,94.5,7.9849546E-5
16.5,95.5,8.343006E-5
16.5,97.5,8.304034E-5
16.5,98.5,5.7880443E-5
16.5,99.5,6.046315E-5
16.5,100.5,4.467719E-5
16.5,101.5,4.283631E-5
16.5,102.5,4.5923418E-5
16.5,103.5,4.919915E-5
16.5,104.5,5.4703276E-5
16.5,105.5,5.7643392E-5
16.5,106.5,6.592815E-5
16.5,107.5,6.984717E-5
16.5,120.5,7.1781986E-5
16.5,121.5,6.8944326E-5
17.5,-100.5,4.0982402E-5
17.5,-99.5,3.796029E-5
17.5,-98.5,4.411991E-5
17.5,-97.5,3.7571677E-5
17.5,-96.5,4.4578675E-5
17.5,-95.5,5.7104546E-5
17.5,-94.5,6.614817E-5
17.5,-93.5,6.968081E-5
17.5,-92.5,6.2735206E-5
17.5,-91.5,5.905667E-5
17.5,-90.5,5.8574817E-5
17.5,-89.5,4.5885507E-5
17.5,-88.5,4.860269E-5
17.5,-15.5,6.0072734E-6
17.5,-14.5,6.0412217E-6
17.5,-13.5,7.196385E-6
17.5,-12.5,8.105908E-6
17.5,-11.5,7.954606E-6
17.5,-10.5,7.064159E-6
17.5,-9.5,6.9135804E-6
17.5,-8.5,6.4528344E-6
17.5,-7.5,6.2679974E-6
17.5,-6.5,5.8089167E-6
17.5,-5.5,4.919659E-6
17.5,-4.5,5.026907E-6
17.5,-3.5,5.3605495E-6
17.5,-2.5,5.834403E-6
17.5,-1.5,6.1243445E-6
17.5,-0.5,6.1234227E-6
17.5,0.5,6.4544047E-6
17.5,1.5,6.1695264E-6
17.5,2.5,5.242269E-6
17.5,3.5,4.747636E-6
17.5,4.5,4.9549035E-6
17.5,5.5,5.952411E-6
17.5,6.5,7.0788897E-6
17.5,7.5,6.339022E-6
17.5,8.5,4.4713843E-6
17.5,9.5,1.5432292E-6
17.5,10.5,1.4551022E-6
17.5,11.5,1.322966E-6
17.5,12.5,1.1912459E-6
17.5,13.5,1.0804213E-6
17.5,14.5,1.2395137E-6
17.5,15.5,1.3474183E-6
17.5,16.5,1.8170117E-6
17.5,17.5,1.9006067E-6
17.5,18.5,1.4428084E-6
17.5,19.5,1.7788936E-6
17.5,20.5,2.363955E-6
17.5,21.5,3.204064E-6
17.5,22.5,2.0843192E-6
17.5,23.5,8.8792416E-7
17.5,24.5,8.850821E-7
17.5,25.5,1.126816E-6
17.5,26.5,1.0885295E-6
17.5,27.5,8.9474906E-7
17.5,28.5,9.784875E-7
17.5,29.5,1.2723245E-6
17.5,30.5,1.219219E-6
17.5,31.5,1.3541047E-6
17.5,32.5,1.8645853E-6
17.5,33.5,2.4460483E-6
17.5,34.5,3.0179428E-6
17.5,35.5,3.608004E-6
17.5,36.5,4.550651E-6
17.5,37.5,4.290978E-6
17.5,38.5,3.9792067E-6
17.5,42.5,7.04524E-6
17.5,43.5,5.0061212E-6
17.5,44.5,3.1558352E-6
17.5,45.5,2.4544224E-6
17.5,46.5,1.8877267E-6
17.5,47.5,2.0125906E-6
17.5,48.5,2.1293647E-6
17.5,49.5,2.5434779E-6
17.5,50.5,2.768002E-6
17.5,51.5,2.4476424E-6
17.5,52.5,2.476564E-6
17.5,53.5,2.230471E-6
17.5,54.5,2.9262385E-6
17.5,73.5,4.5970373E-5
17.5,74.5,3.997185E-5
17.5,75.5,3.1160864E-5
17.5,76.5,2.3961287E-5
17.5,77.5,2.6320775E-5
17.5,78.5,2.9609586E-5
17.5,79.5,3.3973047E-5
17.5,80.5,3.80791E-5
17.5,81.5,4.169021E-5
17.5,82.5,4.384722E-5
17.5,95.5,6.991283E-5
17.5,96.5,6.9277216E-5
17.5,97.5,5.4836062E-5
17.5,98.5,4.581011E-5
17.5,99.5,5.0700302E-5
17.5,100.5,4.2971424E-5
17.5,101.5,5.0750838E-5
17.5,102.5,5.747707E-5
17.5,103.5,6.277858E-5
17.5,104.5,6.316418E-5
17.5,105.5,6.268554E-5
17.5,106.5,6.191925E-5
17.5,120.5,7.128164E-5
17.5,121.5,7.010753E-5
18.5,-103.5,3.7111433E-5
18.5,-102.5,3.3747277E-5
18.5,-101.5,3.6347952E-5
18.5,-100.5,4.0896975E-5
18.5,-99.5,3.4623965E-5
18.5,-98.5,3.6674544E-5
18.5,-97.5,3.6636255E-5
18.5,-96.5,5.3681506E-5
18.5,-95.5,5.6587192E-5
18.5,-92.5,4.9543913E-5
18.5,-91.5,5.3333482E-5
18.5,-90.5,5.6193836E-5
18.5,-89.5,4.2575884E-5
18.5,-88.5,4.2329266E-5
18.5,-72.5,3.9984494E-5
18.5,-71.5,4.001952E-5
18.5,-70.5,3.6531834E-5
18.5,-69.5,4.454959E-5
18.5,-15.5,3.325417E-6
18.5,-14.5,3.3694473E-6
18.5,-13.5,3.7590353E-6
18.5,-12.5,4.273236E-6
18.5,-11.5,4.5395245E-6
18.5,-10.5,3.389169E-6
18.5,-9.5,3.7019572E-6
18.5,-8.5,3.1935272E-6
18.5,-7.5,2.6518628E-6
18.5,-6.5,2.5808629E-6
18.5,-5.5,2.2628792E-6
18.5,-4.5,2.7155597E-6
18.5,-3.5,2.9118105E-6
18.5,-2.5,3.4360467E-6
18.5,-1.5,3.9298807E-6
18.5,-0.5,4.32463E-6
18.5,0.5,4.7016447E-6
18.5,1.5,4.933948E-6
18.5,2.5,3.1424636E-6
18.5,3.5,2.7099486E-6
18.5,4.5,2.5714523E-6
18.5,5.5,2.7797898E-6
18.5,6.5,3.2071412E-6
18.5,7.5,3.366314E-6
18.5,8.5,3.704431E-6
18.5,9.5,1.4124155E-6
18.5,10.5,8.274068E-7
18.5,11.5,6.7492886E-7
18.5,12.5,5.927414E-7
18.5,13.5,5.5247165E-7
18.5,14.5,5.635921E-7
18.5,15.5,7.8676356E-7
18.5,16.5,8.984738E-7
18.5,17.5,9.609817E-7
18.5,18.5,8.5054256E-7
18.5,19.5,9.651021E-7
18.5,20.5,1.2970014E-6
18.5,21.5,1.1724856E-6
18.5,22.5,7.7971333E-7
18.5,23.5,5.6707376E-7
18.5,24.5,4.6794972E-7
18.5,25.5,6.180789E-7
18.5,26.5,5.284855E-7
18.5,27.5,4.3679307E-7
18.5,28.5,4.5593512E-7
18.5,29.5,5.86414E-7
18.5,30.5,5.081495E-7
18.5,31.5,6.5003707E-7
18.5,32.5,9.183574E-7
18.5,33.5,1.0030894E-6
18.5,34.5,1.5781294E-6
18.5,35.5,2.14616E-6
18.5,36.5,2.6377597E-6
18.5,37.5,1.9385423E-6
18.5,41.5,6.6069547E-6
18.5,42.5,4.510675E-6
18.5,43.5,2.9804098E-6
18.5,44.5,2.27545E-6
18.5,45.5,1.9788506E-6
18.5,46.5,1.3188036E-6
18.5,47.5,1.3371385E-6
18.5,48.5,1.2495555E-6
18.5,49.5,1.2036706E-6
18.5,50.5,1.3288908E-6
18.5,51.5,1.4377307E-6
18.5,52.5,1.4229419E-6
18.5,53.5,1.4794978E-6
18.5,54.5,2.0227328E-6
18.5,55.5,2.5261418E-6
18.5,56.5,2.85259E-6
18.5,73.5,4.1255003E-5
18.5,74.5,3.838084E-5
18.5,75.5,3.2504344E-5
18.5,76.5,2.5627523E-5
18.5,77.5,2.7881113E-5
18.5,78.5,3.1246036E-5
18.5,79.5,3.505244E-5
18.5,80.5,3.9110273E-5
18.5,81.5,4.392591E-5
18.5,82.5,4.858757E-5
18.5,83.5,4.9043654E-5
18.5,94.5,7.247105E-5
18.5,95.5,5.3389344E-5
18.5,96.5,4.2315834E-5
18.5,97.5,3.7749527E-5
18.5,98.5,4.1158983E-5
18.5,99.5,4.3333202E-5
18.5,100.5,4.295692E-5
18.5,101.5,5.4370583E-5
18.5,102.5,6.2089704E-5
18.5,103.5,7.069707E-5
18.5,104.5,6.191336E-5
18.5,105.5,6.3935426E-5
18.5,109.5,6.356476E-5
19.5,-155.5,1.8651002E-5
19.5,-104.5,3.5928733E-5
19.5,-103.5,3.2862292E-5
19.5,-102.5,3.1127136E-5
19.5,-101.5,3.2003114E-5
19.5,-100.5,3.4289013E-5
19.5,-99.5,2.7620048E-5
19.5,-98.5,2.8347938E-5
19.5,-97.5,3.7077076E-5
19.5,-96.5,4.5238245E-5
19.5,-90.5,4.5046752E-5
19.5,-89.5,3.8171933E-5
19.5,-88.5,3.796987E-5
19.5,-72.5,3.5229536E-5
19.5,-71.5,3.9541774E-5
19.5,-70.5,3.5412224E-5
19.5,-15.5,2.4987999E-6
19.5,-14.5,2.5676893E-6
19.5,-13.5,2.9559415E-6
19.5,-12.5,2.5170095E-6
19.5,-11.5,2.7045378E-6
19.5,-10.5,2.3066698E-6
19.5,-9.5,2.3004125E-6
19.5,-8.5,2.1595076E-6
19.5,-7.5,1.8711245E-6
19.5,-6.5,1.87911E-6
19.5,-5.5,1.9156287E-6
19.5,-4.5,1.9939212E-6
19.5,-3.5,2.0213588E-6
19.5,-2.5,2.5627667E-6
19.5,-1.5,3.0255126E-6
19.5,-0.5,3.599277E-6
19.5,0.5,3.9185225E-6
19.5,1.5,4.0603977E-6
19.5,2.5,2.5522756E-6
19.5,3.5,1.9655354E-6
19.5,4.5,1.9860272E-6
19.5,5.5,2.2403617E-6
19.5,6.5,2.2460301E-6
19.5,7.5,2.2279587E-6
19.5,8.5,1.8654911E-6
19.5,9.5,7.67622E-7
19.5,10.5,5.8775055E-7
19.5,11.5,7.0679124E-7
19.5,12.5,7.395787E-7
19.5,13.5,5.302294E-7
19.5,14.5,4.378133E-7
19.5,15.5,4.6525923E-7
19.5,16.5,6.9946236E-7
19.5,17.5,7.204071E-7
19.5,18.5,5.3450964E-7
19.5,19.5,4.685189E-7
19.5,20.5,5.892997E-7
19.5,21.5,7.29075E-7
19.5,22.5,6.0299095E-7
19.5,23.5,3.0500937E-7
19.5,24.5,2.6093753E-7
19.5,25.5,3.2908258E-7
19.5,26.5,2.6065266E-7
19.5,27.5,2.2028293E-7
19.5,28.5,2.1806392E-7
19.5,29.5,2.1926631E-7
19.5,30.5,2.5557821E-7
19.5,31.5,3.072937E-7
19.5,32.5,5.409996E-7
19.5,33.5,7.5391307E-7
19.5,34.5,1.0698773E-6
19.5,35.5,1.9661572E-6
19.5,36.5,2.1220567E-6
19.5,41.5,5.8372375E-6
19.5,42.5,3.837433E-6
19.5,43.5,2.6199023E-6
19.5,44.5,2.283362E-6
19.5,45.5,1.8026308E-6
19.5,46.5,1.3154784E-6
19.5,47.5,1.1915084E-6
19.5,48.5,1.0265635E-6
19.5,49.5,1.1091572E-6
19.5,50.5,1.1877742E-6
19.5,51.5,1.1464346E-6
19.5,52.5,1.1519843E-6
19.5,53.5,1.2120106E-6
19.5,54.5,1.5352786E-6
19.5,55.5,2.010964E-6
19.5,56.5,2.514115E-6
19.5,57.5,3.0324697E-6
19.5,73.5,3.825865E-5
19.5,74.5,3.6977097E-5
19.5,75.5,3.3082124E-5
19.5,76.5,2.8871402E-5
19.5,77.5,3.2072676E-5
19.5,78.5,3.52677E-5
19.5,79.5,3.7798953E-5
19.5,80.5,3.8808255E-5
19.5,81.5,4.1595908E-5
19.5,82.5,4.336872E-5
19.5,83.5,4.736434E-5
19.5,84.5,5.1846797E-5
19.5,94.5,6.14354E-5
19.5,95.5,5.0647475E-5
19.5,96.5,3.8386217E-5
19.5,97.5,4.010964E-5
19.5,98.5,4.071633E-5
19.5,99.5,4.648442E-5
19.5,100.5,4.4004537E-5
19.5,101.5,4.4975997E-5
19.5,102.5,4.9296013E-5
19.5,103.5,6.0484188E-5
19.5,104.5,7.0219445E-5
19.5,105.5,6.6492634E-5
19.5,109.5,7.364829E-5
19.5,110.5,6.0546485E-5
20.5,-104.5,3.4201028E-5
20.5,-103.5,3.124293E-5
20.5,-102.5,2.8683646E-5
20.5,-101.5,2.4566078E-5
20.5,-100.5,2.4405328E-5
20.5,-99.5,2.3524111E-5
20.5,-98.5,2.9672827E-5
20.5,-97.5,3.9710743E-5
20.5,-89.5,3.644209E-5
20.5,-88.5,3.8856993E-5
20.5,-87.5,3.637975E-5
20.5,-77.5,4.5680976E-5
20.5,-76.5,4.471209E-5
20.5,-75.5,4.0423685E-5
20.5,-15.5,2.0189123E-6
20.5,-14.5,2.147835E-6
20.5,-13.5,2.8595832E-6
20.5,-12.5,2.3062596E-6
20.5,-11.5,1.8326723E-6
20.5,-10.5,1.3991931E-6
20.5,-9.5,1.8801561E-6
20.5,-8.5,2.0605612E-6
20.5,-7.5,1.858177E-6
20.5,-6.5,1.7245665E-6
20.5,-5.5,1.4479443E-6
20.5,-4.5,1.4361841E-6
20.5,-3.5,1.632838E-6
20.5,-2.5,1.9560725E-6
20.5,-1.5,2.5401478E-6
20.5,-0.5,2.8910374E-6
20.5,0.5,2.7943554E-6
20.5,1.5,2.8946024E-6
20.5,2.5,2.3020982E-6
20.5,3.5,1.6822241E-6
20.5,4.5,1.7245779E-6
20.5,5.5,1.743585E-6
20.5,6.5,1.7424168E-6
20.5,7.5,1.3344259E-6
20.5,8.5,1.2321135E-6
20.5,9.5,6.7013866E-7
20.5,10.5,6.289134E-7
20.5,11.5,7.0996447E-7
20.5,12.5,5.667473E-7
20.5,13.5,4.7530924E-7
20.5,14.5,4.820401E-7
20.5,15.5,6.6674914E-7
20.5,16.5,1.0500235E-6
20.5,17.5,1.0137005E-6
20.5,18.5,4.6210073E-7
20.5,19.5,3.360311E-7
20.5,20.5,4.0702557E-7
20.5,21.5,5.916544E-7
20.5,22.5,3.9062536E-7
20.5,23.5,2.4340517E-7
20.5,24.5,2.0957359E-7
20.5,25.5,1.805668E-7
20.5,26.5,2.0571318E-7
20.5,27.5,1.4023942E-7
20.5,28.5,1.8542917E-7
20.5,29.5,1.6590482E-7
20.5,30.5,2.2829836E-7
20.5,31.5,2.4835617E-7
20.5,32.5,4.1265469E-7
20.5,33.5,5.5727145E-7
20.5,34.5,8.329888E-7
20.5,35.5,1.2119359E-6
20.5,36.5,1.496248E-6
20.5,40.5,3.804225E-6
20.5,41.5,3.860164E-6
20.5,42.5,2.2727033E-6
20.5,43.5,2.1895676E-6
20.5,44.5,2.2428064E-6
20.5,45.5,1.8212505E-6
20.5,46.5,1.4252672E-6
20.5,47.5,1.2174364E-6
20.5,48.5,1.0133141E-6
20.5,49.5,1.0509003E-6
20.5,50.5,1.1398597E-6
20.5,51.5,1.0795227E-6
20.5,52.5,9.3414906E-7
20.5,53.5,1.0345123E-6
20.5,54.5,1.3128048E-6
20.5,55.5,1.7326576E-6
20.5,56.5,2.2025858E-6
20.5,57.5,2.8869792E-6
20.5,73.5,3.3452834E-5
20.5,74.5,3.3971755E-5
20.5,75.5,3.1354633E-5
20.5,76.5,2.9538907E-5
20.5,77.5,3.3123248E-5
20.5,78.5,3.675469E-5
20.5,79.5,3.8774655E-5
20.5,80.5,3.908788E-5
20.5,81.5,4.0981067E-5
20.5,82.5,4.210541E-5
20.5,83.5,4.4535085E-5
20.5,84.5,5.0039453E-5
20.5,85.5,5.368454E-5
20.5,86.5,5.495801E-5
20.5,93.5,6.826309E-5
20.5,94.5,5.4085645E-5
20.5,95.5,4.7488287E-5
20.5,96.5,3.9875733E-5
20.5,97.5,4.400883E-5
20.5,98.5,3.7610436E-5
20.5,99.5,4.814731E-5
20.5,100.5,4.776045E-5
20.5,101.5,4.805532E-5
20.5,102.5,5.0410585E-5
20.5,103.5,5.5439163E-5
20.5,104.5,6.767826E-5
20.5,105.5,6.578851E-5
20.5,106.5,6.489737E-5
21.5,-104.5,3.125424E-5
21.5,-103.5,2.570035E-5
21.5,-102.5,2.0676684E-5
21.5,-101.5,1.8278986E-5
21.5,-100.5,1.9136762E-5
21.5,-99.5,2.5312525E-5
21.5,-98.5,3.0710074E-5
21.5,-88.5,2.9121567E-5
21.5,-87.5,3.0615265E-5
21.5,-78.5,4.505055E-5
21.5,-77.5,3.969338E-5
21.5,-16.5,1.4398715E-6
21.5,-15.5,1.6176779E-6
21.5,-14.5,1.5129817E-6
21.5,-13.5,1.6405675E-6
21.5,-12.5,1.6181623E-6
21.5,-11.5,1.6090937E-6
21.5,-10.5,1.3488453E-6
21.5,-9.5,1.4922633E-6
21.5,-8.5,1.3457078E-6
21.5,-7.5,1.1855258E-6
21.5,-6.5,1.1207442E-6
21.5,-5.5,1.269342E-6
21.5,-4.5,1.3564727E-6
21.5,-3.5,1.5135896E-6
21.5,-2.5,1.8697415E-6
21.5,-1.5,1.7398249E-6
21.5,-0.5,2.0052125E-6
21.5,0.5,2.245998E-6
21.5,1.5,2.2367221E-6
21.5,2.5,1.5404557E-6
21.5,3.5,1.5082394E-6
21.5,4.5,1.1871979E-6
21.5,5.5,1.3146988E-6
21.5,6.5,1.3155991E-6
21.5,7.5,8.4258096E-7
21.5,8.5,7.2927617E-7
21.5,9.5,5.2181406E-7
21.5,10.5,6.159679E-7
21.5,11.5,7.0841577E-7
21.5,12.5,7.5780196E-7
21.5,13.5,4.0784045E-7
21.5,14.5,6.3493206E-7
21.5,15.5,8.412456E-7
21.5,16.5,9.801048E-7
21.5,17.5,5.3293815E-7
21.5,18.5,3.70886E-7
21.5,19.5,3.351773E-7
21.5,20.5,3.028106E-7
21.5,21.5,3.1215788E-7
21.5,22.5,2.8425904E-7
21.5,23.5,2.7642187E-7
21.5,24.5,2.6125576E-7
21.5,25.5,2.5895338E-7
21.5,26.5,1.875009E-7
21.5,27.5,1.4351934E-7
21.5,28.5,1.6041312E-7
21.5,29.5,1.4531793E-7
21.5,30.5,1.1545981E-7
21.5,31.5,2.0073252E-7
21.5,32.5,3.045707E-7
21.5,33.5,5.330189E-7
21.5,34.5,7.910246E-7
21.5,35.5,1.2191553E-6
21.5,36.5,1.5153828E-6
21.5,39.5,3.104153E-6
21.5,40.5,4.839847E-6
21.5,41.5,3.798034E-6
21.5,42.5,2.5358472E-6
21.5,43.5,2.4389553E-6
21.5,44.5,1.9322706E-6
21.5,45.5,1.6593282E-6
21.5,46.5,1.478867E-6
21.5,47.5,1.524776E-6
21.5,48.5,1.430525E-6
21.5,49.5,1.0764184E-6
21.5,50.5,1.121162E-6
21.5,51.5,1.1221978E-6
21.5,52.5,1.0668293E-6
21.5,53.5,1.0283444E-6
21.5,54.5,1.5126998E-6
21.5,55.5,1.8387292E-6
21.5,56.5,2.420901E-6
21.5,57.5,2.8853847E-6
21.5,58.5,3.3025312E-6
21.5,70.5,2.4444556E-5
21.5,71.5,2.5382535E-5
21.5,72.5,2.8601258E-5
21.5,73.5,3.0602852E-5
21.5,74.5,3.2578842E-5
21.5,75.5,3.2120468E-5
21.5,76.5,3.2118907E-5
21.5,77.5,3.365196E-5
21.5,78.5,3.8134945E-5
21.5,79.5,3.9674127E-5
21.5,80.5,3.914154E-5
21.5,81.5,4.1958367E-5
21.5,82.5,4.31831E-5
21.5,83.5,4.3982865E-5
21.5,84.5,4.6140718E-5
21.5,85.5,5.1456533E-5
21.5,86.5,5.697844E-5
21.5,92.5,7.3496536E-5
21.5,93.5,5.973916E-5
21.5,94.5,5.460985E-5
21.5,95.5,4.6772395E-5
21.5,96.5,4.471175E-5
21.5,97.5,5.019359E-5
21.5,98.5,3.7318972E-5
21.5,99.5,4.0731877E-5
21.5,100.5,4.5441448E-5
21.5,101.5,4.7651887E-5
21.5,102.5,5.0138202E-5
21.5,103.5,5.2234598E-5
21.5,104.5,5.967149E-5
21.5,105.5,5.6460678E-5
21.5,106.5,5.5603465E-5
21.5,107.5,6.5983E-5
21.5,109.5,6.6376146E-5
21.5,110.5,6.440506E-5
22.5,-105.5,3.386222E-5
22.5,-104.5,2.7288232E-5
22.5,-103.5,2.0210286E-5
22.5,-102.5,1.5154364E-5
22.5,-101.5,1.3919018E-5
22.5,-100.5,1.779868E-5
22.5,-99.5,2.5090996E-5
22.5,-98.5,2.8920942E-5
22.5,-83.5,4.2385327E-5
22.5,-81.5,4.6771187E-5
22.5,-80.5,4.4213222E-5
22.5,-79.5,3.8844108E-5
22.5,-15.5,1.6150491E-6
22.5,-14.5,1.7671691E-6
22.5,-13.5,1.812716E-6
22.5,-12.5,1.4763012E-6
22.5,-11.5,1.476994E-6
22.5,-10.5,1.2406623E-6
22.5,-9.5,1.3288859E-6
22.5,-8.5,1.1925463E-6
22.5,-7.5,1.1554741E-6
22.5,-6.5,1.533796E-6
22.5,-5.5,1.4094636E-6
22.5,-4.5,1.2708796E-6
22.5,-3.5,1.4931709E-6
22.5,-2.5,1.7261917E-6
22.5,-1.5,1.7607654E-6
22.5,-0.5,1.860149E-6
22.5,0.5,1.8070031E-6
22.5,1.5,1.7016368E-6
22.5,2.5,1.4401289E-6
22.5,3.5,1.4522512E-6
22.5,4.5,2.1406827E-6
22.5,5.5,2.382392E-6
22.5,6.5,1.9194003E-6
22.5,7.5,1.2265205E-6
22.5,8.5,9.734695E-7
22.5,9.5,7.1390457E-7
22.5,10.5,5.3007443E-7
22.5,11.5,5.520567E-7
22.5,12.5,7.199653E-7
22.5,13.5,5.3183714E-7
22.5,14.5,4.821972E-7
22.5,15.5,3.7430783E-7
22.5,16.5,4.57133E-7
22.5,17.5,2.83076E-7
22.5,18.5,2.6729538E-7
22.5,19.5,3.4455425E-7
22.5,20.5,2.7498479E-7
22.5,21.5,1.8153686E-7
22.5,22.5,1.7411807E-7
22.5,23.5,1.3317768E-7
22.5,24.5,1.2355189E-7
22.5,25.5,8.8511655E-8
22.5,26.5,8.0986204E-8
22.5,27.5,9.294673E-8
22.5,28.5,7.938968E-8
22.5,29.5,9.059173E-8
22.5,30.5,9.580009E-8
22.5,31.5,1.1293478E-7
22.5,32.5,2.014612E-7
22.5,33.5,3.9870386E-7
22.5,34.5,5.905583E-7
22.5,35.5,9.992511E-7
22.5,39.5,2.3797943E-6
22.5,40.5,3.556209E-6
22.5,41.5,3.356759E-6
22.5,42.5,2.6667628E-6
22.5,43.5,2.407412E-6
22.5,44.5,2.1019669E-6
22.5,45.5,2.2136849E-6
22.5,46.5,2.1319602E-6
22.5,47.5,1.9321944E-6
22.5,48.5,2.0378425E-6
22.5,49.5,1.7409967E-6
22.5,50.5,1.9052909E-6
22.5,51.5,1.7651137E-6
22.5,52.5,1.5783528E-6
22.5,53.5,1.5501487E-6
22.5,54.5,2.0140008E-6
22.5,55.5,2.4476128E-6
22.5,56.5,2.9856144E-6
22.5,57.5,3.458337E-6
22.5,58.5,4.167877E-6
22.5,59.5,4.6274963E-6
22.5,69.5,2.0496687E-5
22.5,70.5,2.2377202E-5
22.5,71.5,2.4170029E-5
22.5,72.5,2.7601105E-5
22.5,73.5,3.0380568E-5
22.5,74.5,3.2225576E-5
22.5,75.5,3.401251E-5
22.5,76.5,3.582779E-5
22.5,77.5,3.5196015E-5
22.5,78.5,3.685686E-5
22.5,79.5,3.7678594E-5
22.5,80.5,3.6906476E-5
22.5,81.5,3.857657E-5
22.5,82.5,4.0514547E-5
22.5,83.5,4.1530573E-5
22.5,84.5,4.395917E-5
22.5,85.5,4.809631E-5
22.5,86.5,5.501076E-5
22.5,87.5,5.4808144E-5
22.5,88.5,5.5029595E-5
22.5,89.5,6.4202955E-5
22.5,90.5,7.722108E-5
22.5,91.5,8.879944E-5
22.5,92.5,7.30176E-5
22.5,93.5,6.316525E-5
22.5,94.5,6.134363E-5
22.5,95.5,5.0509265E-5
22.5,96.5,4.5989993E-5
22.5,97.5,4.720881E-5
22.5,98.5,3.9539387E-5
22.5,99.5,3.9738024E-5
22.5,100.5,4.2659016E-5
22.5,101.5,4.4276178E-5
22.5,102.5,4.5856832E-5
22.5,103.5,4.722684E-5
22.5,104.5,5.5039833E-5
22.5,105.5,4.8278223E-5
22.5,106.5,4.8008562E-5
22.5,107.5,5.043811E-5
22.5,108.5,5.4591535E-5
22.5,109.5,5.8740396E-5
22.5,110.5,6.09626E-5
22.5,111.5,6.239922E-5
22.5,112.5,6.512105E-5
22.5,113.5,6.602001E-5
22.5,114.5,6.139578E-5
22.5,120.5,6.1607934E-5
23.5,-106.5,3.0442901E-5
23.5,-105.5,2.8267796E-5
23.5,-104.5,1.8459781E-5
23.5,-103.5,1.3555128E-5
23.5,-102.5,1.3074522E-5
23.5,-101.5,1.3244116E-5
23.5,-100.5,1.6894935E-5
23.5,-99.5,2.2015063E-5
23.5,-98.5,2.6314572E-5
23.5,-15.5,1.6317042E-6
23.5,-14.5,1.8811633E-6
23.5,-13.5,2.01602E-6
23.5,-12.5,1.7722672E-6
23.5,-11.5,1.591977E-6
23.5,-10.5,1.4795975E-6
23.5,-9.5,1.5884195E-6
23.5,-8.5,1.4875963E-6
23.5,-7.5,1.5449425E-6
23.5,-6.5,1.6442301E-6
23.5,-5.5,1.3802153E-6
23.5,-4.5,1.2702892E-6
23.5,-3.5,1.3313864E-6
23.5,-2.5,1.3649359E-6
23.5,-1.5,1.3424875E-6
23.5,-0.5,1.3285503E-6
23.5,0.5,1.5095407E-6
23.5,1.5,1.7098939E-6
23.5,2.5,1.581644E-6
23.5,3.5,1.5859047E-6
23.5,4.5,2.5919924E-6
23.5,5.5,3.4854202E-6
23.5,6.5,3.224416E-6
23.5,7.5,2.1548335E-6
23.5,8.5,1.3670692E-6
23.5,9.5,7.498808E-7
23.5,10.5,5.472887E-7
23.5,11.5,3.9485766E-7
23.5,12.5,3.764035E-7
23.5,13.5,4.3100468E-7
23.5,14.5,4.68036E-7
23.5,15.5,4.5796702E-7
23.5,16.5,3.7233008E-7
23.5,17.5,2.7479817E-7
23.5,18.5,2.943951E-7
23.5,19.5,3.0492225E-7
23.5,20.5,2.3441362E-7
23.5,21.5,1.5224089E-7
23.5,22.5,1.7127971E-7
23.5,23.5,1.11624004E-7
23.5,24.5,7.6119385E-8
23.5,25.5,7.946974E-8
23.5,26.5,3.6472915E-8
23.5,27.5,2.7491017E-8
23.5,28.5,2.896887E-8
23.5,29.5,5.458387E-8
23.5,30.5,1.1119121E-7
23.5,31.5,1.4533708E-7
23.5,32.5,2.200175E-7
23.5,33.5,3.5387268E-7
23.5,34.5,5.144955E-7
23.5,35.5,8.8341125E-7
23.5,39.5,2.186531E-6
23.5,40.5,2.7167223E-6
23.5,41.5,2.7778794E-6
23.5,42.5,2.7348835E-6
23.5,43.5,2.5471368E-6
23.5,44.5,2.369834E-6
23.5,45.5,2.590289E-6
23.5,46.5,2.3871182E-6
23.5,47.5,2.4821313E-6
23.5,48.5,2.7195629E-6
23.5,49.5,2.7962142E-6
23.5,50.5,2.5235781E-6
23.5,51.5,2.4730707E-6
23.5,52.5,2.2859208E-6
23.5,53.5,2.0731109E-6
23.5,54.5,2.3021298E-6
23.5,55.5,2.8928864E-6
23.5,56.5,4.497311E-6
23.5,57.5,5.1225998E-6
23.5,58.5,4.925947E-6
23.5,69.5,1.7159613E-5
23.5,70.5,1.9378527E-5
23.5,71.5,2.1996853E-5
23.5,72.5,2.4919515E-5
23.5,73.5,2.762725E-5
23.5,74.5,3.0392719E-5
23.5,75.5,3.328028E-5
23.5,76.5,3.7088896E-5
23.5,77.5,3.861582E-5
23.5,78.5,3.9382834E-5
23.5,79.5,3.9609527E-5
23.5,80.5,3.6361536E-5
23.5,81.5,3.6175363E-5
23.5,82.5,3.7118763E-5
23.5,83.5,3.690847E-5
23.5,84.5,3.960893E-5
23.5,85.5,4.426926E-5
23.5,86.5,4.939955E-5
23.5,87.5,4.9404855E-5
23.5,88.5,4.9592298E-5
23.5,89.5,5.6328292E-5
23.5,90.5,6.4553475E-5
23.5,91.5,7.9593476E-5
23.5,92.5,7.431214E-5
23.5,93.5,6.313107E-5
23.5,94.5,6.677585E-5
23.5,95.5,5.7530477E-5
23.5,96.5,5.8434445E-5
23.5,97.5,4.9072736E-5
23.5,98.5,3.6566606E-5
23.5,99.5,3.6432702E-5
23.5,100.5,3.8159116E-5
23.5,101.5,3.348023E-5
23.5,102.5,2.9873487E-5
