lat,lon,GLDAS_NOAH10_M_2_1_Evap_tavg
19.5,33.5,7.533678E-7
19.5,34.5,1.0972464E-6
19.5,35.5,1.9518143E-6
19.5,36.5,2.121138E-6
19.5,41.5,5.6040467E-6
19.5,42.5,3.7968393E-6
19.5,43.5,2.4500475E-6
19.5,44.5,2.0316834E-6
19.5,45.5,1.511406E-6
19.5,46.5,1.0910367E-6
19.5,47.5,1.0118811E-6
19.5,48.5,8.893108E-7
19.5,49.5,9.789966E-7
19.5,50.5,1.0849261E-6
19.5,51.5,1.1081034E-6
19.5,52.5,1.100239E-6
19.5,53.5,1.1678864E-6
19.5,54.5,1.4754337E-6
19.5,55.5,2.0423017E-6
19.5,56.5,2.4901008E-6
19.5,57.5,2.9645716E-6
19.5,73.5,2.229794E-5
19.5,74.5,2.441195E-5
19.5,75.5,2.2792323E-5
19.5,76.5,2.235634E-5
19.5,77.5,2.475588E-5
19.5,78.5,2.5446358E-5
19.5,79.5,2.6499712E-5
19.5,80.5,2.7653441E-5
19.5,81.5,2.6041087E-5
19.5,82.5,2.7022277E-5
19.5,83.5,2.5436846E-5
19.5,84.5,2.7715108E-5
19.5,94.5,3.1356678E-5
19.5,95.5,3.109145E-5
19.5,96.5,3.4431447E-5
19.5,97.5,3.0710995E-5
19.5,98.5,3.3250133E-5
19.5,99.5,3.1707084E-5
19.5,100.5,3.5380617E-5
19.5,101.5,3.5857665E-5
19.5,102.5,3.6281515E-5
19.5,103.5,3.6040194E-5
19.5,104.5,3.4785353E-5
19.5,105.5,3.2698703E-5
19.5,109.5,3.8222075E-5
19.5,110.5,3.7606955E-5
20.5,-104.5,2.9918208E-5
20.5,-103.5,2.4548677E-5
20.5,-102.5,2.2767588E-5
20.5,-101.5,2.2889004E-5
20.5,-100.5,2.2249364E-5
20.5,-99.5,2.2211023E-5
20.5,-98.5,2.6223015E-5
20.5,-97.5,3.27806E-5
20.5,-89.5,3.592412E-5
20.5,-88.5,3.823333E-5
20.5,-87.5,3.58949E-5
20.5,-76.5,4.2122607E-5
20.5,-75.5,3.9690553E-5
20.5,-15.5,1.8676375E-6
20.5,-14.5,1.7382771E-6
20.5,-13.5,2.5458621E-6
20.5,-12.5,2.0963773E-6
20.5,-11.5,1.4975723E-6
20.5,-10.5,1.2251725E-6
20.5,-9.5,1.5388455E-6
20.5,-8.5,1.577781E-6
20.5,-7.5,1.4267777E-6
20.5,-6.5,1.3765573E-6
20.5,-5.5,1.210135E-6
20.5,-4.5,1.1901174E-6
20.5,-3.5,1.273091E-6
20.5,-2.5,1.5494654E-6
20.5,-1.5,2.2508314E-6
20.5,-0.5,2.7411381E-6
20.5,0.5,2.7399494E-6
20.5,1.5,2.7483395E-6
20.5,2.5,2.2357176E-6
20.5,3.5,1.5747337E-6
20.5,4.5,1.525407E-6
20.5,5.5,1.5906129E-6
20.5,6.5,1.5264225E-6
20.5,7.5,1.2182876E-6
20.5,8.5,1.1776954E-6
20.5,9.5,7.055637E-7
20.5,10.5,6.234489E-7
20.5,11.5,6.819638E-7
20.5,12.5,5.697709E-7
20.5,13.5,4.6976345E-7
20.5,14.5,4.7354692E-7
20.5,15.5,6.155894E-7
20.5,16.5,9.050992E-7
20.5,17.5,9.920045E-7
20.5,18.5,7.5396065E-7
20.5,19.5,3.0756095E-7
20.5,20.5,3.6656354E-7
20.5,21.5,5.1603126E-7
20.5,22.5,3.476174E-7
20.5,23.5,2.4395337E-7
20.5,24.5,2.120428E-7
20.5,25.5,1.9012975E-7
20.5,26.5,2.1703735E-7
20.5,27.5,1.4931716E-7
20.5,28.5,1.8503599E-7
20.5,29.5,1.7656338E-7
20.5,30.5,2.4292183E-7
20.5,31.5,2.6214525E-7
20.5,32.5,4.3397915E-7
20.5,33.5,5.927607E-7
20.5,34.5,8.6270325E-7
20.5,35.5,1.2475375E-6
20.5,36.5,1.5309297E-6
20.5,40.5,3.7237364E-6
20.5,41.5,3.7967723E-6
20.5,42.5,2.2020192E-6
20.5,43.5,2.0487496E-6
20.5,44.5,2.0392602E-6
20.5,45.5,1.6895748E-6
20.5,46.5,1.3093014E-6
20.5,47.5,1.0805859E-6
20.5,48.5,9.1251025E-7
20.5,49.5,9.538167E-7
20.5,50.5,1.0480471E-6
20.5,51.5,9.961699E-7
20.5,52.5,8.979212E-7
20.5,53.5,9.863192E-7
20.5,54.5,1.260687E-6
20.5,55.5,1.6827382E-6
20.5,56.5,2.2176296E-6
20.5,57.5,2.778587E-6
20.5,73.5,2.2599887E-5
20.5,74.5,2.1603571E-5
20.5,75.5,2.2472226E-5
20.5,76.5,2.255014E-5
20.5,77.5,2.4141682E-5
20.5,78.5,2.5432439E-5
20.5,79.5,2.5549158E-5
20.5,80.5,2.7877624E-5
20.5,81.5,2.5405967E-5
20.5,82.5,2.3729908E-5
20.5,83.5,2.7441294E-5
20.5,84.5,2.694143E-5
20.5,85.5,3.0915216E-5
20.5,86.5,3.0474206E-5
20.5,93.5,3.2463264E-5
20.5,94.5,3.0885512E-5
20.5,95.5,3.1638752E-5
20.5,96.5,3.1476182E-5
20.5,97.5,2.7947646E-5
20.5,98.5,3.1552892E-5
20.5,99.5,3.5749665E-5
20.5,100.5,3.6054353E-5
20.5,101.5,3.5963425E-5
20.5,102.5,3.4760185E-5
20.5,103.5,3.4893397E-5
20.5,104.5,3.405639E-5
20.5,105.5,3.0330037E-5
20.5,106.5,3.32266E-5
21.5,-104.5,2.469938E-5
21.5,-103.5,2.188218E-5
21.5,-102.5,1.9734747E-5
21.5,-101.5,1.7243605E-5
21.5,-100.5,1.8352424E-5
21.5,-99.5,2.363318E-5
21.5,-98.5,2.8941191E-5
21.5,-88.5,2.8866163E-5
21.5,-87.5,3.0325531E-5
21.5,-78.5,4.1674095E-5
21.5,-77.5,3.799505E-5
21.5,-16.5,1.4437308E-6
21.5,-15.5,1.5435984E-6
21.5,-14.5,1.4487218E-6
21.5,-13.5,1.5484204E-6
21.5,-12.5,1.5192163E-6
21.5,-11.5,1.3752555E-6
21.5,-10.5,1.2055141E-6
21.5,-9.5,1.2871313E-6
21.5,-8.5,1.1792314E-6
21.5,-7.5,1.0680717E-6
21.5,-6.5,1.0672984E-6
21.5,-5.5,1.1724746E-6
21.5,-4.5,1.1794518E-6
21.5,-3.5,1.1788788E-6
21.5,-2.5,1.4907064E-6
21.5,-1.5,1.4916885E-6
21.5,-0.5,1.7658933E-6
21.5,0.5,2.0796185E-6
21.5,1.5,2.073394E-6
21.5,2.5,1.506624E-6
21.5,3.5,1.4951452E-6
21.5,4.5,1.1586419E-6
21.5,5.5,1.1915141E-6
21.5,6.5,1.2311983E-6
21.5,7.5,8.364377E-7
21.5,8.5,7.6266093E-7
21.5,9.5,5.694486E-7
21.5,10.5,6.2827564E-7
21.5,11.5,6.917893E-7
21.5,12.5,7.6940694E-7
21.5,13.5,4.420283E-7
21.5,14.5,6.305705E-7
21.5,15.5,7.436739E-7
21.5,16.5,1.0647204E-6
21.5,17.5,5.153878E-7
21.5,18.5,7.0786905E-7
21.5,19.5,3.1994247E-7
21.5,20.5,2.7588706E-7
21.5,21.5,3.091418E-7
21.5,22.5,2.7462778E-7
21.5,23.5,2.4491905E-7
21.5,24.5,2.497499E-7
21.5,25.5,2.510264E-7
21.5,26.5,1.9642697E-7
21.5,27.5,2.1394771E-7
21.5,28.5,2.3156001E-7
21.5,29.5,1.533664E-7
21.5,30.5,1.2340249E-7
21.5,31.5,2.1695956E-7
21.5,32.5,3.2963047E-7
21.5,33.5,5.468353E-7
21.5,34.5,8.359003E-7
21.5,35.5,1.2423849E-6
21.5,36.5,1.4756532E-6
21.5,39.5,2.635587E-6
21.5,40.5,4.7061403E-6
21.5,41.5,3.6375632E-6
21.5,42.5,2.3758041E-6
21.5,43.5,2.2732495E-6
21.5,44.5,1.8189618E-6
21.5,45.5,1.6224151E-6
21.5,46.5,1.330627E-6
21.5,47.5,1.3624377E-6
21.5,48.5,1.2901464E-6
21.5,49.5,9.908546E-7
21.5,50.5,9.980658E-7
21.5,51.5,9.854774E-7
21.5,52.5,9.792313E-7
21.5,53.5,9.295989E-7
21.5,54.5,1.4904998E-6
21.5,55.5,1.7530992E-6
21.5,56.5,2.387878E-6
21.5,57.5,2.7278836E-6
21.5,58.5,2.540773E-6
21.5,70.5,1.898985E-5
21.5,71.5,1.9027231E-5
21.5,72.5,1.6256965E-5
21.5,73.5,2.2302907E-5
21.5,74.5,2.0016992E-5
21.5,75.5,2.2161841E-5
21.5,76.5,2.2082342E-5
21.5,77.5,2.204031E-5
21.5,78.5,2.5045885E-5
21.5,79.5,2.581994E-5
21.5,80.5,2.7295115E-5
21.5,81.5,2.4451212E-5
21.5,82.5,2.5798709E-5
21.5,83.5,2.6713893E-5
21.5,84.5,2.6201189E-5
21.5,85.5,2.9306431E-5
21.5,86.5,3.1804582E-5
21.5,92.5,3.499935E-5
21.5,93.5,3.7703852E-5
21.5,94.5,2.809844E-5
21.5,95.5,3.217243E-5
21.5,96.5,3.1592976E-5
21.5,97.5,3.0186662E-5
21.5,98.5,2.9296023E-5
21.5,99.5,3.2263713E-5
21.5,100.5,3.4847933E-5
21.5,101.5,3.559185E-5
21.5,102.5,3.4381235E-5
21.5,103.5,3.0785977E-5
21.5,104.5,3.027979E-5
21.5,105.5,2.8006045E-5
21.5,106.5,2.9167742E-5
21.5,107.5,2.9129958E-5
21.5,109.5,3.4858782E-5
21.5,110.5,3.5182406E-5
22.5,-105.5,3.0932897E-5
22.5,-104.5,2.3808974E-5
22.5,-103.5,1.8982091E-5
22.5,-102.5,1.4798757E-5
22.5,-101.5,1.33567E-5
22.5,-100.5,1.6884454E-5
22.5,-99.5,2.3030661E-5
22.5,-98.5,2.7583572E-5
22.5,-83.5,4.023735E-5
22.5,-81.5,4.242746E-5
22.5,-80.5,4.1152478E-5
22.5,-79.5,3.677782E-5
22.5,-15.5,1.6267946E-6
22.5,-14.5,1.6654201E-6
22.5,-13.5,1.7519645E-6
22.5,-12.5,1.3248206E-6
22.5,-11.5,1.2709222E-6
22.5,-10.5,1.1314712E-6
22.5,-9.5,1.2015792E-6
22.5,-8.5,1.1425957E-6
22.5,-7.5,1.1143721E-6
22.5,-6.5,1.5031316E-6
22.5,-5.5,1.3638172E-6
22.5,-4.5,1.2476628E-6
22.5,-3.5,1.3507472E-6
22.5,-2.5,1.479981E-6
22.5,-1.5,1.5693964E-6
22.5,-0.5,1.6106683E-6
22.5,0.5,1.6418511E-6
22.5,1.5,1.565147E-6
22.5,2.5,1.3657341E-6
22.5,3.5,1.3671671E-6
22.5,4.5,1.869269E-6
22.5,5.5,2.0033924E-6
22.5,6.5,1.7864267E-6
22.5,7.5,1.2160708E-6
22.5,8.5,9.590444E-7
22.5,9.5,9.235456E-7
22.5,10.5,5.5798375E-7
22.5,11.5,5.63254E-7
22.5,12.5,6.962181E-7
22.5,13.5,5.4728343E-7
22.5,14.5,4.8081193E-7
22.5,15.5,3.9232378E-7
22.5,16.5,4.6534737E-7
22.5,17.5,2.992902E-7
22.5,18.5,2.749996E-7
22.5,19.5,3.4525263E-7
22.5,20.5,2.838668E-7
22.5,21.5,1.895166E-7
22.5,22.5,1.7528512E-7
22.5,23.5,1.4169572E-7
22.5,24.5,1.2586106E-7
22.5,25.5,9.8389975E-8
22.5,26.5,8.4367144E-8
22.5,27.5,9.762369E-8
22.5,28.5,8.3729255E-8
22.5,29.5,9.715491E-8
22.5,30.5,1.03013015E-7
22.5,31.5,1.2344792E-7
22.5,32.5,2.2269775E-7
22.5,33.5,4.123563E-7
22.5,34.5,6.3154437E-7
22.5,35.5,1.0133365E-6
22.5,39.5,2.3447012E-6
22.5,40.5,3.5112184E-6
22.5,41.5,3.142046E-6
22.5,42.5,2.5898032E-6
22.5,43.5,2.3116866E-6
22.5,44.5,2.051518E-6
22.5,45.5,2.1132028E-6
22.5,46.5,1.9996412E-6
22.5,47.5,1.7820925E-6
22.5,48.5,1.8519256E-6
22.5,49.5,1.5637695E-6
22.5,50.5,1.6027082E-6
22.5,51.5,1.5196791E-6
22.5,52.5,1.4330255E-6
22.5,53.5,1.4093386E-6
22.5,54.5,1.945262E-6
22.5,55.5,2.3972173E-6
22.5,56.5,2.979514E-6
22.5,57.5,3.3869762E-6
22.5,58.5,3.9612396E-6
22.5,59.5,4.472374E-6
22.5,69.5,1.389038E-5
22.5,70.5,1.5160897E-5
22.5,71.5,1.6789456E-5
22.5,72.5,2.0880276E-5
22.5,73.5,2.1909005E-5
22.5,74.5,1.9659925E-5
22.5,75.5,2.2757804E-5
22.5,76.5,2.2975119E-5
22.5,77.5,2.3391276E-5
22.5,78.5,2.497525E-5
22.5,79.5,2.537727E-5
22.5,80.5,2.5347648E-5
22.5,81.5,2.3702445E-5
22.5,82.5,2.6179956E-5
22.5,83.5,2.5682128E-5
22.5,84.5,2.8051043E-5
22.5,85.5,2.7414459E-5
22.5,86.5,3.0518866E-5
22.5,87.5,3.1509033E-5
22.5,88.5,3.6836416E-5
22.5,89.5,3.7485093E-5
22.5,90.5,3.5425022E-5
22.5,91.5,3.810269E-5
22.5,92.5,3.6446512E-5
22.5,93.5,3.919374E-5
22.5,94.5,3.0016818E-5
22.5,95.5,3.188317E-5
22.5,96.5,3.2948064E-5
22.5,97.5,2.9677312E-5
22.5,98.5,2.9286588E-5
22.5,99.5,2.9819097E-5
22.5,100.5,3.0320969E-5
22.5,101.5,3.228509E-5
22.5,102.5,3.148836E-5
22.5,103.5,2.9891966E-5
22.5,104.5,2.855999E-5
22.5,105.5,2.7541713E-5
22.5,106.5,2.6012465E-5
22.5,107.5,2.6408696E-5
22.5,108.5,3.028224E-5
22.5,109.5,3.1932515E-5
22.5,110.5,3.2386E-5
22.5,111.5,3.2630705E-5
22.5,112.5,3.1869487E-5
22.5,113.5,1.5908097E-6
22.5,120.5,2.9469646E-5
23.5,-106.5,2.6981259E-5
23.5,-105.5,2.8112143E-5
23.5,-104.5,1.7810971E-5
23.5,-103.5,1.3387686E-5
23.5,-102.5,1.2822431E-5
23.5,-101.5,1.26794E-5
23.5,-100.5,1.6242884E-5
23.5,-99.5,2.1274514E-5
23.5,-98.5,2.5261006E-5
23.5,-15.5,1.6485751E-6
23.5,-14.5,1.8407042E-6
23.5,-13.5,1.9362815E-6
23.5,-12.5,1.7476921E-6
23.5,-11.5,1.6026927E-6
23.5,-10.5,1.4235701E-6
23.5,-9.5,1.5448003E-6
23.5,-8.5,1.4934801E-6
23.5,-7.5,1.427821E-6
23.5,-6.5,1.5763851E-6
23.5,-5.5,1.3932283E-6
23.5,-4.5,1.2911308E-6
23.5,-3.5,1.0980625E-6
23.5,-2.5,1.2411343E-6
23.5,-1.5,1.2287485E-6
23.5,-0.5,1.19505E-6
23.5,0.5,1.2965822E-6
23.5,1.5,1.4818405E-6
23.5,2.5,1.4438979E-6
23.5,3.5,1.458065E-6
23.5,4.5,2.3215894E-6
23.5,5.5,2.4637666E-6
23.5,6.5,2.384909E-6
23.5,7.5,1.9691024E-6
23.5,8.5,1.2903232E-6
23.5,9.5,8.0436473E-7
23.5,10.5,5.7593627E-7
23.5,11.5,4.2383684E-7
23.5,12.5,3.8808182E-7
23.5,13.5,4.5448792E-7
23.5,14.5,4.7965034E-7
23.5,15.5,4.955544E-7
23.5,16.5,3.982662E-7
23.5,17.5,2.9193714E-7
23.5,18.5,3.1159544E-7
23.5,19.5,3.0400113E-7
23.5,20.5,2.4736144E-7
23.5,21.5,1.5306011E-7
23.5,22.5,1.6536065E-7
23.5,23.5,1.11792566E-7
23.5,24.5,7.700023E-8
23.5,25.5,8.3084394E-8
23.5,26.5,3.7764455E-8
23.5,27.5,2.751678E-8
23.5,28.5,2.6461628E-8
23.5,29.5,5.5689604E-8
23.5,30.5,1.3114959E-7
23.5,31.5,1.6211924E-7
23.5,32.5,2.3908459E-7
23.5,33.5,3.7870484E-7
23.5,34.5,5.560374E-7
23.5,35.5,8.255539E-7
23.5,39.5,2.1242831E-6
23.5,40.5,2.7051426E-6
23.5,41.5,2.6929454E-6
23.5,42.5,2.6127723E-6
23.5,43.5,2.3881528E-6
23.5,44.5,2.2349059E-6
23.5,45.5,2.4726685E-6
23.5,46.5,2.3294267E-6
23.5,47.5,2.2631166E-6
23.5,48.5,2.4334279E-6
23.5,49.5,2.5626357E-6
23.5,50.5,2.0872503E-6
23.5,51.5,2.3214407E-6
23.5,52.5,2.0023774E-6
23.5,53.5,1.770806E-6
23.5,54.5,1.8357409E-6
23.5,55.5,2.4055132E-6
23.5,56.5,4.289972E-6
23.5,57.5,4.847022E-6
23.5,58.5,4.6195314E-6
23.5,69.5,1.0834571E-5
23.5,70.5,1.3546954E-5
23.5,71.5,1.5512684E-5
23.5,72.5,1.9735215E-5
23.5,73.5,1.776519E-5
23.5,74.5,2.0914946E-5
23.5,75.5,2.2198295E-5
23.5,76.5,2.3106762E-5
23.5,77.5,2.4100462E-5
23.5,78.5,2.4548099E-5
23.5,79.5,2.5127954E-5
23.5,80.5,2.548131E-5
23.5,81.5,2.6660642E-5
23.5,82.5,2.3426857E-5
23.5,83.5,2.5181378E-5
23.5,84.5,2.4483881E-5
23.5,85.5,2.697874E-5
23.5,86.5,2.6976195E-5
23.5,87.5,3.236026E-5
23.5,88.5,3.4044257E-5
23.5,89.5,3.826044E-5
23.5,90.5,3.7616464E-5
23.5,91.5,3.5800655E-5
23.5,92.5,3.82369E-5
23.5,93.5,3.818107E-5
23.5,94.5,3.3424996E-5
23.5,95.5,3.088594E-5
23.5,96.5,3.295757E-5
23.5,97.5,3.5079258E-5
23.5,98.5,2.9675017E-5
23.5,99.5,2.8395361E-5
23.5,100.5,3.0960386E-5
23.5,101.5,2.7633154E-5
23.5,102.5,2.615825E-5
23.5,103.5,2.6895561E-5
23.5,104.5,2.7941622E-5
23.5,105.5,2.5701192E-5
23.5,106.5,2.5599242E-5
23.5,107.5,2.4818843E-5
23.5,108.5,2.7490012E-5
23.5,109.5,2.8841916E-5
23.5,110.5,2.8120616E-5
23.5,111.5,2.810359E-5
23.5,112.5,2.9558716E-5
23.5,113.5,2.2835662E-5
23.5,114.5,2.9363127E-5
23.5,115.5,2.9657649E-5
23.5,116.5,3.2051164E-5
23.5,120.5,2.8885112E-5
24.5,-111.5,5.9470353E-6
24.5,-107.5,2.2474293E-5
24.5,-106.5,2.9168083E-5
24.5,-105.5,2.0976646E-5
24.5,-104.5,1.537697E-5
24.5,-103.5,1.4067906E-5
24.5,-102.5,1.3498499E-5
24.5,-101.5,1.233874E-5
24.5,-100.5,1.545171E-5
24.5,-99.5,2.1459284E-5
24.5,-98.5,2.4161262E-5
24.5,-14.5,1.9255747E-6
24.5,-13.5,2.0634584E-6
24.5,-12.5,2.0331229E-6
24.5,-11.5,2.019706E-6
24.5,-10.5,1.4826676E-6
24.5,-9.5,1.4555548E-6
24.5,-8.5,1.6801624E-6
24.5,-7.5,1.7324041E-6
24.5,-6.5,1.7337203E-6
24.5,-5.5,1.6146472E-6
24.5,-4.5,1.3632731E-6
24.5,-3.5,1.4509318E-6
24.5,-2.5,9.712132E-7
24.5,-1.5,1.0664045E-6
24.5,-0.5,1.2552832E-6
24.5,0.5,1.3719329E-6
24.5,1.5,1.5739112E-6
24.5,2.5,1.6872834E-6
24.5,3.5,1.6553427E-6
24.5,4.5,1.8522375E-6
24.5,5.5,1.9277015E-6
24.5,6.5,2.097897E-6
24.5,7.5,1.6004974E-6
24.5,8.5,1.0457145E-6
24.5,9.5,9.321143E-7
24.5,10.5,9.756073E-7
24.5,11.5,6.428647E-7
24.5,12.5,4.7957184E-7
24.5,13.5,4.3636234E-7
24.5,14.5,3.784137E-7
24.5,15.5,4.236269E-7
24.5,16.5,3.8297117E-7
24.5,17.5,4.0723864E-7
24.5,18.5,4.0351307E-7
24.5,19.5,4.2747644E-7
24.5,20.5,3.6035425E-7
24.5,21.5,2.6549887E-7
24.5,22.5,2.4443085E-7
24.5,23.5,1.5331592E-7
24.5,24.5,1.2609125E-7
24.5,25.5,1.0232108E-7
24.5,26.5,1.2834326E-7
24.5,27.5,5.126983E-8
24.5,28.5,2.9863553E-8
24.5,29.5,5.5835887E-8
24.5,30.5,1.3644758E-7
24.5,31.5,2.3130714E-7
24.5,32.5,2.6535932E-7
24.5,33.5,3.1975185E-7
24.5,34.5,5.467595E-7
24.5,37.5,1.4139047E-6
24.5,38.5,2.0682623E-6
24.5,39.5,2.2760921E-6
24.5,40.5,2.2718057E-6
24.5,41.5,2.3550892E-6
24.5,42.5,2.6804225E-6
24.5,43.5,2.68699E-6
24.5,44.5,2.471414E-6
24.5,45.5,2.534109E-6
24.5,46.5,2.6298885E-6
24.5,47.5,2.7084477E-6
24.5,48.5,2.4387912E-6
24.5,49.5,2.981683E-6
24.5,50.5,2.5953889E-6
24.5,51.5,2.5253257E-6
24.5,54.5,2.475079E-6
24.5,55.5,2.6711348E-6
24.5,56.5,3.8556204E-6
24.5,67.5,8.2320785E-6
24.5,68.5,1.065866E-5
24.5,69.5,8.313607E-6
24.5,70.5,8.940132E-6
24.5,71.5,1.2089207E-5
24.5,72.5,1.9545436E-5
24.5,73.5,1.8554247E-5
24.5,74.5,1.9137997E-5
24.5,75.5,2.170937E-5
24.5,76.5,2.2384023E-5
24.5,77.5,2.3243847E-5
24.5,78.5,2.2029113E-5
24.5,79.5,2.2665894E-5
24.5,80.5,2.293831E-5
24.5,81.5,2.3360624E-5
24.5,82.5,2.333782E-5
24.5,83.5,2.7314867E-5
24.5,84.5,2.779291E-5
24.5,85.5,2.609438E-5
24.5,86.5,2.6911337E-5
24.5,87.5,2.9431207E-5
24.5,88.5,3.3703174E-5
24.5,89.5,3.5767785E-5
24.5,90.5,3.5377758E-5
24.5,91.5,3.537581E-5
24.5,92.5,3.5146066E-5
24.5,93.5,3.7731876E-5
24.5,94.5,3.582071E-5
24.5,95.5,3.496863E-5
24.5,96.5,3.5803638E-5
24.5,97.5,3.6097674E-5
24.5,98.5,2.8132015E-5
24.5,99.5,2.578729E-5
24.5,100.5,2.6508988E-5
24.5,101.5,2.7835062E-5
24.5,102.5,2.6759482E-5
24.5,103.5,2.6073143E-5
24.5,104.5,2.5331552E-5
24.5,105.5,2.3403232E-5
24.5,106.5,2.3510433E-5
24.5,107.5,2.2611579E-5
24.5,108.5,2.4615743E-5
24.5,109.5,2.6933998E-5
24.5,110.5,2.6031541E-5
24.5,111.5,2.7256014E-5
24.5,112.5,2.6851065E-5
24.5,113.5,2.79715E-5
24.5,114.5,3.0120891E-5
24.5,115.5,2.658641E-5
24.5,116.5,2.7427723E-5
24.5,117.5,2.8861714E-5
24.5,121.5,3.656998E-5
25.5,-111.5,6.606663E-6
25.5,-108.5,2.0635665E-5
25.5,-107.5,2.5924419E-5
25.5,-106.5,2.5456713E-5
25.5,-105.5,1.7136264E-5
25.5,-104.5,1.5023387E-5
25.5,-103.5,1.2181207E-5
25.5,-102.5,1.1749516E-5
25.5,-101.5,1.2641618E-5
25.5,-100.5,1.6034068E-5
25.5,-99.5,2.088757E-5
25.5,-98.5,2.2346672E-5
25.5,-97.5,2.356472E-5
25.5,-80.5,2.027391E-5
25.5,-14.5,2.0692373E-6
25.5,-13.5,2.0936604E-6
25.5,-12.5,2.0853342E-6
25.5,-11.5,2.4159058E-6
25.5,-10.5,2.2313486E-6
25.5,-9.5,1.9690806E-6
25.5,-8.5,1.987036E-6
25.5,-7.5,1.8262165E-6
25.5,-6.5,1.6921462E-6
25.5,-5.5,1.8573579E-6
25.5,-4.5,1.5324148E-6
25.5,-3.5,1.5021062E-6
25.5,-2.5,1.0579711E-6
25.5,-1.5,1.0504639E-6
25.5,-0.5,1.0889745E-6
25.5,0.5,1.0660189E-6
25.5,1.5,1.2272993E-6
25.5,2.5,1.4298313E-6
25.5,3.5,1.5400398E-6
25.5,4.5,1.7641621E-6
25.5,5.5,1.7476209E-6
25.5,6.5,1.7626676E-6
25.5,7.5,1.5937952E-6
25.5,8.5,1.5027927E-6
25.5,9.5,1.1311863E-6
25.5,10.5,9.907429E-7
25.5,11.5,8.4185746E-7
25.5,12.5,6.4074436E-7
25.5,13.5,5.605301E-7
25.5,14.5,5.8830915E-7
25.5,15.5,6.261864E-7
25.5,16.5,5.340095E-7
25.5,17.5,5.189143E-7
25.5,18.5,5.09354E-7
25.5,19.5,5.016326E-7
25.5,20.5,4.393547E-7
25.5,21.5,3.8549533E-7
25.5,22.5,3.0325765E-7
25.5,23.5,2.799527E-7
25.5,24.5,2.512081E-7
25.5,25.5,1.7250386E-7
25.5,26.5,1.5589123E-7
25.5,27.5,1.285771E-7
25.5,28.5,5.6327625E-8
25.5,29.5,8.9640714E-8
25.5,30.5,1.5840487E-7
25.5,31.5,2.456328E-7
25.5,32.5,3.8014858E-7
25.5,33.5,4.8074645E-7
25.5,34.5,6.695737E-7
25.5,37.5,1.399988E-6
25.5,38.5,1.8242858E-6
25.5,39.5,1.9101144E-6
25.5,40.5,2.0197654E-6
25.5,41.5,2.2112488E-6
25.5,42.5,2.2288261E-6
25.5,43.5,2.407324E-6
25.5,44.5,2.8135007E-6
25.5,45.5,3.1837703E-6
25.5,46.5,3.4487257E-6
25.5,47.5,3.4047098E-6
25.5,48.5,3.2511207E-6
25.5,49.5,3.1503641E-6
25.5,50.5,3.3306883E-6
25.5,51.5,3.6458134E-6
25.5,59.5,3.3662027E-6
25.5,60.5,3.3949414E-6
25.5,61.5,3.6436945E-6
25.5,62.5,3.659741E-6
25.5,63.5,3.9100128E-6
25.5,64.5,4.777488E-6
25.5,65.5,5.705966E-6
25.5,66.5,6.9805205E-6
25.5,67.5,7.1947647E-6
25.5,68.5,8.418284E-6
25.5,69.5,1.109574E-5
25.5,70.5,7.680169E-6
25.5,71.5,8.584414E-6
25.5,72.5,1.6363829E-5
25.5,73.5,1.9140369E-5
25.5,74.5,1.8069986E-5
25.5,75.5,1.906151E-5
25.5,76.5,2.1254898E-5
25.5,77.5,2.2390423E-5
25.5,78.5,2.262353E-5
25.5,79.5,2.2442553E-5
25.5,80.5,2.3238465E-5
25.5,81.5,2.5471478E-5
25.5,82.5,2.5997571E-5
25.5,83.5,2.6542937E-5
25.5,84.5,2.7113208E-5
25.5,85.5,2.7518598E-5
25.5,86.5,2.9958705E-5
25.5,87.5,3.1461066E-5
25.5,88.5,3.0648753E-5
25.5,89.5,3.3684904E-5
25.5,90.5,3.0266865E-5
25.5,91.5,3.65714E-5
25.5,92.5,3.356125E-5
25.5,93.5,3.5741257E-5
25.5,94.5,3.5663747E-5
25.5,95.5,3.5180972E-5
25.5,96.5,3.5096178E-5
25.5,97.5,3.2958942E-5
25.5,98.5,2.6860356E-5
25.5,99.5,2.4650613E-5
25.5,100.5,2.3223216E-5
25.5,101.5,2.641342E-5
25.5,102.5,2.4046609E-5
25.5,103.5,2.4139375E-5
25.5,104.5,2.4680474E-5
25.5,105.5,2.4453975E-5
25.5,106.5,2.1666066E-5
25.5,107.5,2.0683412E-5
25.5,108.5,2.2954204E-5
25.5,109.5,2.4112602E-5
25.5,110.5,2.4256986E-5
25.5,111.5,2.3751532E-5
25.5,112.5,2.3806217E-5
25.5,113.5,2.6702828E-5
25.5,114.5,2.7775828E-5
25.5,115.5,2.8114315E-5
25.5,116.5,2.8596585E-5
25.5,117.5,2.855901E-5
25.5,118.5,3.0557858E-5
26.5,-112.5,5.393598E-6
26.5,-108.5,2.117827E-5
26.5,-107.5,2.7361753E-5
26.5,-106.5,2.0498399E-5
26.5,-105.5,1.6460894E-5
26.5,-104.5,1.3314133E-5
26.5,-103.5,1.0940061E-5
26.5,-102.5,1.2329839E-5
26.5,-101.5,1.3501583E-5
26.5,-100.5,1.5043056E-5
26.5,-99.5,1.8575347E-5
26.5,-98.5,2.1190217E-5
26.5,-97.5,2.4306115E-5
