lat,lon,GLDAS_NOAH10_M_2_1_SoilMoi10_40cm_inst
22.5,-9.5,24.04496
22.5,-8.5,45.712364
22.5,-7.5,45.135983
22.5,-6.5,52.480946
22.5,-5.5,46.5324
22.5,-4.5,48.270645
22.5,-3.5,55.921425
22.5,-2.5,58.330475
22.5,-1.5,59.365932
22.5,-0.5,57.176983
22.5,0.5,54.914692
22.5,1.5,53.374336
22.5,2.5,50.669273
22.5,3.5,49.38329
22.5,4.5,12.460081
22.5,5.5,12.669221
22.5,6.5,48.796326
22.5,7.5,44.24376
22.5,8.5,42.66357
22.5,9.5,10.246586
22.5,10.5,44.5016
22.5,11.5,42.019367
22.5,12.5,44.184242
22.5,13.5,43.40835
22.5,14.5,45.28043
22.5,15.5,43.72187
22.5,16.5,49.208652
22.5,17.5,49.15697
22.5,18.5,40.514126
22.5,19.5,40.177147
22.5,20.5,49.57007
22.5,21.5,50.486526
22.5,22.5,49.50088
22.5,23.5,48.95259
22.5,24.5,39.402527
22.5,25.5,40.99946
22.5,26.5,42.076473
22.5,27.5,48.319347
22.5,28.5,51.884727
22.5,29.5,51.945644
22.5,30.5,49.739727
22.5,31.5,49.237064
22.5,32.5,48.372845
22.5,33.5,39.833187
22.5,34.5,42.75199
22.5,35.5,45.791084
22.5,39.5,54.55049
22.5,40.5,58.63847
22.5,41.5,58.851383
22.5,42.5,58.928
22.5,43.5,60.141327
22.5,44.5,59.527912
22.5,45.5,59.28284
22.5,46.5,59.57174
22.5,47.5,56.131374
22.5,48.5,56.784843
22.5,49.5,48.682648
22.5,50.5,48.21978
22.5,51.5,47.83341
22.5,52.5,47.21745
22.5,53.5,46.836426
22.5,54.5,55.781708
22.5,55.5,55.268417
22.5,56.5,58.80943
22.5,57.5,59.244423
22.5,58.5,60.1246
22.5,59.5,60.9727
22.5,69.5,111.501465
22.5,70.5,101.7669
22.5,71.5,95.38297
22.5,72.5,57.190884
22.5,73.5,53.914856
22.5,74.5,76.162315
22.5,75.5,77.29179
22.5,76.5,74.885605
22.5,77.5,74.283295
22.5,78.5,78.5058
22.5,79.5,75.81353
22.5,80.5,83.820015
22.5,81.5,52.33643
22.5,82.5,54.957573
22.5,83.5,56.230675
22.5,84.5,57.678005
22.5,85.5,68.26617
22.5,86.5,66.92358
22.5,87.5,67.66548
22.5,88.5,101.12695
22.5,89.5,98.82924
22.5,90.5,82.60597
22.5,91.5,83.15585
22.5,92.5,76.62724
22.5,93.5,89.38791
22.5,94.5,75.02335
22.5,95.5,87.17356
22.5,96.5,86.19161
22.5,97.5,93.75875
22.5,98.5,88.88222
22.5,99.5,89.67771
22.5,100.5,92.66968
22.5,101.5,94.10197
22.5,102.5,97.9612
22.5,103.5,99.32531
22.5,104.5,102.32139
22.5,105.5,102.562614
22.5,106.5,82.15762
22.5,107.5,81.988174
22.5,108.5,103.16307
22.5,109.5,102.239555
22.5,110.5,103.34278
22.5,111.5,103.813545
22.5,112.5,103.906456
22.5,113.5,108.11323
22.5,120.5,106.711624
23.5,-106.5,58.790756
23.5,-105.5,71.265015
23.5,-104.5,51.811268
23.5,-103.5,53.103905
23.5,-102.5,57.948006
23.5,-101.5,61.961727
23.5,-100.5,63.45552
23.5,-99.5,55.105667
23.5,-98.5,63.90613
23.5,-15.5,54.336895
23.5,-14.5,54.60347
23.5,-13.5,56.887856
23.5,-12.5,56.20045
23.5,-11.5,57.432564
23.5,-10.5,57.336433
23.5,-9.5,56.268234
23.5,-8.5,56.320545
23.5,-7.5,48.349926
23.5,-6.5,55.08475
23.5,-5.5,54.40242
23.5,-4.5,54.65891
23.5,-3.5,24.091
23.5,-2.5,55.785606
23.5,-1.5,54.984303
23.5,-0.5,54.702156
23.5,0.5,55.083996
23.5,1.5,57.763226
23.5,2.5,54.137787
23.5,3.5,53.151085
23.5,4.5,55.670338
23.5,5.5,13.204203
23.5,6.5,13.060305
23.5,7.5,54.40105
23.5,8.5,46.849487
23.5,9.5,46.313595
23.5,10.5,42.968605
23.5,11.5,41.72067
23.5,12.5,17.73694
23.5,13.5,44.343006
23.5,14.5,45.401447
23.5,15.5,43.83755
23.5,16.5,50.245045
23.5,17.5,50.756958
23.5,18.5,50.106407
23.5,19.5,45.723938
23.5,20.5,49.410202
23.5,21.5,50.965958
23.5,22.5,51.04371
23.5,23.5,50.949394
23.5,24.5,43.616203
23.5,25.5,45.733273
23.5,26.5,41.94977
23.5,27.5,44.033806
23.5,28.5,52.66366
23.5,29.5,52.753914
23.5,30.5,47.141914
23.5,31.5,41.058777
23.5,32.5,48.512497
23.5,33.5,40.292194
23.5,34.5,44.231266
23.5,35.5,45.08028
23.5,39.5,55.882175
23.5,40.5,58.50816
23.5,41.5,58.458492
23.5,42.5,58.260468
23.5,43.5,56.431946
23.5,44.5,59.586254
23.5,45.5,60.15259
23.5,46.5,60.297062
23.5,47.5,58.92492
23.5,48.5,59.787163
23.5,49.5,61.33081
23.5,50.5,50.234955
23.5,51.5,60.211292
23.5,52.5,49.252262
23.5,53.5,49.19593
23.5,54.5,26.00956
23.5,55.5,50.592113
23.5,56.5,59.30904
23.5,57.5,61.583866
23.5,58.5,62.927578
23.5,69.5,73.47641
23.5,70.5,77.42015
23.5,71.5,73.92975
23.5,72.5,49.669712
23.5,73.5,45.408604
23.5,74.5,82.91967
23.5,75.5,76.505
23.5,76.5,78.43278
23.5,77.5,76.83755
23.5,78.5,76.60233
23.5,79.5,76.326035
23.5,80.5,75.73538
23.5,81.5,78.9544
23.5,82.5,51.103786
23.5,83.5,55.210052
23.5,84.5,55.876453
23.5,85.5,58.80238
23.5,86.5,64.02529
23.5,87.5,76.27815
23.5,88.5,75.39698
23.5,89.5,102.744774
23.5,90.5,81.541794
23.5,91.5,86.363884
23.5,92.5,77.1146
23.5,93.5,91.92976
23.5,94.5,76.30845
23.5,95.5,73.61807
23.5,96.5,72.83635
23.5,97.5,89.96708
23.5,98.5,88.47475
23.5,99.5,101.318825
23.5,100.5,101.08721
23.5,101.5,92.39459
23.5,102.5,90.342964
23.5,103.5,102.06412
23.5,104.5,95.98347
23.5,105.5,78.7488
23.5,106.5,80.463646
23.5,107.5,81.39319
23.5,108.5,81.25296
23.5,109.5,102.462006
23.5,110.5,103.82728
23.5,111.5,83.26316
23.5,112.5,104.502754
23.5,113.5,109.64408
23.5,114.5,82.85013
23.5,115.5,103.949715
23.5,116.5,101.62414
23.5,120.5,108.28912
24.5,-111.5,60.600708
24.5,-107.5,45.282436
24.5,-106.5,76.55071
24.5,-105.5,56.96913
24.5,-104.5,56.8553
24.5,-103.5,58.901947
24.5,-102.5,63.670753
24.5,-101.5,62.321598
24.5,-100.5,62.38434
24.5,-99.5,50.708466
24.5,-98.5,61.702847
24.5,-14.5,53.19837
24.5,-13.5,55.885014
24.5,-12.5,57.23082
24.5,-11.5,57.911274
24.5,-10.5,55.48845
24.5,-9.5,51.821705
24.5,-8.5,54.674503
24.5,-7.5,52.751263
24.5,-6.5,53.90079
24.5,-5.5,53.925068
24.5,-4.5,55.57254
24.5,-3.5,56.400623
24.5,-2.5,23.038073
24.5,-1.5,51.507
24.5,-0.5,55.957966
24.5,0.5,56.45614
24.5,1.5,56.623714
24.5,2.5,58.171673
24.5,3.5,53.623074
24.5,4.5,51.500084
24.5,5.5,12.419414
24.5,6.5,56.018074
24.5,7.5,54.326298
24.5,8.5,49.173832
24.5,9.5,48.463303
24.5,10.5,43.023636
24.5,11.5,19.195024
24.5,12.5,18.380526
24.5,13.5,18.831827
24.5,14.5,46.63619
24.5,15.5,45.74903
24.5,16.5,49.531746
24.5,17.5,50.102863
24.5,18.5,50.012077
24.5,19.5,17.64815
24.5,20.5,17.047567
24.5,21.5,16.959896
24.5,22.5,16.73034
24.5,23.5,49.489147
24.5,24.5,46.65524
24.5,25.5,45.638855
24.5,26.5,15.822088
24.5,27.5,46.07737
24.5,28.5,48.796127
24.5,29.5,49.202343
24.5,30.5,48.912876
24.5,31.5,39.38796
24.5,32.5,41.555325
24.5,33.5,40.09755
24.5,34.5,43.434296
24.5,37.5,48.37165
24.5,38.5,54.58905
24.5,39.5,56.274757
24.5,40.5,57.400528
24.5,41.5,57.54604
24.5,42.5,59.310604
24.5,43.5,60.144733
24.5,44.5,59.984276
24.5,45.5,58.812057
24.5,46.5,60.01709
24.5,47.5,60.426395
24.5,48.5,51.85535
24.5,49.5,62.343143
24.5,50.5,52.077267
24.5,51.5,51.658077
24.5,54.5,53.674355
24.5,55.5,27.00514
24.5,56.5,61.472366
24.5,67.5,97.01229
24.5,68.5,87.06428
24.5,69.5,68.62883
24.5,70.5,74.644424
24.5,71.5,57.415546
24.5,72.5,62.565334
24.5,73.5,48.303837
24.5,74.5,48.55814
24.5,75.5,75.96923
24.5,76.5,78.54027
24.5,77.5,76.3846
24.5,78.5,49.838955
24.5,79.5,49.449203
24.5,80.5,50.39202
24.5,81.5,51.8468
24.5,82.5,50.365402
24.5,83.5,63.33721
24.5,84.5,64.373535
24.5,85.5,56.72833
24.5,86.5,62.54825
24.5,87.5,63.425804
24.5,88.5,77.22491
24.5,89.5,80.51561
24.5,90.5,83.507195
24.5,91.5,85.76796
24.5,92.5,86.32033
24.5,93.5,94.71289
24.5,94.5,95.41903
24.5,95.5,74.56893
24.5,96.5,92.47136
24.5,97.5,96.990036
24.5,98.5,88.36711
24.5,99.5,103.60136
24.5,100.5,101.91048
24.5,101.5,100.38671
24.5,102.5,100.050995
24.5,103.5,101.5818
24.5,104.5,108.13124
24.5,105.5,101.525276
24.5,106.5,102.29966
24.5,107.5,103.92532
24.5,108.5,103.51172
24.5,109.5,102.63579
24.5,110.5,103.70628
24.5,111.5,103.540596
24.5,112.5,104.43088
24.5,113.5,105.50264
24.5,114.5,104.68108
24.5,115.5,83.479324
24.5,116.5,84.72918
24.5,117.5,105.95606
24.5,121.5,85.90239
25.5,-111.5,54.461113
25.5,-108.5,46.034725
25.5,-107.5,69.023735
25.5,-106.5,56.505333
25.5,-105.5,60.25754
25.5,-104.5,58.444954
25.5,-103.5,58.644238
25.5,-102.5,65.193924
25.5,-101.5,63.817856
25.5,-100.5,56.403008
25.5,-99.5,59.926216
25.5,-98.5,75.83069
25.5,-97.5,84.99938
25.5,-80.5,42.1072
25.5,-14.5,54.459156
25.5,-13.5,55.757797
25.5,-12.5,56.212467
25.5,-11.5,58.344917
25.5,-10.5,59.2895
25.5,-9.5,56.130817
25.5,-8.5,54.462677
25.5,-7.5,53.369045
25.5,-6.5,52.560207
25.5,-5.5,12.401836
25.5,-4.5,53.857418
25.5,-3.5,54.581734
25.5,-2.5,22.94019
25.5,-1.5,23.530127
25.5,-0.5,52.268364
25.5,0.5,53.520187
25.5,1.5,53.459396
25.5,2.5,55.368145
25.5,3.5,12.082852
25.5,4.5,52.44433
25.5,5.5,49.89276
25.5,6.5,51.05712
25.5,7.5,53.076546
25.5,8.5,53.079338
25.5,9.5,49.871506
25.5,10.5,46.84706
25.5,11.5,44.947132
25.5,12.5,19.664751
25.5,13.5,19.359158
25.5,14.5,20.388048
25.5,15.5,48.083496
25.5,16.5,47.315403
25.5,17.5,46.365154
25.5,18.5,46.530094
25.5,19.5,46.88245
25.5,20.5,18.080263
25.5,21.5,46.15101
25.5,22.5,16.953268
25.5,23.5,43.159996
25.5,24.5,42.968666
25.5,25.5,47.06616
25.5,26.5,16.012901
25.5,27.5,15.269913
25.5,28.5,49.18142
25.5,29.5,42.671204
25.5,30.5,41.331593
25.5,31.5,41.013454
25.5,32.5,44.279278
25.5,33.5,44.987152
25.5,34.5,44.097515
25.5,37.5,48.979874
25.5,38.5,53.624546
25.5,39.5,56.231915
25.5,40.5,56.04866
25.5,41.5,58.05164
25.5,42.5,58.157192
25.5,43.5,58.44538
25.5,44.5,57.671593
25.5,45.5,60.16203
25.5,46.5,62.01612
25.5,47.5,63.45138
25.5,48.5,99.563736
25.5,49.5,61.183685
25.5,50.5,63.946293
25.5,51.5,64.34587
25.5,59.5,62.062943
25.5,60.5,62.14143
25.5,61.5,63.720154
25.5,62.5,61.0724
25.5,63.5,60.972458
25.5,64.5,62.369797
25.5,65.5,65.20183
25.5,66.5,97.10559
25.5,67.5,68.73082
25.5,68.5,54.803596
25.5,69.5,68.465096
25.5,70.5,69.3902
25.5,71.5,69.05807
25.5,72.5,69.716
25.5,73.5,65.73087
25.5,74.5,54.279808
25.5,75.5,54.91428
25.5,76.5,75.10527
25.5,77.5,63.374786
25.5,78.5,53.547565
25.5,79.5,57.09683
25.5,80.5,55.050766
25.5,81.5,61.332775
25.5,82.5,62.644314
25.5,83.5,62.514248
25.5,84.5,63.552555
25.5,85.5,65.875786
25.5,86.5,67.94008
25.5,87.5,73.49828
25.5,88.5,79.89965
25.5,89.5,82.26164
25.5,90.5,79.70585
25.5,91.5,72.52259
25.5,92.5,78.37369
25.5,93.5,96.804634
25.5,94.5,95.04343
25.5,95.5,96.12456
25.5,96.5,94.609856
25.5,97.5,75.62659
25.5,98.5,73.32031
25.5,99.5,77.7682
25.5,100.5,74.01162
25.5,101.5,95.653755
25.5,102.5,88.74912
25.5,103.5,100.02587
25.5,104.5,105.54593
25.5,105.5,98.59476
25.5,106.5,101.268684
25.5,107.5,103.379745
25.5,108.5,103.546
25.5,109.5,104.332466
25.5,110.5,104.37952
25.5,111.5,104.06583
25.5,112.5,105.04626
25.5,113.5,104.92691
25.5,114.5,104.45875
25.5,115.5,105.3367
25.5,116.5,105.74859
25.5,117.5,106.60574
25.5,118.5,106.09575
26.5,-112.5,53.27997
26.5,-108.5,64.285095
26.5,-107.5,58.336937
26.5,-106.5,59.432484
26.5,-105.5,61.31584
26.5,-104.5,63.966866
26.5,-103.5,65.82441
26.5,-102.5,65.193634
26.5,-101.5,63.98461
26.5,-100.5,60.086533
26.5,-99.5,60.784935
26.5,-98.5,56.995544
26.5,-97.5,75.059814
26.5,-81.5,36.895283
26.5,-80.5,86.055885
26.5,-13.5,58.609154
26.5,-12.5,57.971447
26.5,-11.5,59.477654
26.5,-10.5,58.8928
26.5,-9.5,58.50736
26.5,-8.5,13.089618
26.5,-7.5,57.34166
26.5,-6.5,54.95403
26.5,-5.5,51.679234
26.5,-4.5,50.741364
26.5,-3.5,54.96922
26.5,-2.5,22.983181
26.5,-1.5,22.921556
26.5,-0.5,23.80359
26.5,0.5,48.971733
26.5,1.5,50.551037
26.5,2.5,52.716064
26.5,3.5,52.576283
26.5,4.5,52.93308
26.5,5.5,50.31776
26.5,6.5,49.885
26.5,7.5,50.513157
26.5,8.5,50.96249
26.5,9.5,49.798046
26.5,10.5,49.89047
26.5,11.5,21.378601
26.5,12.5,45.832672
26.5,13.5,45.63201
26.5,14.5,46.911785
26.5,15.5,46.287212
26.5,16.5,45.116093
26.5,17.5,47.09376
26.5,18.5,47.223465
26.5,19.5,48.33194
26.5,20.5,47.953312
26.5,21.5,48.865868
26.5,22.5,19.49888
26.5,23.5,46.965576
26.5,24.5,46.653706
26.5,25.5,16.826656
26.5,26.5,16.41165
26.5,27.5,41.82776
26.5,28.5,42.24582
26.5,29.5,41.166096
26.5,30.5,40.686222
26.5,31.5,40.187622
26.5,32.5,38.092422
26.5,33.5,46.0488
26.5,36.5,47.86905
26.5,37.5,53.354027
26.5,38.5,54.55639
26.5,39.5,55.455044
26.5,40.5,55.476017
26.5,41.5,57.519955
26.5,42.5,58.136715
26.5,43.5,52.77308
26.5,44.5,49.230835
26.5,45.5,59.87656
26.5,46.5,60.9941
26.5,47.5,61.448196
26.5,48.5,63.357094
26.5,49.5,101.588646
26.5,57.5,63.271927
26.5,58.5,63.292137
26.5,59.5,63.004852
26.5,60.5,61.78121
26.5,61.5,61.22922
26.5,62.5,60.59833
26.5,63.5,61.81927
26.5,64.5,64.489334
26.5,65.5,66.45284
26.5,66.5,67.19653
26.5,67.5,63.23512
26.5,68.5,48.758522
26.5,69.5,67.707535
26.5,70.5,68.04122
26.5,71.5,68.97101
26.5,72.5,68.78771
26.5,73.5,67.75773
26.5,74.5,67.92926
26.5,75.5,56.91687
26.5,76.5,54.048954
26.5,77.5,58.28622
26.5,78.5,60.070103
26.5,79.5,61.686066
26.5,80.5,60.757362
26.5,81.5,59.426384
26.5,82.5,59.90031
26.5,83.5,60.65075
26.5,84.5,64.23209
26.5,85.5,64.29357
26.5,86.5,68.95471
26.5,87.5,77.03682
26.5,88.5,81.81275
26.5,89.5,82.643425
26.5,90.5,85.02347
26.5,91.5,84.746895
26.5,92.5,75.2107
26.5,93.5,78.13875
26.5,94.5,94.18082
26.5,95.5,96.32639
26.5,96.5,96.93567
26.5,97.5,76.90115
26.5,98.5,73.43352
26.5,99.5,73.87127
26.5,100.5,73.48006
26.5,101.5,74.15221
26.5,102.5,98.379326
26.5,103.5,101.68118
26.5,104.5,95.78879
26.5,105.5,98.56949
26.5,106.5,100.29369
26.5,107.5,103.64121
26.5,108.5,103.655815
26.5,109.5,104.43375
26.5,110.5,104.08415
26.5,111.5,103.83369
26.5,112.5,117.6564
26.5,113.5,104.9808
26.5,114.5,104.97933
26.5,115.5,104.195435
26.5,116.5,104.9408
26.5,117.5,105.97693
26.5,118.5,106.95222
26.5,119.5,107.61547
27.5,-113.5,56.063313
27.5,-112.5,52.839714
27.5,-110.5,47.043846
27.5,-109.5,53.149967
27.5,-108.5,57.10601
27.5,-107.5,58.805473
27.5,-106.5,60.532734
27.5,-105.5,61.21625
27.5,-104.5,61.25179
27.5,-103.5,64.448654
27.5,-102.5,64.453674
27.5,-101.5,60.547867
27.5,-100.5,57.707214
27.5,-99.5,79.38381
27.5,-98.5,50.040733
27.5,-97.5,59.81964
27.5,-82.5,42.274033
27.5,-81.5,35.275814
27.5,-80.5,33.191372
27.5,-12.5,58.269592
27.5,-11.5,60.98483
27.5,-10.5,60.83241
27.5,-9.5,60.214108
27.5,-8.5,58.21536
27.5,-7.5,58.162777
27.5,-6.5,56.54197
27.5,-5.5,50.499115
27.5,-4.5,49.14533
27.5,-3.5,25.452282
27.5,-2.5,23.766966
27.5,-1.5,23.21653
27.5,-0.5,49.944775
27.5,0.5,41.534122
27.5,1.5,44.81072
27.5,2.5,50.466213
27.5,3.5,52.633045
27.5,4.5,53.73874
27.5,5.5,51.862534
27.5,6.5,51.17064
27.5,7.5,21.86014
27.5,8.5,46.174816
27.5,9.5,45.87767
27.5,10.5,20.215807
27.5,11.5,20.484524
27.5,12.5,21.162235
27.5,13.5,43.94009
27.5,14.5,47.10605
27.5,15.5,47.204685
27.5,16.5,11.626291
27.5,17.5,11.425561
27.5,18.5,50.95081
27.5,19.5,48.87932
27.5,20.5,49.21893
27.5,21.5,48.989563
27.5,22.5,21.78625
27.5,23.5,21.5305
27.5,24.5,47.38831
27.5,25.5,18.983631
27.5,26.5,19.808598
27.5,27.5,55.954563
27.5,28.5,39.480503
27.5,29.5,42.030624
27.5,30.5,39.019493
27.5,31.5,42.928787
27.5,32.5,45.896477
27.5,33.5,45.513077
27.5,36.5,51.82511
27.5,37.5,55.627785
27.5,38.5,56.36044
27.5,39.5,49.054962
27.5,40.5,55.26125
27.5,41.5,55.317272
27.5,42.5,51.385185
27.5,43.5,54.076885
27.5,44.5,50.722897
27.5,45.5,60.641983
27.5,46.5,61.52069
27.5,47.5,99.51856
27.5,48.5,62.406242
27.5,53.5,68.57946
27.5,54.5,69.8387
27.5,55.5,66.85747
27.5,56.5,65.40064
27.5,57.5,65.644966
27.5,58.5,89.242004
27.5,59.5,88.166626
27.5,60.5,88.11253
27.5,61.5,59.85163
27.5,62.5,59.968056
27.5,63.5,60.72399
27.5,64.5,61.59291
27.5,65.5,65.166
27.5,66.5,66.23902
27.5,67.5,55.02068
27.5,68.5,38.12534
27.5,69.5,64.083084
27.5,70.5,66.98868
27.5,71.5,67.57583
27.5,72.5,69.079094
27.5,73.5,68.67198
27.5,74.5,61.40702
27.5,75.5,51.073357
27.5,76.5,53.615555
27.5,77.5,59.728176
27.5,78.5,61.330837
27.5,79.5,61.78174
27.5,80.5,60.591457
27.5,81.5,59.72995
27.5,82.5,62.194065
27.5,83.5,64.72621
27.5,84.5,68.50726
27.5,85.5,60.833054
27.5,86.5,68.129745
27.5,87.5,73.722824
27.5,88.5,81.25215
27.5,89.5,77.80272
27.5,90.5,77.30447
27.5,91.5,77.24482
27.5,92.5,79.71174
27.5,93.5,78.077934
27.5,94.5,86.08171
27.5,95.5,80.51146
27.5,96.5,96.20063
27.5,97.5,81.46293
27.5,98.5,76.34342
27.5,99.5,75.76816
27.5,100.5,73.17929
27.5,101.5,73.67324
27.5,102.5,101.32476
27.5,103.5,92.34913
27.5,104.5,97.02217
27.5,105.5,99.78762
27.5,106.5,101.49263
27.5,107.5,104.133385
27.5,108.5,104.59427
27.5,109.5,105.540016
27.5,110.5,104.81134
27.5,111.5,104.04769
27.5,112.5,112.708435
27.5,113.5,118.63892
27.5,114.5,104.05198
27.5,115.5,114.10865
27.5,116.5,115.91857
27.5,117.5,106.01571
27.5,118.5,107.190956
27.5,119.5,108.36184
27.5,120.5,108.0082
28.5,-113.5,52.854305
28.5,-111.5,59.488197
28.5,-110.5,59.13591
28.5,-109.5,53.736015
28.5,-108.5,59.473988
28.5,-107.5,56.20958
28.5,-106.5,57.943035
28.5,-105.5,57.84935
28.5,-104.5,56.695526
28.5,-103.5,61.696293
28.5,-102.5,58.204346
28.5,-101.5,54.68964
28.5,-100.5,76.04473
28.5,-99.5,47.367966
28.5,-98.5,75.3807
28.5,-97.5,59.58425
28.5,-96.5,63.629963
28.5,-82.5,35.58967
28.5,-81.5,40.5616
28.5,-10.5,63.64569
28.5,-9.5,63.510384
28.5,-8.5,61.345806
28.5,-7.5,58.677483
28.5,-6.5,59.301876
28.5,-5.5,57.618458
28.5,-4.5,26.098078
28.5,-3.5,26.015589
28.5,-2.5,25.048927
28.5,-1.5,23.3688
28.5,-0.5,48.719753
28.5,0.5,44.26659
28.5,1.5,42.814625
28.5,2.5,11.068741
28.5,3.5,42.10456
28.5,4.5,46.084534
28.5,5.5,24.074636
28.5,6.5,51.96195
28.5,7.5,49.910633
28.5,8.5,48.142864
28.5,9.5,43.865505
28.5,10.5,43.01881
28.5,11.5,20.058065
28.5,12.5,42.270554
28.5,13.5,45.00847
28.5,14.5,50.398342
28.5,15.5,52.14228
28.5,16.5,53.518105
28.5,17.5,54.34493
28.5,18.5,55.321495
28.5,19.5,25.262756
28.5,20.5,51.354023
28.5,21.5,49.52065
28.5,22.5,24.39299
28.5,23.5,23.48125
28.5,24.5,22.735687
28.5,25.5,22.938192
28.5,26.5,55.273907
28.5,27.5,54.334473
28.5,28.5,45.901905
28.5,29.5,46.543335
28.5,30.5,41.339413
28.5,31.5,45.017273
28.5,32.5,46.424488
28.5,33.5,46.11458
28.5,34.5,48.48423
28.5,35.5,50.71672
28.5,36.5,51.808926
28.5,37.5,52.67259
28.5,38.5,55.105927
28.5,39.5,49.183437
28.5,40.5,50.047745
28.5,41.5,50.174397
28.5,42.5,50.191322
28.5,43.5,56.856518
28.5,44.5,59.814266
28.5,45.5,58.628815
28.5,46.5,63.423023
28.5,47.5,99.070625
28.5,51.5,75.019226
28.5,52.5,69.44862
28.5,53.5,68.724815
28.5,54.5,70.61561
28.5,55.5,67.81711
28.5,56.5,66.85146
28.5,57.5,64.189926
28.5,58.5,89.86277
28.5,59.5,67.6513
28.5,60.5,65.09126
28.5,61.5,62.016045
28.5,62.5,84.701126
28.5,63.5,82.738525
28.5,64.5,55.877384
28.5,65.5,60.83772
28.5,66.5,61.726723
28.5,67.5,63.059677
28.5,68.5,49.261574
28.5,69.5,52.396523
28.5,70.5,49.377792
28.5,71.5,66.8423
28.5,72.5,68.01529
28.5,73.5,68.603546
28.5,74.5,68.97231
28.5,75.5,60.683594
28.5,76.5,58.571373
28.5,77.5,66.161865
28.5,78.5,59.723816
28.5,79.5,60.039074
28.5,80.5,63.54132
28.5,81.5,62.270966
28.5,82.5,64.01669
28.5,83.5,75.87073
28.5,84.5,74.59454
28.5,85.5,74.483604
28.5,86.5,78.224396
28.5,87.5,77.71095
28.5,88.5,77.9678
28.5,89.5,76.39209
28.5,90.5,77.94967
28.5,91.5,77.38078
28.5,92.5,81.03455
28.5,93.5,79.18326
28.5,94.5,73.496956
28.5,95.5,75.71563
28.5,96.5,78.5348
28.5,97.5,79.41778
28.5,98.5,78.22444
28.5,99.5,77.88013
28.5,100.5,75.22156
28.5,101.5,77.63576
28.5,102.5,94.703285
28.5,103.5,97.88013
28.5,104.5,99.05276
28.5,105.5,99.85571
28.5,106.5,100.56439
28.5,107.5,102.39578
28.5,108.5,103.62126
28.5,109.5,104.957886
28.5,110.5,104.77226
28.5,111.5,104.49248
28.5,112.5,115.25287
28.5,113.5,103.633446
28.5,114.5,104.34478
28.5,115.5,112.51353
28.5,116.5,115.48262
28.5,117.5,115.8779
28.5,118.5,106.32812
28.5,119.5,108.27129
28.5,120.5,108.70767
29.5,-114.5,51.33706
29.5,-111.5,56.491722
29.5,-110.5,53.5877
29.5,-109.5,54.793785
29.5,-108.5,52.64847
29.5,-107.5,51.24976
29.5,-106.5,54.83416
29.5,-105.5,58.31013
29.5,-104.5,59.975258
29.5,-103.5,62.687695
29.5,-102.5,60.13001
29.5,-101.5,58.256756
29.5,-100.5,51.954826
29.5,-99.5,74.48443
29.5,-98.5,77.682465
29.5,-97.5,55.77563
29.5,-96.5,58.704937
29.5,-95.5,99.28048
29.5,-90.5,87.7866
29.5,-82.5,37.735947
29.5,-81.5,39.292233
29.5,-9.5,65.19551
29.5,-8.5,64.77495
29.5,-7.5,63.453575
29.5,-6.5,60.651085
29.5,-5.5,59.597103
29.5,-4.5,57.90642
29.5,-3.5,58.178925
29.5,-2.5,56.099827
29.5,-1.5,24.984732
29.5,-0.5,24.292406
29.5,0.5,23.864433
29.5,1.5,48.111576
29.5,2.5,45.6817
29.5,3.5,44.772655
29.5,4.5,23.954685
29.5,5.5,23.93173
29.5,6.5,25.078081
29.5,7.5,23.926643
29.5,8.5,52.04849
29.5,9.5,50.696053
29.5,10.5,46.08788
29.5,11.5,40.64349
29.5,12.5,41.814766
29.5,13.5,48.230724
29.5,14.5,55.423798
29.5,15.5,56.57528
29.5,16.5,57.046913
29.5,17.5,59.012367
29.5,18.5,59.42523
29.5,19.5,59.67268
29.5,20.5,58.528023
29.5,21.5,29.359138
29.5,22.5,27.624483
29.5,23.5,27.82415
29.5,24.5,27.087223
29.5,25.5,62.327667
29.5,26.5,63.085476
29.5,27.5,28.779058
29.5,28.5,63.69309
29.5,29.5,57.011383
29.5,30.5,50.708206
29.5,31.5,52.509754
29.5,32.5,52.900177
29.5,33.5,55.679432
29.5,34.5,56.050278
29.5,35.5,57.435024
29.5,36.5,56.798122
29.5,37.5,48.521526
29.5,38.5,53.077423
29.5,39.5,54.820747
29.5,40.5,48.83064
29.5,41.5,58.696163
29.5,42.5,59.02352
29.5,43.5,59.967503
29.5,44.5,61.09452
29.5,45.5,54.579704
29.5,46.5,54.905273
29.5,47.5,66.01731
29.5,51.5,71.97843
29.5,52.5,62.90413
29.5,53.5,66.02244
29.5,54.5,67.45156
29.5,55.5,92.70066
29.5,56.5,65.34288
29.5,57.5,62.97266
29.5,58.5,90.4252
29.5,59.5,87.35472
29.5,60.5,60.19228
29.5,61.5,62.375313
29.5,62.5,62.985004
29.5,63.5,61.08148
29.5,64.5,62.45808
29.5,65.5,64.87269
29.5,66.5,62.72803
29.5,67.5,64.489204
29.5,68.5,65.33528
29.5,69.5,65.58385
29.5,70.5,45.985767
29.5,71.5,34.724754
29.5,72.5,53.70245
29.5,73.5,56.794884
29.5,74.5,63.049118
29.5,75.5,50.46244
29.5,76.5,51.318134
29.5,77.5,50.963234
29.5,78.5,54.054104
29.5,79.5,71.14023
29.5,80.5,78.573265
29.5,81.5,70.30667
