lat,lon,AIRS3STM_006_RelHumSurf_A
-87.5,49.5,86.81424
-87.5,50.5,87.54478
-87.5,51.5,86.69577
-87.5,52.5,86.476326
-87.5,53.5,85.727615
-87.5,54.5,85.408516
-87.5,55.5,87.23011
-87.5,56.5,86.402054
-87.5,57.5,87.267044
-87.5,58.5,86.49627
-87.5,59.5,87.72464
-87.5,60.5,87.31202
-87.5,61.5,86.52936
-87.5,62.5,87.41086
-87.5,63.5,88.19246
-87.5,64.5,86.88004
-87.5,65.5,86.690475
-87.5,66.5,87.585526
-87.5,67.5,86.438545
-87.5,68.5,86.89415
-87.5,69.5,86.9375
-87.5,70.5,86.492455
-87.5,71.5,87.74785
-87.5,72.5,88.01458
-87.5,73.5,85.79276
-87.5,74.5,87.34375
-87.5,75.5,88.09324
-87.5,76.5,87.3125
-87.5,77.5,87.35526
-87.5,78.5,87.82738
-87.5,79.5,87.61229
-87.5,80.5,87.76591
-87.5,81.5,87.53284
-87.5,82.5,87.93229
-87.5,83.5,87.618645
-87.5,84.5,87.97656
-87.5,85.5,88.176414
-87.5,86.5,88.16518
-87.5,87.5,87.19444
-87.5,88.5,87.370766
-87.5,89.5,87.59869
-87.5,90.5,86.76645
-87.5,91.5,87.88146
-87.5,92.5,87.85381
-87.5,93.5,87.26832
-87.5,94.5,87.60345
-87.5,95.5,87.62165
-87.5,96.5,88.413795
-87.5,97.5,87.48542
-87.5,98.5,87.25219
-87.5,99.5,87.96311
-87.5,100.5,88.55312
-87.5,101.5,88.120766
-87.5,102.5,88.16818
-87.5,103.5,88.083336
-87.5,104.5,87.24375
-87.5,105.5,87.72957
-87.5,106.5,87.60826
-87.5,107.5,87.97149
-87.5,108.5,88.886856
-87.5,109.5,86.975
-87.5,110.5,88.767365
-87.5,111.5,88.45285
-87.5,112.5,87.6596
-87.5,113.5,87.06563
-87.5,114.5,87.52851
-87.5,115.5,87.42873
-87.5,116.5,87.1808
-87.5,117.5,87.209015
-87.5,118.5,87.341515
-87.5,119.5,86.62061
-87.5,120.5,86.909485
-87.5,121.5,86.87835
-87.5,122.5,87.61133
-87.5,123.5,87.12939
-87.5,124.5,87.319916
-87.5,125.5,86.33887
-87.5,126.5,87.0378
-87.5,127.5,87.160645
-87.5,128.5,85.88153
-87.5,129.5,88.29961
-87.5,130.5,87.009575
-87.5,131.5,86.79883
-87.5,132.5,87.03637
-87.5,133.5,87.3966
-87.5,134.5,86.8557
-87.5,135.5,86.74813
-87.5,136.5,87.50839
-87.5,137.5,86.29427
-87.5,138.5,86.34191
-87.5,139.5,87.99541
-87.5,140.5,86.465576
-87.5,141.5,87.62143
-87.5,142.5,87.9692
-87.5,143.5,87.51177
-87.5,144.5,86.77068
-87.5,145.5,87.324745
-87.5,146.5,86.66099
-87.5,147.5,87.078125
-87.5,148.5,87.37013
-87.5,149.5,86.453125
-87.5,150.5,87.50338
-87.5,151.5,87.08667
-87.5,152.5,86.89367
-87.5,153.5,86.48277
-87.5,154.5,86.761444
-87.5,155.5,86.201744
-87.5,156.5,87.40545
-87.5,157.5,87.0477
-87.5,158.5,87.159904
-87.5,159.5,86.97943
-87.5,160.5,87.14844
-87.5,161.5,85.44688
-87.5,162.5,86.36343
-87.5,163.5,86.32051
-87.5,164.5,87.59226
-87.5,165.5,85.53497
-87.5,166.5,85.912346
-87.5,167.5,86.98695
-87.5,168.5,85.974266
-87.5,169.5,86.11648
-87.5,170.5,85.826
-87.5,171.5,86.79868
-87.5,172.5,85.65764
-87.5,173.5,86.099014
-87.5,174.5,86.292336
-87.5,175.5,85.69593
-87.5,176.5,86.423615
-87.5,177.5,86.0436
-87.5,178.5,85.98666
-87.5,179.5,85.15262
-86.5,-179.5,84.06379
-86.5,-178.5,84.21875
-86.5,-177.5,84.16458
-86.5,-176.5,84.41064
-86.5,-175.5,84.28203
-86.5,-174.5,85.18802
-86.5,-173.5,85.017044
-86.5,-172.5,84.868805
-86.5,-171.5,85.18073
-86.5,-170.5,84.55269
-86.5,-169.5,84.88688
-86.5,-168.5,84.704544
-86.5,-167.5,84.53047
-86.5,-166.5,83.99535
-86.5,-165.5,83.85175
-86.5,-164.5,82.83575
-86.5,-163.5,82.75052
-86.5,-162.5,82.70868
-86.5,-161.5,81.95868
-86.5,-160.5,82.016525
-86.5,-159.5,81.76085
-86.5,-158.5,81.652374
-86.5,-157.5,81.412704
-86.5,-156.5,80.933365
-86.5,-155.5,80.661674
-86.5,-154.5,80.34194
-86.5,-153.5,79.94112
-86.5,-152.5,79.618286
-86.5,-151.5,79.858475
-86.5,-150.5,79.598656
-86.5,-149.5,79.90754
-86.5,-148.5,80.567665
-86.5,-147.5,81.120865
-86.5,-146.5,81.55888
-86.5,-145.5,82.00878
-86.5,-144.5,82.25362
-86.5,-143.5,82.83678
-86.5,-142.5,83.23605
-86.5,-141.5,83.18388
-86.5,-140.5,83.22934
-86.5,-139.5,83.37241
-86.5,-138.5,83.36519
-86.5,-137.5,83.829544
-86.5,-136.5,83.3626
-86.5,-135.5,83.40031
-86.5,-134.5,83.4907
-86.5,-133.5,83.55114
-86.5,-132.5,83.5749
-86.5,-131.5,83.23605
-86.5,-130.5,83.47675
-86.5,-129.5,83.15496
-86.5,-128.5,83.92769
-86.5,-127.5,83.64308
-86.5,-126.5,84.24845
-86.5,-125.5,84.39721
-86.5,-124.5,84.1658
-86.5,-123.5,84.74535
-86.5,-122.5,84.92717
-86.5,-121.5,84.95816
-86.5,-120.5,84.74897
-86.5,-119.5,85.27531
-86.5,-118.5,85.16719
-86.5,-117.5,84.97314
-86.5,-116.5,85.53719
-86.5,-115.5,85.63099
-86.5,-114.5,85.88771
-86.5,-113.5,85.86692
-86.5,-112.5,85.708694
-86.5,-111.5,85.22971
-86.5,-110.5,85.35675
-86.5,-109.5,85.56305
-86.5,-108.5,85.92257
-86.5,-107.5,86.28783
-86.5,-106.5,86.1344
-86.5,-105.5,86.7403
-86.5,-104.5,86.71038
-86.5,-103.5,86.33369
-86.5,-102.5,85.62126
-86.5,-101.5,85.54041
-86.5,-100.5,85.07537
-86.5,-99.5,84.91314
-86.5,-98.5,84.16322
-86.5,-97.5,83.97813
-86.5,-96.5,83.975204
-86.5,-95.5,83.45816
-86.5,-94.5,83.48502
-86.5,-93.5,82.82412
-86.5,-92.5,82.95042
-86.5,-91.5,83.046486
-86.5,-90.5,82.66064
-86.5,-89.5,82.49277
-86.5,-88.5,82.71642
-86.5,-87.5,81.85382
-86.5,-86.5,82.31457
-86.5,-85.5,82.7908
-86.5,-84.5,82.09453
-86.5,-83.5,82.057335
-86.5,-82.5,82.12862
-86.5,-81.5,81.54029
-86.5,-80.5,81.67769
-86.5,-79.5,81.61157
-86.5,-78.5,80.735535
-86.5,-77.5,81.243805
-86.5,-76.5,80.642044
-86.5,-75.5,81.129135
-86.5,-74.5,81.098434
-86.5,-73.5,80.954025
-86.5,-72.5,81.420975
-86.5,-71.5,80.8533
-86.5,-70.5,80.68437
-86.5,-69.5,81.55785
-86.5,-68.5,81.083855
-86.5,-67.5,81.422005
-86.5,-66.5,81.443184
-86.5,-65.5,81.69271
-86.5,-64.5,81.19731
-86.5,-63.5,82.50259
-86.5,-62.5,82.37552
-86.5,-61.5,82.305786
-86.5,-60.5,82.06979
-86.5,-59.5,81.860275
-86.5,-58.5,82.32917
-86.5,-57.5,82.18491
-86.5,-56.5,81.76406
-86.5,-55.5,82.04963
-86.5,-54.5,82.204834
-86.5,-53.5,82.25521
-86.5,-52.5,82.84402
-86.5,-51.5,82.3586
-86.5,-50.5,82.546875
-86.5,-49.5,82.97448
-86.5,-48.5,82.510155
-86.5,-47.5,82.49786
-86.5,-46.5,82.35805
-86.5,-45.5,82.20989
-86.5,-44.5,82.79254
-86.5,-43.5,83.44809
-86.5,-42.5,82.04795
-86.5,-41.5,82.20021
-86.5,-40.5,82.38967
-86.5,-39.5,82.81891
-86.5,-38.5,82.57543
-86.5,-37.5,82.47266
-86.5,-36.5,82.79632
-86.5,-35.5,82.80642
-86.5,-34.5,83.31526
-86.5,-33.5,82.91183
-86.5,-32.5,82.826324
-86.5,-31.5,82.36812
-86.5,-30.5,83.40654
-86.5,-29.5,82.5692
-86.5,-28.5,83.75338
-86.5,-27.5,82.88401
-86.5,-26.5,84.00116
-86.5,-25.5,84.2125
-86.5,-24.5,84.92512
-86.5,-23.5,84.794975
-86.5,-22.5,83.56869
-86.5,-21.5,84.6152
-86.5,-20.5,85.37758
-86.5,-19.5,84.75062
-86.5,-18.5,84.686195
-86.5,-17.5,84.405914
-86.5,-16.5,83.70856
-86.5,-15.5,83.97806
-86.5,-14.5,84.31113
-86.5,-13.5,84.85173
-86.5,-12.5,85.10026
-86.5,-11.5,84.81799
-86.5,-10.5,84.93031
-86.5,-9.5,84.04724
-86.5,-8.5,85.22964
-86.5,-7.5,84.5375
-86.5,-6.5,84.689705
-86.5,-5.5,84.52232
-86.5,-4.5,84.47247
-86.5,-3.5,85.16997
-86.5,-2.5,85.05864
-86.5,-1.5,85.703835
-86.5,-0.5,85.23997
-86.5,0.5,85.905525
-86.5,1.5,85.4718
-86.5,2.5,85.879684
-86.5,3.5,85.568596
-86.5,4.5,85.03935
-86.5,5.5,85.80488
-86.5,6.5,85.842186
-86.5,7.5,85.01875
-86.5,8.5,86.06171
-86.5,9.5,86.02344
-86.5,10.5,85.310936
-86.5,11.5,85.98125
-86.5,12.5,86.131096
-86.5,13.5,84.633705
-86.5,14.5,85.632034
-86.5,15.5,85.945724
-86.5,16.5,86.332565
-86.5,17.5,86.09141
-86.5,18.5,85.792725
-86.5,19.5,86.3696
-86.5,20.5,85.47332
-86.5,21.5,86.411026
-86.5,22.5,86.84123
-86.5,23.5,85.33456
-86.5,24.5,85.87801
-86.5,25.5,85.103935
-86.5,26.5,86.90696
-86.5,27.5,85.8132
-86.5,28.5,86.46023
-86.5,29.5,86.23525
-86.5,30.5,85.98276
-86.5,31.5,86.45497
-86.5,32.5,85.963776
-86.5,33.5,87.033005
-86.5,34.5,86.760056
-86.5,35.5,86.9052
-86.5,36.5,86.37195
-86.5,37.5,87.79885
-86.5,38.5,87.64244
-86.5,39.5,87.36138
-86.5,40.5,86.939064
-86.5,41.5,87.88608
-86.5,42.5,87.62825
-86.5,43.5,88.015175
-86.5,44.5,87.473595
-86.5,45.5,88.20583
-86.5,46.5,87.77366
-86.5,47.5,87.94107
-86.5,48.5,89.3375
-86.5,49.5,87.4839
-86.5,50.5,87.81923
-86.5,51.5,88.74911
-86.5,52.5,88.5293
-86.5,53.5,88.154854
-86.5,54.5,88.35577
-86.5,55.5,88.311584
-86.5,56.5,86.992065
-86.5,57.5,88.617645
-86.5,58.5,87.44697
-86.5,59.5,88.43254
-86.5,60.5,88.23909
-86.5,61.5,88.65993
-86.5,62.5,88.20385
-86.5,63.5,88.901924
-86.5,64.5,88.60104
-86.5,65.5,87.75187
-86.5,66.5,88.316345
-86.5,67.5,88.26923
-86.5,68.5,88.69711
-86.5,69.5,88.75099
-86.5,70.5,89.11168
-86.5,71.5,88.05937
-86.5,72.5,88.71414
-86.5,73.5,88.67917
-86.5,74.5,88.970314
-86.5,75.5,88.177635
-86.5,76.5,88.48305
-86.5,77.5,88.56465
-86.5,78.5,88.76864
-86.5,79.5,88.83229
-86.5,80.5,88.863914
-86.5,81.5,87.6875
-86.5,82.5,88.68856
-86.5,83.5,88.22813
-86.5,84.5,87.575
-86.5,85.5,88.48258
-86.5,86.5,88.65774
-86.5,87.5,88.14831
-86.5,88.5,88.81352
-86.5,89.5,88.89008
-86.5,90.5,88.16056
-86.5,91.5,87.50205
-86.5,92.5,87.93092
-86.5,93.5,88.12818
-86.5,94.5,88.22478
-86.5,95.5,87.85313
-86.5,96.5,88.45625
-86.5,97.5,87.758064
-86.5,98.5,89.03074
-86.5,99.5,89.1
-86.5,100.5,88.733604
-86.5,101.5,88.79406
-86.5,102.5,87.95799
-86.5,103.5,88.31042
-86.5,104.5,88.44345
-86.5,105.5,88.53893
-86.5,106.5,88.23214
-86.5,107.5,88.417336
-86.5,108.5,88.04271
-86.5,109.5,86.96209
-86.5,110.5,87.2375
-86.5,111.5,88.01165
-86.5,112.5,88.06944
-86.5,113.5,87.844795
-86.5,114.5,87.46381
-86.5,115.5,87.46875
-86.5,116.5,87.065575
-86.5,117.5,88.20799
-86.5,118.5,87.67087
-86.5,119.5,86.948074
-86.5,120.5,86.979164
-86.5,121.5,87.13352
-86.5,122.5,87.33558
-86.5,123.5,86.10096
-86.5,124.5,86.82089
-86.5,125.5,87.11101
-86.5,126.5,87.48641
-86.5,127.5,86.52022
-86.5,128.5,87.11154
-86.5,129.5,87.011284
-86.5,130.5,87.32031
-86.5,131.5,86.40268
-86.5,132.5,87.28205
-86.5,133.5,86.59869
-86.5,134.5,87.330696
-86.5,135.5,87.45593
-86.5,136.5,87.13906
-86.5,137.5,86.69059
-86.5,138.5,87.76711
-86.5,139.5,87.31175
-86.5,140.5,86.63719
-86.5,141.5,86.53388
-86.5,142.5,87.81035
-86.5,143.5,87.36719
-86.5,144.5,87.838974
-86.5,145.5,87.425
-86.5,146.5,87.34547
-86.5,147.5,86.52953
-86.5,148.5,86.91044
-86.5,149.5,86.94034
-86.5,150.5,87.194664
-86.5,151.5,86.80825
-86.5,152.5,87.35921
-86.5,153.5,86.681984
-86.5,154.5,86.59659
-86.5,155.5,87.116745
-86.5,156.5,86.12087
-86.5,157.5,86.27752
-86.5,158.5,85.25521
-86.5,159.5,86.813614
-86.5,160.5,85.90252
-86.5,161.5,85.72154
-86.5,162.5,85.39348
-86.5,163.5,85.958694
-86.5,164.5,85.44666
-86.5,165.5,85.63706
-86.5,166.5,86.13146
-86.5,167.5,85.648705
-86.5,168.5,86.09989
-86.5,169.5,85.22742
-86.5,170.5,85.418594
-86.5,171.5,85.64375
-86.5,172.5,85.248436
-86.5,173.5,85.37135
-86.5,174.5,84.70573
-86.5,175.5,84.76667
-86.5,176.5,84.19756
-86.5,177.5,84.95588
-86.5,178.5,83.654915
-86.5,179.5,85.09163
-85.5,-179.5,82.85124
-85.5,-178.5,82.64928
-85.5,-177.5,82.65703
-85.5,-176.5,82.285126
-85.5,-175.5,82.53306
-85.5,-174.5,82.807335
-85.5,-173.5,82.71694
-85.5,-172.5,82.83936
-85.5,-171.5,82.94731
-85.5,-170.5,81.66994
-85.5,-169.5,80.556816
-85.5,-168.5,80.1999
-85.5,-167.5,78.420975
-85.5,-166.5,77.5408
-85.5,-165.5,76.48967
-85.5,-164.5,75.15677
-85.5,-163.5,74.140236
-85.5,-162.5,73.308365
-85.5,-161.5,72.55501
-85.5,-160.5,71.70609
-85.5,-159.5,71.18957
-85.5,-158.5,70.54417
-85.5,-157.5,70.53925
-85.5,-156.5,70.10537
-85.5,-155.5,69.50129
-85.5,-154.5,69.76756
-85.5,-153.5,69.50878
-85.5,-152.5,69.56172
-85.5,-151.5,69.99174
-85.5,-150.5,69.92614
-85.5,-149.5,70.461
-85.5,-148.5,70.74561
-85.5,-147.5,70.54417
-85.5,-146.5,70.620865
-85.5,-145.5,70.46953
-85.5,-144.5,70.4876
-85.5,-143.5,70.34659
-85.5,-142.5,70.462036
-85.5,-141.5,70.014465
-85.5,-140.5,70.16425
-85.5,-139.5,69.92924
-85.5,-138.5,70.485535
-85.5,-137.5,70.77944
-85.5,-136.5,71.38714
-85.5,-135.5,71.83523
-85.5,-134.5,72.97469
-85.5,-133.5,73.48089
-85.5,-132.5,74.51343
-85.5,-131.5,75.20661
-85.5,-130.5,76.045975
-85.5,-129.5,76.71539
-85.5,-128.5,77.558365
-85.5,-127.5,78.10486
-85.5,-126.5,78.7624
-85.5,-125.5,79.35279
-85.5,-124.5,79.99174
-85.5,-123.5,80.421486
-85.5,-122.5,81.12241
-85.5,-121.5,80.9282
-85.5,-120.5,81.776344
-85.5,-119.5,81.9406
-85.5,-118.5,81.7624
-85.5,-117.5,82.07025
-85.5,-116.5,82.47572
-85.5,-115.5,82.50052
-85.5,-114.5,82.86674
-85.5,-113.5,83.14566
-85.5,-112.5,83.48141
-85.5,-111.5,83.65961
-85.5,-110.5,83.84556
-85.5,-109.5,83.99167
-85.5,-108.5,84.38594
-85.5,-107.5,84.49107
-85.5,-106.5,84.49897
-85.5,-105.5,84.67308
-85.5,-104.5,85.018906
-85.5,-103.5,84.69063
-85.5,-102.5,85.03409
-85.5,-101.5,85.09608
-85.5,-100.5,84.85989
-85.5,-99.5,84.046486
-85.5,-98.5,84.27376
-85.5,-97.5,84.02531
-85.5,-96.5,83.33542
-85.5,-95.5,83.42396
-85.5,-94.5,83.40417
-85.5,-93.5,83.24948
-85.5,-92.5,82.87707
-85.5,-91.5,82.61364
-85.5,-90.5,82.45816
-85.5,-89.5,82.51498
-85.5,-88.5,82.07283
-85.5,-87.5,81.97934
-85.5,-86.5,82.27428
-85.5,-85.5,81.795975
-85.5,-84.5,81.704544
-85.5,-83.5,81.64773
-85.5,-82.5,81.57335
-85.5,-81.5,81.13533
-85.5,-80.5,81.277374
-85.5,-79.5,80.807335
-85.5,-78.5,80.78203
-85.5,-77.5,80.83006
-85.5,-76.5,80.12862
-85.5,-75.5,80.18156
-85.5,-74.5,79.99174
-85.5,-73.5,79.64799
-85.5,-72.5,79.264725
-85.5,-71.5,79.046486
-85.5,-70.5,79.191635
-85.5,-69.5,79.30966
-85.5,-68.5,79.336
-85.5,-67.5,79.118546
-85.5,-66.5,79.47986
-85.5,-65.5,79.57128
-85.5,-64.5,79.4375
-85.5,-63.5,79.66942
-85.5,-62.5,79.389465
-85.5,-61.5,79.53047
-85.5,-60.5,79.79365
-85.5,-59.5,80.10641
-85.5,-58.5,80.00981
-85.5,-57.5,80.256714
-85.5,-56.5,80.182335
-85.5,-55.5,80.59297
-85.5,-54.5,80.28332
-85.5,-53.5,80.587296
-85.5,-52.5,80.8125
-85.5,-51.5,80.34246
-85.5,-50.5,80.95971
-85.5,-49.5,81.2224
-85.5,-48.5,80.90417
-85.5,-47.5,80.79375
-85.5,-46.5,81.47572
-85.5,-45.5,81.18388
-85.5,-44.5,81.02789
-85.5,-43.5,80.97986
-85.5,-42.5,80.30372
-85.5,-41.5,81.11415
-85.5,-40.5,80.53151
-85.5,-39.5,81.077995
-85.5,-38.5,80.983986
-85.5,-37.5,81.33316
-85.5,-36.5,81.14721
-85.5,-35.5,81.539
-85.5,-34.5,81.31172
-85.5,-33.5,81.02066
-85.5,-32.5,81.86725
-85.5,-31.5,82.087296
-85.5,-30.5,82.35124
-85.5,-29.5,82.53698
-85.5,-28.5,82.416145
-85.5,-27.5,82.99685
-85.5,-26.5,83.26442
-85.5,-25.5,83.561165
-85.5,-24.5,83.45406
-85.5,-23.5,83.83944
-85.5,-22.5,84.149086
-85.5,-21.5,84.43381
-85.5,-20.5,84.9184
-85.5,-19.5,85.03704
-85.5,-18.5,85.05845
-85.5,-17.5,85.60495
-85.5,-16.5,85.13774
-85.5,-15.5,85.82721
-85.5,-14.5,84.9975
-85.5,-13.5,84.64687
-85.5,-12.5,85.1537
-85.5,-11.5,85.14884
-85.5,-10.5,84.979385
-85.5,-9.5,84.73302
-85.5,-8.5,85.07555
-85.5,-7.5,84.80934
-85.5,-6.5,85.29808
-85.5,-5.5,83.9875
-85.5,-4.5,84.8522
-85.5,-3.5,85.65483
-85.5,-2.5,85.033134
-85.5,-1.5,85.19559
-85.5,-0.5,85.2433
-85.5,0.5,85.73514
-85.5,1.5,85.81484
-85.5,2.5,85.50301
-85.5,3.5,86.02932
-85.5,4.5,85.73856
-85.5,5.5,85.631096
-85.5,6.5,84.901566
-85.5,7.5,85.95785
-85.5,8.5,86.02812
-85.5,9.5,85.77344
-85.5,10.5,86.12422
-85.5,11.5,85.67988
-85.5,12.5,86.5228
-85.5,13.5,86.63359
-85.5,14.5,86.462814
-85.5,15.5,86.85047
-85.5,16.5,86.61814
-85.5,17.5,86.86029
-85.5,18.5,86.76711
-85.5,19.5,87.328835
-85.5,20.5,86.556816
-85.5,21.5,85.584305
-85.5,22.5,86.3022
-85.5,23.5,85.97727
-85.5,24.5,85.60815
-85.5,25.5,85.59774
-85.5,26.5,85.876976
-85.5,27.5,85.29721
-85.5,28.5,85.67819
-85.5,29.5,86.639786
-85.5,30.5,86.33125
-85.5,31.5,86.390625
-85.5,32.5,86.30027
-85.5,33.5,87.13777
-85.5,34.5,87.119316
-85.5,35.5,87.10815
-85.5,36.5,86.8445
-85.5,37.5,87.16941
-85.5,38.5,87.913765
-85.5,39.5,87.924164
-85.5,40.5,88.590836
-85.5,41.5,87.22482
-85.5,42.5,88.64701
-85.5,43.5,88.52729
-85.5,44.5,88.666664
-85.5,45.5,88.25174
-85.5,46.5,88.07445
-85.5,47.5,89.02841
-85.5,48.5,89.06944
-85.5,49.5,88.94246
-85.5,50.5,88.27778
-85.5,51.5,89.40918
-85.5,52.5,88.57377
-85.5,53.5,88.68021
-85.5,54.5,88.72336
-85.5,55.5,88.68311
-85.5,56.5,89.16557
-85.5,57.5,88.66496
-85.5,58.5,88.30819
-85.5,59.5,88.871925
-85.5,60.5,89.36477
-85.5,61.5,89.65241
-85.5,62.5,89.44396
-85.5,63.5,89.08646
-85.5,64.5,89.640625
-85.5,65.5,89.33607
-85.5,66.5,90.06579
-85.5,67.5,89.00439
-85.5,68.5,90.15455
-85.5,69.5,89.60227
-85.5,70.5,89.206566
-85.5,71.5,90.006355
-85.5,72.5,89.87719
-85.5,73.5,88.758255
-85.5,74.5,89.60185
-85.5,75.5,88.94091
-85.5,76.5,90.354164
-85.5,77.5,90.40899
-85.5,78.5,89.99659
-85.5,79.5,89.73465
-85.5,80.5,89.66406
-85.5,81.5,89.6153
-85.5,82.5,89.291664
-85.5,83.5,89.55245
-85.5,84.5,88.91776
-85.5,85.5,89.03072
-85.5,86.5,89.717674
-85.5,87.5,89.58094
-85.5,88.5,89.46573
-85.5,89.5,89.08854
-85.5,90.5,89.00302
-85.5,91.5,89.07396
-85.5,92.5,88.467636
-85.5,93.5,89.20258
-85.5,94.5,88.813614
-85.5,95.5,89.30417
-85.5,96.5,89.77976
-85.5,97.5,89.24788
-85.5,98.5,89.575
-85.5,99.5,89.62602
-85.5,100.5,89.60192
-85.5,101.5,89.20215
-85.5,102.5,89.70962
-85.5,103.5,89.076706
-85.5,104.5,88.832344
-85.5,105.5,88.6875
-85.5,106.5,88.792305
-85.5,107.5,89.08022
-85.5,108.5,88.35988
-85.5,109.5,88.59231
-85.5,110.5,88.64135
-85.5,111.5,89.018654
-85.5,112.5,88.641075
-85.5,113.5,88.38086
-85.5,114.5,88.00781
-85.5,115.5,87.7964
-85.5,116.5,87.65385
-85.5,117.5,87.46401
-85.5,118.5,87.52619
-85.5,119.5,87.18915
-85.5,120.5,86.62412
-85.5,121.5,87.38312
-85.5,122.5,86.76667
-85.5,123.5,87.73116
-85.5,124.5,87.325836
-85.5,125.5,87.11806
-85.5,126.5,86.99164
-85.5,127.5,86.63502
-85.5,128.5,86.80855
-85.5,129.5,87.14766
-85.5,130.5,86.122536
-85.5,131.5,87.022865
-85.5,132.5,86.25625
-85.5,133.5,87.69404
-85.5,134.5,86.71294
-85.5,135.5,86.471466
-85.5,136.5,86.623566
-85.5,137.5,86.70556
-85.5,138.5,87.134514
-85.5,139.5,86.297035
-85.5,140.5,86.46649
-85.5,141.5,85.9825
-85.5,142.5,86.78156
-85.5,143.5,86.493576
-85.5,144.5,86.25354
-85.5,145.5,86.42465
-85.5,146.5,86.88452
-85.5,147.5,87.27898
-85.5,148.5,87.01283
-85.5,149.5,86.59122
-85.5,150.5,86.645836
-85.5,151.5,86.644356
-85.5,152.5,86.50431
-85.5,153.5,85.72863
-85.5,154.5,85.51335
-85.5,155.5,85.73687
-85.5,156.5,86.135414
-85.5,157.5,85.74114
-85.5,158.5,85.314064
-85.5,159.5,84.72108
-85.5,160.5,84.56509
-85.5,161.5,84.10537
-85.5,162.5,83.76033
-85.5,163.5,82.86467
-85.5,164.5,82.713326
-85.5,165.5,82.64721
-85.5,166.5,82.40031
-85.5,167.5,82.077995
-85.5,168.5,82.48192
-85.5,169.5,82.66425
-85.5,170.5,83.005684
-85.5,171.5,83.63533
-85.5,172.5,83.77428
-85.5,173.5,84.3626
-85.5,174.5,84.49897
-85.5,175.5,84.15031
-85.5,176.5,84.41839
-85.5,177.5,83.869316
-85.5,178.5,84.046486
-85.5,179.5,83.90547
-84.5,-179.5,74.88895
-84.5,-178.5,75.04313
-84.5,-177.5,75.07076
-84.5,-176.5,74.66761
-84.5,-175.5,74.45248
-84.5,-174.5,74.63688
-84.5,-173.5,74.45894
-84.5,-172.5,74.19034
-84.5,-171.5,74.120094
-84.5,-170.5,73.73993
-84.5,-169.5,73.15987
-84.5,-168.5,73.170456
-84.5,-167.5,72.70945
-84.5,-166.5,72.72469
-84.5,-165.5,72.75852
-84.5,-164.5,72.80062
-84.5,-163.5,73.11338
-84.5,-162.5,73.4579
-84.5,-161.5,73.931046
-84.5,-160.5,74.13533
-84.5,-159.5,74.30811
-84.5,-158.5,74.55088
-84.5,-157.5,74.65728
-84.5,-156.5,74.66994
-84.5,-155.5,74.3923
-84.5,-154.5,74.568184
-84.5,-153.5,74.40728
-84.5,-152.5,74.1795
-84.5,-151.5,74.128876
-84.5,-150.5,73.96075
-84.5,-149.5,73.6219
-84.5,-148.5,73.30217
-84.5,-147.5,72.76833
-84.5,-146.5,72.28022
-84.5,-145.5,71.84375
-84.5,-144.5,71.16529
-84.5,-143.5,70.8205
-84.5,-142.5,70.49406
-84.5,-141.5,70.266014
-84.5,-140.5,70.235794
-84.5,-139.5,70.2092
-84.5,-138.5,70.142044
-84.5,-137.5,70.42924
-84.5,-136.5,70.63404
-84.5,-135.5,70.8923
-84.5,-134.5,71.639465
-84.5,-133.5,72.128876
-84.5,-132.5,72.69731
-84.5,-131.5,73.494316
-84.5,-130.5,74.47624
-84.5,-129.5,74.96539
-84.5,-128.5,75.712036
-84.5,-127.5,76.36725
-84.5,-126.5,76.983215
-84.5,-125.5,77.33083
-84.5,-124.5,77.79984
-84.5,-123.5,78.44628
-84.5,-122.5,78.30424
-84.5,-121.5,78.857956
-84.5,-120.5,79.01395
-84.5,-119.5,79.35434
-84.5,-118.5,79.60537
-84.5,-117.5,80.047005
-84.5,-116.5,80.3533
-84.5,-115.5,80.64359
-84.5,-114.5,80.9499
-84.5,-113.5,81.368286
-84.5,-112.5,81.410126
-84.5,-111.5,81.61415
-84.5,-110.5,81.712296
-84.5,-109.5,82.0532
-84.5,-108.5,82.02376
-84.5,-107.5,81.80991
-84.5,-106.5,82.19628
-84.5,-105.5,82.61002
-84.5,-104.5,82.235535
-84.5,-103.5,82.796745
-84.5,-102.5,83.14773
-84.5,-101.5,83.120834
-84.5,-100.5,83.865105
-84.5,-99.5,83.78047
-84.5,-98.5,83.23089
-84.5,-97.5,83.83523
-84.5,-96.5,83.41529
-84.5,-95.5,82.81405
-84.5,-94.5,82.83316
-84.5,-93.5,82.297005
-84.5,-92.5,81.639465
-84.5,-91.5,81.8342
-84.5,-90.5,81.71281
-84.5,-89.5,81.72882
-84.5,-88.5,81.57076
-84.5,-87.5,81.59969
-84.5,-86.5,81.74225
-84.5,-85.5,81.78306
-84.5,-84.5,80.96953
-84.5,-83.5,81.005165
-84.5,-82.5,80.71178
-84.5,-81.5,80.618286
-84.5,-80.5,80.11157
-84.5,-79.5,79.91425
-84.5,-78.5,79.71849
-84.5,-77.5,79.5891
-84.5,-76.5,79.07542
-84.5,-75.5,79.118546
-84.5,-74.5,78.73063
-84.5,-73.5,78.43776
-84.5,-72.5,78.09349
-84.5,-71.5,77.69835
-84.5,-70.5,77.25465
-84.5,-69.5,77.18802
-84.5,-68.5,75.9876
-84.5,-67.5,75.16994
