lat,lon,GLDAS_NOAH10_M_2_1_Tair_f_inst
46.5,-91.5,278.41776
46.5,-90.5,277.91364
46.5,-89.5,278.28604
46.5,-88.5,278.39777
46.5,-87.5,278.43057
46.5,-86.5,278.43088
46.5,-85.5,278.39194
46.5,-84.5,277.48868
46.5,-83.5,277.37292
46.5,-82.5,277.436
46.5,-81.5,277.1706
46.5,-80.5,277.39597
46.5,-79.5,277.48526
46.5,-78.5,277.03452
46.5,-77.5,277.16986
46.5,-76.5,277.30716
46.5,-75.5,277.06775
46.5,-74.5,276.8228
46.5,-73.5,277.65558
46.5,-72.5,277.39862
46.5,-71.5,276.77972
46.5,-70.5,277.4282
46.5,-69.5,277.00458
46.5,-68.5,277.2103
46.5,-67.5,277.2997
46.5,-66.5,277.22876
46.5,-65.5,278.4907
46.5,-64.5,278.8956
46.5,-60.5,278.93167
46.5,-1.5,286.1382
46.5,-0.5,285.1256
46.5,0.5,284.7481
46.5,1.5,284.01257
46.5,2.5,283.4099
46.5,3.5,283.37198
46.5,4.5,283.48557
46.5,5.5,283.02875
46.5,6.5,278.72806
46.5,7.5,278.27402
46.5,8.5,279.41895
46.5,9.5,278.21252
46.5,10.5,275.86246
46.5,11.5,276.17575
46.5,12.5,278.71237
46.5,13.5,280.90054
46.5,14.5,281.33844
46.5,15.5,283.38867
46.5,16.5,283.77338
46.5,17.5,284.34586
46.5,18.5,284.58127
46.5,19.5,285.31226
46.5,20.5,285.35492
46.5,21.5,284.78226
46.5,22.5,281.7441
46.5,23.5,282.71686
46.5,24.5,282.11234
46.5,25.5,280.5123
46.5,26.5,281.2649
46.5,27.5,283.68875
46.5,28.5,284.2367
46.5,29.5,284.79678
46.5,30.5,285.1724
46.5,32.5,285.43628
46.5,33.5,285.29517
46.5,34.5,285.3903
46.5,35.5,285.34677
46.5,38.5,285.46005
46.5,39.5,284.87344
46.5,40.5,284.5117
46.5,41.5,284.48892
46.5,42.5,284.3626
46.5,43.5,284.76355
46.5,44.5,284.74426
46.5,45.5,285.4238
46.5,46.5,285.42676
46.5,47.5,285.3133
46.5,48.5,285.18896
46.5,49.5,285.21274
46.5,53.5,285.76
46.5,54.5,285.37372
46.5,55.5,284.96896
46.5,56.5,284.3025
46.5,57.5,283.8226
46.5,58.5,283.46506
46.5,59.5,283.83716
46.5,60.5,283.81705
46.5,61.5,283.85214
46.5,62.5,283.81027
46.5,63.5,283.72726
46.5,64.5,283.71262
46.5,65.5,283.3766
46.5,66.5,283.0094
46.5,67.5,282.5942
46.5,68.5,282.74225
46.5,69.5,282.44827
46.5,70.5,281.83026
46.5,71.5,281.30463
46.5,72.5,280.92578
46.5,73.5,281.32626
46.5,74.5,281.33923
46.5,75.5,282.17343
46.5,76.5,282.2612
46.5,77.5,282.08255
46.5,78.5,281.72153
46.5,79.5,282.14276
46.5,80.5,282.18787
46.5,81.5,282.20203
46.5,82.5,280.5255
46.5,83.5,278.15738
46.5,84.5,279.24472
46.5,85.5,277.51086
46.5,86.5,279.3678
46.5,87.5,280.2635
46.5,88.5,279.79938
46.5,89.5,278.45798
46.5,90.5,274.44434
46.5,91.5,271.12885
46.5,92.5,271.4061
46.5,93.5,272.72952
46.5,94.5,279.0625
46.5,95.5,275.01004
46.5,96.5,272.4999
46.5,97.5,271.08502
46.5,98.5,272.43826
46.5,99.5,272.17038
46.5,100.5,270.3302
46.5,101.5,270.17902
46.5,102.5,272.62784
46.5,103.5,274.39035
46.5,104.5,274.97266
46.5,105.5,275.0296
46.5,106.5,274.59543
46.5,107.5,274.86685
46.5,108.5,275.52847
46.5,109.5,276.173
46.5,110.5,275.8607
46.5,111.5,275.1371
46.5,112.5,275.28354
46.5,113.5,274.33954
46.5,114.5,275.45264
46.5,115.5,275.30664
46.5,116.5,275.47025
46.5,117.5,275.0411
46.5,118.5,273.42776
46.5,119.5,272.59946
46.5,120.5,273.45792
46.5,121.5,275.41837
46.5,122.5,277.45355
46.5,123.5,278.1135
46.5,124.5,277.75287
46.5,125.5,277.03293
46.5,126.5,276.8207
46.5,127.5,276.45264
46.5,128.5,274.9322
46.5,129.5,275.4964
46.5,130.5,276.4677
46.5,131.5,276.1341
46.5,132.5,276.13348
46.5,133.5,276.13727
46.5,134.5,274.61298
46.5,135.5,274.2443
46.5,136.5,271.5003
46.5,137.5,273.31308
46.5,142.5,276.41705
47.5,-123.5,281.8739
47.5,-122.5,282.5949
47.5,-121.5,279.40536
47.5,-120.5,277.8191
47.5,-119.5,282.88025
47.5,-118.5,282.75098
47.5,-117.5,281.626
47.5,-116.5,278.9064
47.5,-115.5,277.41476
47.5,-114.5,277.38144
47.5,-113.5,276.62616
47.5,-112.5,276.1144
47.5,-111.5,279.09653
47.5,-110.5,280.8707
47.5,-109.5,279.77524
47.5,-108.5,280.5263
47.5,-107.5,281.3822
47.5,-106.5,280.88452
47.5,-105.5,280.3594
47.5,-104.5,280.29092
47.5,-103.5,279.56595
47.5,-102.5,279.0988
47.5,-101.5,278.6347
47.5,-100.5,278.46063
47.5,-99.5,278.01913
47.5,-98.5,277.95294
47.5,-97.5,278.20694
47.5,-96.5,278.15765
47.5,-95.5,277.72385
47.5,-94.5,277.39297
47.5,-93.5,277.2957
47.5,-92.5,276.82382
47.5,-91.5,277.34927
47.5,-84.5,276.40305
47.5,-83.5,275.8567
47.5,-82.5,276.05963
47.5,-81.5,276.05963
47.5,-80.5,276.4551
47.5,-79.5,275.96255
47.5,-78.5,276.16144
47.5,-77.5,275.95154
47.5,-76.5,275.87137
47.5,-75.5,275.82254
47.5,-74.5,275.56543
47.5,-73.5,275.90228
47.5,-72.5,276.08463
47.5,-71.5,275.02176
47.5,-70.5,274.2257
47.5,-69.5,276.84778
47.5,-68.5,275.91748
47.5,-67.5,275.8505
47.5,-66.5,276.52866
47.5,-65.5,277.87802
47.5,-55.5,278.38474
47.5,-54.5,278.2179
47.5,-53.5,278.43896
47.5,-2.5,285.30814
47.5,-1.5,284.71246
47.5,-0.5,284.5054
47.5,0.5,284.70267
47.5,1.5,284.45004
47.5,2.5,284.5604
47.5,3.5,283.4173
47.5,4.5,282.90433
47.5,5.5,282.98917
47.5,6.5,280.99554
47.5,7.5,281.1575
47.5,8.5,280.09225
47.5,9.5,278.64426
47.5,10.5,278.5286
47.5,11.5,278.26743
47.5,12.5,277.00223
47.5,13.5,278.63318
47.5,14.5,279.6817
47.5,15.5,281.06226
47.5,16.5,283.52954
47.5,17.5,283.8123
47.5,18.5,284.09317
47.5,19.5,284.25253
47.5,20.5,284.3779
47.5,21.5,284.57245
47.5,22.5,283.64172
47.5,23.5,282.1743
47.5,24.5,280.37933
47.5,25.5,279.4887
47.5,26.5,282.1793
47.5,27.5,283.12778
47.5,28.5,283.0527
47.5,29.5,283.55887
47.5,30.5,283.62967
47.5,31.5,283.9034
47.5,32.5,284.03726
47.5,33.5,284.23087
47.5,34.5,284.06146
47.5,35.5,284.04163
47.5,36.5,283.63358
47.5,37.5,283.79337
47.5,38.5,283.7671
47.5,39.5,283.58688
47.5,40.5,283.6041
47.5,41.5,283.62497
47.5,42.5,284.05795
47.5,43.5,283.9627
47.5,44.5,284.1628
47.5,45.5,284.60205
47.5,46.5,284.47214
47.5,47.5,284.3741
47.5,48.5,284.5649
47.5,49.5,284.7072
47.5,50.5,284.71616
47.5,51.5,284.55765
47.5,52.5,284.73544
47.5,53.5,284.5213
47.5,54.5,283.84088
47.5,55.5,283.16885
47.5,56.5,282.9615
47.5,57.5,282.36395
47.5,58.5,281.99265
47.5,59.5,281.95267
47.5,60.5,281.9286
47.5,61.5,282.4223
47.5,62.5,282.6594
47.5,63.5,282.73505
47.5,64.5,282.5397
47.5,65.5,281.95105
47.5,66.5,280.682
47.5,67.5,280.7203
47.5,68.5,280.88678
47.5,69.5,280.97415
47.5,70.5,280.25537
47.5,71.5,279.45377
47.5,72.5,278.28342
47.5,73.5,278.52808
47.5,74.5,279.1416
47.5,75.5,279.31314
47.5,76.5,279.50323
47.5,77.5,279.05643
47.5,78.5,279.456
47.5,79.5,280.0812
47.5,80.5,279.927
47.5,81.5,279.64548
47.5,82.5,276.73297
47.5,83.5,275.80396
47.5,84.5,277.33157
47.5,85.5,274.77298
47.5,86.5,278.90417
47.5,87.5,278.33475
47.5,88.5,275.04395
47.5,89.5,272.1152
47.5,90.5,267.54575
47.5,91.5,270.97775
47.5,92.5,273.86124
47.5,93.5,275.238
47.5,94.5,276.0167
47.5,95.5,273.4426
47.5,96.5,270.32782
47.5,97.5,267.80237
47.5,98.5,267.0849
47.5,99.5,268.608
47.5,100.5,268.41806
47.5,101.5,272.06177
47.5,102.5,273.2334
47.5,103.5,273.97092
47.5,104.5,274.46344
47.5,105.5,274.64914
47.5,106.5,272.7678
47.5,107.5,272.5391
47.5,108.5,272.76773
47.5,109.5,273.38412
47.5,110.5,274.1262
47.5,111.5,273.87714
47.5,112.5,274.28485
47.5,113.5,274.8422
47.5,114.5,275.31406
47.5,115.5,275.42172
47.5,116.5,275.98154
47.5,117.5,275.4629
47.5,118.5,274.1807
47.5,119.5,272.15128
47.5,120.5,272.0814
47.5,121.5,273.7647
47.5,122.5,275.7295
47.5,123.5,277.04138
47.5,124.5,276.57608
47.5,125.5,275.82388
47.5,126.5,275.5551
47.5,127.5,274.85022
47.5,128.5,274.39114
47.5,129.5,273.59357
47.5,130.5,275.22372
47.5,131.5,275.8973
47.5,132.5,275.76663
47.5,133.5,275.54587
47.5,134.5,274.74026
47.5,135.5,274.55164
47.5,136.5,272.30936
47.5,137.5,270.84042
47.5,138.5,272.93573
47.5,142.5,276.22327
48.5,-124.5,280.47736
48.5,-123.5,281.65796
48.5,-122.5,282.12787
48.5,-121.5,276.49704
48.5,-120.5,275.828
48.5,-119.5,277.51602
48.5,-118.5,280.40744
48.5,-117.5,279.398
48.5,-116.5,277.0757
48.5,-115.5,276.50314
48.5,-114.5,275.33066
48.5,-113.5,276.46994
48.5,-112.5,277.8394
48.5,-111.5,279.3547
48.5,-110.5,280.43842
48.5,-109.5,279.19467
48.5,-108.5,279.317
48.5,-107.5,279.62238
48.5,-106.5,279.44165
48.5,-105.5,279.31635
48.5,-104.5,278.96298
48.5,-103.5,278.60077
48.5,-102.5,278.24982
48.5,-101.5,278.00302
48.5,-100.5,277.44824
48.5,-99.5,277.15637
48.5,-98.5,277.14435
48.5,-97.5,277.62985
48.5,-96.5,277.3414
48.5,-95.5,277.03485
48.5,-94.5,276.94876
48.5,-93.5,276.68045
48.5,-92.5,276.56198
48.5,-91.5,276.17273
48.5,-90.5,275.6421
48.5,-89.5,275.62646
48.5,-85.5,275.36075
48.5,-84.5,275.25238
48.5,-83.5,275.27957
48.5,-82.5,275.45416
48.5,-81.5,275.3412
48.5,-80.5,275.24988
48.5,-79.5,275.28308
48.5,-78.5,275.24524
48.5,-77.5,275.28262
48.5,-76.5,275.02734
48.5,-75.5,274.82468
48.5,-74.5,274.4941
48.5,-73.5,275.37842
48.5,-72.5,275.89374
48.5,-71.5,275.1245
48.5,-70.5,274.7441
48.5,-69.5,275.68097
48.5,-68.5,275.61118
48.5,-67.5,275.9997
48.5,-66.5,275.36472
48.5,-65.5,275.20575
48.5,-58.5,276.30582
48.5,-57.5,276.24738
48.5,-56.5,276.87897
48.5,-55.5,277.11694
48.5,-54.5,277.5777
48.5,-3.5,284.52515
48.5,-2.5,284.6115
48.5,-1.5,284.05692
48.5,-0.5,283.4391
48.5,0.5,283.58774
48.5,1.5,283.9447
48.5,2.5,284.26862
48.5,3.5,283.71707
48.5,4.5,283.59885
48.5,5.5,282.93768
48.5,6.5,282.10645
48.5,7.5,282.27893
48.5,8.5,282.31088
48.5,9.5,282.2063
48.5,10.5,281.29544
48.5,11.5,281.81793
48.5,12.5,281.98724
48.5,13.5,280.33777
48.5,14.5,281.6412
48.5,15.5,281.8725
48.5,16.5,283.3415
48.5,17.5,282.98886
48.5,18.5,282.60712
48.5,19.5,280.88876
48.5,20.5,281.2574
48.5,21.5,283.1243
48.5,22.5,282.01605
48.5,23.5,280.8431
48.5,24.5,280.54272
48.5,25.5,281.1342
48.5,26.5,282.08862
48.5,27.5,282.14377
48.5,28.5,282.31326
48.5,29.5,282.23566
48.5,30.5,282.55487
48.5,31.5,282.6204
48.5,32.5,282.7556
48.5,33.5,283.07236
48.5,34.5,283.1627
48.5,35.5,283.0191
48.5,36.5,282.74948
48.5,37.5,282.60443
48.5,38.5,282.55777
48.5,39.5,282.36044
48.5,40.5,282.64297
48.5,41.5,282.65137
48.5,42.5,282.82098
48.5,43.5,282.72617
48.5,44.5,282.90598
48.5,45.5,283.2698
48.5,46.5,283.33368
48.5,47.5,283.36246
48.5,48.5,283.50235
48.5,49.5,283.59296
48.5,50.5,283.59616
48.5,51.5,283.4031
48.5,52.5,283.31863
48.5,53.5,283.04788
48.5,54.5,282.53802
48.5,55.5,281.85974
48.5,56.5,281.12112
48.5,57.5,280.83835
48.5,58.5,280.70947
48.5,59.5,280.56686
48.5,60.5,280.61398
48.5,61.5,281.06537
48.5,62.5,281.28485
48.5,63.5,281.26276
48.5,64.5,280.9259
48.5,65.5,280.59717
48.5,66.5,279.18918
48.5,67.5,278.42133
48.5,68.5,278.80188
48.5,69.5,279.01236
48.5,70.5,278.77887
48.5,71.5,278.23264
48.5,72.5,277.35812
48.5,73.5,276.8584
48.5,74.5,276.20203
48.5,75.5,276.26822
48.5,76.5,275.9155
48.5,77.5,276.2906
48.5,78.5,276.56537
48.5,79.5,277.16205
48.5,80.5,276.91815
48.5,81.5,276.1135
48.5,82.5,276.6414
48.5,83.5,277.67783
48.5,84.5,276.75656
48.5,85.5,274.56375
48.5,86.5,274.6748
48.5,87.5,268.0829
48.5,88.5,266.20096
48.5,89.5,267.5245
48.5,90.5,269.49258
48.5,91.5,270.97144
48.5,92.5,275.24905
48.5,93.5,276.00836
48.5,94.5,273.9023
48.5,95.5,270.9994
48.5,96.5,268.663
48.5,97.5,267.3506
48.5,98.5,267.46027
48.5,99.5,268.89923
48.5,100.5,270.39478
48.5,101.5,271.84436
48.5,102.5,271.5749
48.5,103.5,271.88437
48.5,104.5,272.82892
48.5,105.5,273.12433
48.5,106.5,271.55222
48.5,107.5,270.32007
48.5,108.5,269.7797
48.5,109.5,270.81323
48.5,110.5,271.98828
48.5,111.5,272.8798
48.5,112.5,274.13788
48.5,113.5,274.65707
48.5,114.5,274.8496
48.5,115.5,274.66153
48.5,116.5,274.93875
48.5,117.5,275.21927
48.5,118.5,274.16116
48.5,119.5,273.06314
48.5,120.5,271.07712
48.5,121.5,272.0483
48.5,122.5,273.8649
48.5,123.5,275.2693
48.5,124.5,275.2039
48.5,125.5,274.33078
48.5,126.5,273.9287
48.5,127.5,273.8414
48.5,128.5,273.69138
48.5,129.5,273.60898
48.5,130.5,273.5113
48.5,131.5,274.15646
48.5,132.5,273.94305
48.5,133.5,274.81714
48.5,134.5,274.77634
48.5,135.5,274.9085
48.5,136.5,273.93173
48.5,137.5,271.34003
48.5,138.5,270.99417
48.5,139.5,272.91672
48.5,142.5,275.49405
49.5,-126.5,280.22687
49.5,-125.5,282.43448
49.5,-124.5,279.65894
49.5,-123.5,279.21298
49.5,-122.5,278.93756
49.5,-121.5,276.5037
49.5,-120.5,273.49472
49.5,-119.5,276.42966
49.5,-118.5,276.15384
49.5,-117.5,274.2171
49.5,-116.5,276.0608
49.5,-115.5,273.71948
49.5,-114.5,274.36176
49.5,-113.5,277.4047
49.5,-112.5,278.92212
49.5,-111.5,279.59406
49.5,-110.5,279.59778
49.5,-109.5,278.82547
49.5,-108.5,278.48444
49.5,-107.5,278.52524
49.5,-106.5,278.16577
49.5,-105.5,278.1093
49.5,-104.5,278.1625
49.5,-103.5,277.60458
49.5,-102.5,276.73685
49.5,-101.5,276.93848
49.5,-100.5,276.4643
49.5,-99.5,276.473
49.5,-98.5,276.95126
49.5,-97.5,277.16873
49.5,-96.5,276.62354
49.5,-95.5,276.5025
49.5,-94.5,275.83105
49.5,-93.5,276.11725
49.5,-92.5,275.79852
49.5,-91.5,275.4022
49.5,-90.5,275.0307
49.5,-89.5,275.0613
49.5,-88.5,274.81763
49.5,-87.5,274.6768
49.5,-86.5,274.6539
49.5,-85.5,274.69388
49.5,-84.5,274.77228
49.5,-83.5,274.72324
49.5,-82.5,274.68192
49.5,-81.5,274.63675
49.5,-80.5,274.48978
49.5,-79.5,274.43268
49.5,-78.5,274.51654
49.5,-77.5,274.3468
49.5,-76.5,274.32556
49.5,-75.5,274.28278
49.5,-74.5,274.0936
49.5,-73.5,274.08484
49.5,-72.5,274.57013
49.5,-71.5,274.51303
49.5,-70.5,273.91815
49.5,-69.5,273.7564
49.5,-68.5,274.87573
49.5,-67.5,275.44998
49.5,-57.5,276.75616
49.5,-56.5,276.29745
49.5,-55.5,276.45428
49.5,-54.5,277.11926
49.5,0.5,283.94006
49.5,1.5,283.58264
49.5,2.5,283.70743
49.5,3.5,283.29535
49.5,4.5,282.59497
49.5,5.5,281.94894
49.5,6.5,282.3943
49.5,7.5,282.3344
49.5,8.5,283.17017
49.5,9.5,282.68478
49.5,10.5,282.21548
49.5,11.5,281.78864
49.5,12.5,281.46628
49.5,13.5,280.50745
49.5,14.5,281.9516
49.5,15.5,281.54395
49.5,16.5,281.51733
49.5,17.5,280.7953
49.5,18.5,281.92947
49.5,19.5,280.52258
49.5,20.5,280.4556
49.5,21.5,281.74957
49.5,22.5,281.1837
49.5,23.5,280.9231
49.5,24.5,281.82263
49.5,25.5,281.38214
49.5,26.5,281.542
49.5,27.5,281.40515
49.5,28.5,281.4662
49.5,29.5,281.64627
49.5,30.5,281.94724
49.5,31.5,282.079
49.5,32.5,282.6269
49.5,33.5,282.48944
49.5,34.5,282.19388
49.5,35.5,282.01776
49.5,36.5,282.01123
49.5,37.5,282.0014
49.5,38.5,281.95862
49.5,39.5,281.81265
49.5,40.5,281.77377
49.5,41.5,281.7335
49.5,42.5,281.88153
49.5,43.5,281.55762
49.5,44.5,281.6353
49.5,45.5,282.03116
49.5,46.5,282.2221
49.5,47.5,282.14575
49.5,48.5,282.18475
49.5,49.5,282.21368
49.5,50.5,282.1874
49.5,51.5,282.14032
49.5,52.5,282.01373
49.5,53.5,281.6789
49.5,54.5,281.39005
49.5,55.5,280.63138
49.5,56.5,279.90976
49.5,57.5,279.44788
49.5,58.5,279.07806
49.5,59.5,279.30875
49.5,60.5,279.53027
49.5,61.5,279.6506
49.5,62.5,279.93427
49.5,63.5,279.82538
49.5,64.5,280.00098
49.5,65.5,279.56186
49.5,66.5,279.0357
49.5,67.5,277.97006
49.5,68.5,277.9601
49.5,69.5,278.00565
49.5,70.5,277.91544
49.5,71.5,277.54935
49.5,72.5,276.9662
49.5,73.5,276.5658
49.5,74.5,275.88126
49.5,75.5,275.69452
49.5,76.5,275.17148
49.5,77.5,275.99985
49.5,78.5,276.9576
49.5,79.5,277.51035
49.5,80.5,277.33597
49.5,81.5,276.8781
49.5,82.5,275.46445
49.5,83.5,274.00018
49.5,84.5,273.59525
49.5,85.5,269.88443
49.5,86.5,267.22513
49.5,87.5,265.49756
49.5,88.5,267.97888
49.5,89.5,268.14117
49.5,90.5,270.23407
49.5,91.5,273.48547
49.5,92.5,274.0748
49.5,93.5,276.34457
49.5,94.5,272.47897
49.5,95.5,271.04303
49.5,96.5,268.34656
49.5,97.5,265.76077
49.5,98.5,267.84592
49.5,99.5,269.5429
49.5,100.5,270.8145
49.5,101.5,271.27164
49.5,102.5,271.76483
49.5,103.5,270.2114
49.5,104.5,271.5818
49.5,105.5,273.60492
49.5,106.5,272.1406
49.5,107.5,271.17654
49.5,108.5,271.1309
49.5,109.5,270.16644
49.5,110.5,269.91104
49.5,111.5,270.67798
49.5,112.5,272.01395
49.5,113.5,273.4961
49.5,114.5,274.2806
49.5,115.5,274.41446
49.5,116.5,273.88098
49.5,117.5,273.9272
49.5,118.5,273.64886
49.5,119.5,272.87436
49.5,120.5,271.44485
49.5,121.5,270.3617
49.5,122.5,271.26025
49.5,123.5,273.3242
49.5,124.5,273.91415
49.5,125.5,273.20438
49.5,126.5,273.22244
49.5,127.5,273.5833
49.5,128.5,273.53506
49.5,129.5,273.1757
49.5,130.5,272.66037
49.5,131.5,271.84094
49.5,132.5,272.9774
49.5,133.5,272.5387
49.5,134.5,272.7528
49.5,135.5,273.7302
49.5,136.5,274.3803
49.5,137.5,273.17932
49.5,138.5,272.22327
49.5,139.5,271.96036
49.5,142.5,274.94604
49.5,143.5,273.18884
50.5,-127.5,281.0895
50.5,-126.5,279.00995
50.5,-125.5,278.1361
50.5,-124.5,277.17764
50.5,-123.5,273.45163
50.5,-122.5,273.84213
50.5,-121.5,276.16867
50.5,-120.5,277.4237
50.5,-119.5,277.57275
50.5,-118.5,275.48944
50.5,-117.5,274.71518
50.5,-116.5,275.07657
50.5,-115.5,272.20047
50.5,-114.5,273.83224
50.5,-113.5,277.72946
50.5,-112.5,278.8296
50.5,-111.5,279.09738
50.5,-110.5,279.01382
50.5,-109.5,278.97177
50.5,-108.5,278.52527
50.5,-107.5,277.89032
50.5,-106.5,277.9569
50.5,-105.5,277.65564
50.5,-104.5,277.28992
50.5,-103.5,276.25488
50.5,-102.5,275.9312
50.5,-101.5,275.492
50.5,-100.5,275.20233
50.5,-99.5,275.95392
50.5,-98.5,276.0656
50.5,-97.5,276.28726
50.5,-96.5,276.00812
50.5,-95.5,275.98505
50.5,-94.5,275.6202
50.5,-93.5,275.14938
50.5,-92.5,274.90448
50.5,-91.5,274.8495
50.5,-90.5,274.58966
50.5,-89.5,274.32974
50.5,-88.5,274.22876
50.5,-87.5,274.12216
50.5,-86.5,274.20807
50.5,-85.5,274.2344
50.5,-84.5,274.18304
50.5,-83.5,274.05777
50.5,-82.5,274.0293
50.5,-81.5,274.13968
50.5,-80.5,273.95358
50.5,-79.5,273.98975
50.5,-78.5,273.92038
50.5,-77.5,273.77484
50.5,-76.5,273.56924
50.5,-75.5,273.39337
50.5,-74.5,273.67575
50.5,-73.5,273.01944
50.5,-72.5,273.03662
50.5,-71.5,272.98438
50.5,-70.5,272.4524
50.5,-69.5,272.64087
50.5,-68.5,272.48544
50.5,-67.5,273.3342
50.5,-66.5,273.87738
50.5,-65.5,273.49368
50.5,-64.5,274.0462
50.5,-63.5,274.57892
50.5,-62.5,274.96866
50.5,-61.5,275.37122
50.5,-60.5,275.32028
50.5,-56.5,275.52728
50.5,-4.5,284.37155
50.5,-3.5,283.6549
50.5,2.5,283.48032
50.5,3.5,283.27957
50.5,4.5,282.94907
50.5,5.5,282.11444
50.5,6.5,282.5449
50.5,7.5,281.95892
50.5,8.5,282.13858
50.5,9.5,282.04
50.5,10.5,281.55026
50.5,11.5,281.55978
50.5,12.5,281.5555
50.5,13.5,280.90106
50.5,14.5,281.8148
50.5,15.5,281.3123
50.5,16.5,281.06763
50.5,17.5,281.54462
50.5,18.5,282.6732
50.5,19.5,282.3986
50.5,20.5,281.98914
50.5,21.5,282.2388
50.5,22.5,282.1421
50.5,23.5,281.95413
50.5,24.5,281.98856
50.5,25.5,281.65732
50.5,26.5,281.76572
50.5,27.5,281.5174
50.5,28.5,281.5471
50.5,29.5,281.7907
50.5,30.5,281.95984
50.5,31.5,281.8642
50.5,32.5,281.4996
50.5,33.5,281.33426
50.5,34.5,281.2115
50.5,35.5,281.11212
50.5,36.5,281.10703
50.5,37.5,281.01678
50.5,38.5,280.92792
50.5,39.5,280.98438
50.5,40.5,280.98727
50.5,41.5,280.83878
50.5,42.5,280.7676
50.5,43.5,280.78125
50.5,44.5,280.39078
50.5,45.5,280.8167
50.5,46.5,281.17673
50.5,47.5,281.0543
50.5,48.5,281.0416
50.5,49.5,281.03256
50.5,50.5,281.0308
50.5,51.5,280.88367
50.5,52.5,280.62537
50.5,53.5,280.40268
50.5,54.5,280.26715
50.5,55.5,279.79492
50.5,56.5,279.10654
50.5,57.5,278.28986
50.5,58.5,278.3852
50.5,59.5,278.5362
50.5,60.5,278.38962
50.5,61.5,278.56226
50.5,62.5,278.5551
50.5,63.5,278.72424
50.5,64.5,278.7273
50.5,65.5,278.64136
50.5,66.5,278.22913
50.5,67.5,277.8647
50.5,68.5,277.7008
50.5,69.5,277.5437
50.5,70.5,277.31232
50.5,71.5,276.94696
50.5,72.5,276.47845
50.5,73.5,276.12442
50.5,74.5,276.22214
50.5,75.5,276.2257
50.5,76.5,276.84106
50.5,77.5,277.5993
50.5,78.5,277.95724
50.5,79.5,277.52872
50.5,80.5,277.10214
50.5,81.5,276.72025
50.5,82.5,275.42456
50.5,83.5,272.81683
50.5,84.5,270.6603
50.5,85.5,272.24478
50.5,86.5,270.2102
50.5,87.5,269.22906
50.5,88.5,268.51813
50.5,89.5,265.7739
50.5,90.5,270.37894
50.5,91.5,269.91415
50.5,92.5,271.02023
50.5,93.5,271.55368
50.5,94.5,270.66827
50.5,95.5,271.73
50.5,96.5,269.30243
50.5,97.5,267.05847
50.5,98.5,266.35388
50.5,99.5,268.13852
50.5,100.5,269.04227
50.5,101.5,269.2085
50.5,102.5,270.31552
50.5,103.5,269.21048
50.5,104.5,270.22134
50.5,105.5,271.8948
50.5,106.5,273.34116
50.5,107.5,271.77185
50.5,108.5,272.0732
50.5,109.5,269.8837
50.5,110.5,269.79852
50.5,111.5,269.8062
50.5,112.5,271.25525
50.5,113.5,272.6376
50.5,114.5,273.6316
50.5,115.5,273.78818
50.5,116.5,272.37814
50.5,117.5,271.80246
50.5,118.5,272.2791
50.5,119.5,272.09552
50.5,120.5,270.64542
50.5,121.5,269.9731
50.5,122.5,270.88354
50.5,123.5,271.81967
50.5,124.5,272.6902
50.5,125.5,272.46063
50.5,126.5,272.6602
50.5,127.5,273.72565
50.5,128.5,273.313
50.5,129.5,273.04193
50.5,130.5,271.60852
50.5,131.5,270.71176
50.5,132.5,271.60468
50.5,133.5,269.35034
50.5,134.5,271.08386
50.5,135.5,270.5393
50.5,136.5,272.76984
50.5,137.5,273.18475
50.5,138.5,271.18042
50.5,139.5,270.48502
50.5,140.5,271.70694
50.5,142.5,273.3671
50.5,143.5,272.0102
51.5,-127.5,279.73535
51.5,-126.5,277.063
51.5,-125.5,274.6193
51.5,-124.5,274.22418
51.5,-123.5,274.5265
51.5,-122.5,274.69458
51.5,-121.5,276.36517
51.5,-120.5,276.67126
51.5,-119.5,274.1618
51.5,-118.5,273.02417
51.5,-117.5,271.34647
51.5,-116.5,271.6161
51.5,-115.5,273.40546
51.5,-114.5,275.80643
51.5,-113.5,276.89984
51.5,-112.5,277.27628
51.5,-111.5,277.56006
51.5,-110.5,277.70483
51.5,-109.5,277.67004
51.5,-108.5,277.59738
51.5,-107.5,277.14215
51.5,-106.5,277.06094
51.5,-105.5,276.53146
51.5,-104.5,276.00354
51.5,-103.5,275.2549
51.5,-102.5,275.09222
51.5,-101.5,274.9635
51.5,-100.5,275.34894
51.5,-99.5,275.7723
51.5,-98.5,275.68088
51.5,-97.5,275.62527
51.5,-96.5,275.406
51.5,-95.5,275.19266
51.5,-94.5,274.7867
51.5,-93.5,274.27664
51.5,-92.5,274.0574
51.5,-91.5,274.05713
51.5,-90.5,273.70898
51.5,-89.5,273.70648
51.5,-88.5,273.56155
51.5,-87.5,273.58118
51.5,-86.5,273.39542
51.5,-85.5,273.2341
51.5,-84.5,273.2287
51.5,-83.5,273.13318
51.5,-82.5,273.08783
51.5,-81.5,273.19257
51.5,-80.5,272.51022
51.5,-78.5,273.24188
51.5,-77.5,273.06757
51.5,-76.5,272.9285
51.5,-75.5,272.65594
51.5,-74.5,272.51755
51.5,-73.5,272.39377
51.5,-72.5,271.57297
51.5,-71.5,271.469
51.5,-70.5,271.37903
51.5,-69.5,272.0065
51.5,-68.5,271.62088
51.5,-67.5,271.4663
51.5,-66.5,271.68985
