Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4737264,MALARIA_PRES_CASES,COUNTRY,BLZ,AMR,Americas,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
3227917,MALARIA_PRES_CASES,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,37 681,37681,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1787482,MALARIA_PRES_CASES,COUNTRY,ETH,AFR,Africa,YEAR,2019,,,,,,,,,111 297,111297,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7003228,MALARIA_PRES_CASES,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,18 216,18216,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
4271437,MALARIA_PRES_CASES,COUNTRY,TUR,EUR,Europe,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6523404,MALARIA_PRES_CASES,COUNTRY,ARG,AMR,Americas,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5856783,MALARIA_PRES_CASES,COUNTRY,PRY,AMR,Americas,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6170356,MALARIA_PRES_CASES,COUNTRY,NAM,AFR,Africa,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8280595,MALARIA_PRES_CASES,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2022,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2872,MALARIA_PRES_CASES,COUNTRY,PER,AMR,Americas,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6963491,MALARIA_PRES_CASES,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2023,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
6983264,MALARIA_PRES_CASES,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
7368604,MALARIA_PRES_CASES,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1374116,MALARIA_PRES_CASES,COUNTRY,SEN,AFR,Africa,YEAR,2016,,,,,,,,,6732,6732,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
1914303,MALARIA_PRES_CASES,REGION,EMR,,,YEAR,2021,,,,,,,,,2 416 435,2416435,,,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
887185,MALARIA_PRES_CASES,COUNTRY,TKM,EUR,Europe,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6536835,MALARIA_PRES_CASES,COUNTRY,GUF,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8394015,MALARIA_PRES_CASES,COUNTRY,COL,AMR,Americas,YEAR,2015,,,,,,,,,0,0,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
1847707,MALARIA_PRES_CASES,REGION,AFR,,,YEAR,2015,,,,,,,,,46 325 824,46325824,,,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
