Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
272273,MALARIA_EST_INCIDENCE,COUNTRY,RWA,AFR,Africa,YEAR,2009,,,,,,,,,153.74 [100.52-216.67],153.73695,100.51853,216.66772,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
5592754,MALARIA_EST_INCIDENCE,COUNTRY,ZAF,AFR,Africa,YEAR,2015,,,,,,,,,0.87 [0.87-0.87],0.87424,0.87424,0.87424,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5739682,MALARIA_EST_INCIDENCE,COUNTRY,NAM,AFR,Africa,YEAR,2002,,,,,,,,,46.92 [21.99-91.14],46.92487,21.98825,91.1419,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
9301796,MALARIA_EST_INCIDENCE,COUNTRY,SLV,AMR,Americas,YEAR,2016,,,,,,,,,0.01 [0.01-0.01],0.00953,0.00953,0.00953,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
7737614,MALARIA_EST_INCIDENCE,COUNTRY,BWA,AFR,Africa,YEAR,2005,,,,,,,,,1.20 [0.69-2.29],1.20184,0.687,2.29308,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
2804015,MALARIA_EST_INCIDENCE,COUNTRY,CHN,WPR,Western Pacific,YEAR,2014,,,,,,,,,0,9e-5,,,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
3170876,MALARIA_EST_INCIDENCE,COUNTRY,MOZ,AFR,Africa,YEAR,2007,,,,,,,,,392.02 [319.21-478.29],392.02288,319.20766,478.28641,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
8510153,MALARIA_EST_INCIDENCE,COUNTRY,TGO,AFR,Africa,YEAR,2010,,,,,,,,,311.38 [230.47-413.22],311.38343,230.46543,413.22022,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
3404210,MALARIA_EST_INCIDENCE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2023,,,,,,,,,0.29 [0.21-0.38],0.28658,0.20785,0.3786,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8530166,MALARIA_EST_INCIDENCE,COUNTRY,DZA,AFR,Africa,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
3671405,MALARIA_EST_INCIDENCE,COUNTRY,TGO,AFR,Africa,YEAR,2012,,,,,,,,,333.79 [259.11-425.32],333.78962,259.10896,425.32032,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
5446581,MALARIA_EST_INCIDENCE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2004,,,,,,,,,34.40 [24.02-50.95],34.40253,24.0202,50.94796,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
