HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,HH7a,HH7Aux,HH7Aux1,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,helevel,PSU,stratum,IncProb_hh_mean,stratum_SE,PSU_SE
173,2,1,1,5,18,4,96,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.02451830210974454,3,6,-0.3349198559140486,3,5, , , ,2,173,7,0.068997,7,717302
173,5,1,1,2,18,1, ,1,1,2,7,90,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.43695656843045944,4,8,0.14729004015721991,3,6, , , ,1,173,7,0.068997,7,717305
173,5,2,1,2,18,3, ,1,3,4,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.43695656843045944,4,8,0.14729004015721991,3,6, , , ,1,173,7,0.068997,7,717305
173,5,3,1,2,18,3, ,1,5,6,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.43695656843045944,4,8,0.14729004015721991,3,6, , , ,1,173,7,0.068997,7,717305
173,5,4,1,2,18,3, ,1,8,90, , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.43695656843045944,4,8,0.14729004015721991,3,6, , , ,1,173,7,0.068997,7,717305
173,6,1,1,12,98,8,5,1,1,90, , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,1.7844042354455127,5,10,1.5552813327539319,5,10, , , ,2,173,7,0.068997,7,717306
173,6,2,1,12,98,8,5,1,3,90, , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,1.7844042354455127,5,10,1.5552813327539319,5,10, , , ,2,173,7,0.068997,7,717306
173,6,3,1,12,98,8,5,1,4,5,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,1.7844042354455127,5,10,1.5552813327539319,5,10, , , ,2,173,7,0.068997,7,717306
173,6,4,1,12,98,8,5,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,1.7844042354455127,5,10,1.5552813327539319,5,10, , , ,2,173,7,0.068997,7,717306
173,8,1,1,2,18,1, ,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.11472248198409468,3,6,-0.1894226938515207,3,5, , , ,2,173,7,0.068997,7,717308
173,8,2,1,2,18,1, ,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.11472248198409468,3,6,-0.1894226938515207,3,5, , , ,2,173,7,0.068997,7,717308
173,8,3,1,1,98,4,4,1,1,4,7,90,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.11472248198409468,3,6,-0.1894226938515207,3,5, , , ,2,173,7,0.068997,7,717308
173,8,4,1,2,98,4,4,1,3,8,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.11472248198409468,3,6,-0.1894226938515207,3,5, , , ,2,173,7,0.068997,7,717308
173,9,1,1,3,18,1, ,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5060839714765775,2,4,-0.8381232721803317,1,2, , , ,0,173,7,0.068997,7,717309
173,9,2,1,2,18,1, ,1,3,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5060839714765775,2,4,-0.8381232721803317,1,2, , , ,0,173,7,0.068997,7,717309
173,9,3,1,2,18,1, ,1,4,5,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5060839714765775,2,4,-0.8381232721803317,1,2, , , ,0,173,7,0.068997,7,717309
173,10,1,2,1,98,4,4,1,1,6,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.23365560367677213,3,5,-0.5534541313236908,2,4, , , ,0,173,7,0.068997,7,717310
173,10,2,2,1,98,4,4,1,2,3,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.23365560367677213,3,5,-0.5534541313236908,2,4, , , ,0,173,7,0.068997,7,717310
173,10,3,2,1,98,4,4,1,4,5,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.23365560367677213,3,5,-0.5534541313236908,2,4, , , ,0,173,7,0.068997,7,717310
173,11,1,1,3,18,3, ,1,2,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.5441099283027946,2,3,-0.8778578143184897,1,2, , , ,0,173,7,0.068997,7,717311
173,14,1,1,3,98,4,4,1,1,2,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.6438148677089168,4,8,0.3634429129664753,4,7, , , ,1,173,7,0.068997,7,717314
173,14,2,1,2,98,4,4,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.6438148677089168,4,8,0.3634429129664753,4,7, , , ,1,173,7,0.068997,7,717314
173,15,1,1,12,14,4,5,1,2,1,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.1378656777647357,4,7,-0.16523962616015075,3,5, , , ,3,173,7,0.068997,7,717315
173,15,2,1,12,14,4,5,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.1378656777647357,4,7,-0.16523962616015075,3,5, , , ,3,173,7,0.068997,7,717315
173,15,3,1,12,14,4,5,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.1378656777647357,4,7,-0.16523962616015075,3,5, , , ,3,173,7,0.068997,7,717315
173,15,4,1,12,14,4,5,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.1378656777647357,4,7,-0.16523962616015075,3,5, , , ,3,173,7,0.068997,7,717315
173,16,1,2,1,98,4,4,1,1,2,5,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.0019648764223726967,3,6,-0.31135305791261514,3,5, , , ,2,173,7,0.068997,7,717316
173,16,2,2,1,98,4,4,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.0019648764223726967,3,6,-0.31135305791261514,3,5, , , ,2,173,7,0.068997,7,717316
173,17,1,1,5,18,8,98,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,0.13163137736642028,3,6,-0.17175404663905927,3,5, , , ,3,173,7,0.068997,7,717317
174,1,1,1,0,18,3, ,1,1,2,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.2415412847486587,3,5,-0.5616941324437396,2,3, , , ,1,174,7,0.068997,7,717401
174,1,2,1,0,18,3, ,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.2415412847486587,3,5,-0.5616941324437396,2,3, , , ,1,174,7,0.068997,7,717401
174,3,1,1,1,98,4,4,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.01582399955780195,3,6,-0.3258349002693855,3,5, , , ,2,174,7,0.068997,7,717403
174,3,2,1,0,98,4,4,1,1,5,6,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.01582399955780195,3,6,-0.3258349002693855,3,5, , , ,2,174,7,0.068997,7,717403
174,6,1,2,1,98,4,4,1,1,2,3,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.5534866997948795,4,8,0.2690561126383276,4,7, , , ,1,174,7,0.068997,7,717406
174,6,2,2,1,98,4,4,1,4,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.5534866997948795,4,8,0.2690561126383276,4,7, , , ,1,174,7,0.068997,7,717406
175,2,1,1,98,98,4,4,1,6,7,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.4672931773910051,2,4,-0.7975895270543418,1,2, , , ,0,175,7,0.068997,7,717502
175,2,2,1,98,98,4,4,1,2,12,11,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.4672931773910051,2,4,-0.7975895270543418,1,2, , , ,0,175,7,0.068997,7,717502
175,5,1,1,5,98,4,4,1,1,2,90, ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.383158585509666,2,4,-0.7096745930090554,2,3, , , ,2,175,7,0.068997,7,717505
175,11,1,1,3,98,4,4,1,1,2,5,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.33974318931360087,3,5,-0.664308452783282,2,3, , , ,1,175,7,0.068997,7,717511
175,11,2,1,36,13,2, ,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.33974318931360087,3,5,-0.664308452783282,2,3, , , ,1,175,7,0.068997,7,717511
175,12,1,2,5,18,4,4,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.3279085430218485,4,7,0.03334226021091803,3,6, , , ,2,175,7,0.068997,7,717512
175,12,2,1,5,18,4,4,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.3279085430218485,4,7,0.03334226021091803,3,6, , , ,2,175,7,0.068997,7,717512
175,12,3,2,5,18,4,96,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.3279085430218485,4,7,0.03334226021091803,3,6, , , ,2,175,7,0.068997,7,717512
175,12,4,2,5,18,4,96,2, , , , ,1,4,70,1,3,1,3,3.1,0.8064326796570603,0.3279085430218485,4,7,0.03334226021091803,3,6, , , ,2,175,7,0.068997,7,717512
176,1,1,1,36,14,1, ,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.40876834725454336,4,7,0.11783526358886458,3,6, , , ,9,176,7,0.068997,7,717601
176,1,2,1,36,14,1, ,1,4,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.40876834725454336,4,7,0.11783526358886458,3,6, , , ,9,176,7,0.068997,7,717601
176,1,3,1,36,14,1, ,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.40876834725454336,4,7,0.11783526358886458,3,6, , , ,9,176,7,0.068997,7,717601
176,3,1,2,95,98,3, ,1,1,2,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.27168915745727157,3,5,-0.5931966117630842,2,3, , , ,0,176,7,0.068997,7,717603
176,3,2,2,95,98,3, ,2, , , , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.27168915745727157,3,5,-0.5931966117630842,2,3, , , ,0,176,7,0.068997,7,717603
176,4,1,1,4,98,4,4,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.8216531951941004,5,9,0.549271886305225,4,8, , , ,3,176,7,0.068997,7,717604
176,4,2,1,3,98,4,4,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.8216531951941004,5,9,0.549271886305225,4,8, , , ,3,176,7,0.068997,7,717604
176,4,3,1,3,98,4,4,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.8216531951941004,5,9,0.549271886305225,4,8, , , ,3,176,7,0.068997,7,717604
176,6,1,1,95,18,4,4,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.19816041977433058,3,5,-0.5163640749993005,2,4, , , ,0,176,7,0.068997,7,717606
176,7,1,2,3,98,4,4,1,3,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.17375990908282923,3,5,-0.49086719862364603,2,4, , , ,3,176,7,0.068997,7,717607
176,7,2,2,3,98,4,4,1,1,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.17375990908282923,3,5,-0.49086719862364603,2,4, , , ,3,176,7,0.068997,7,717607
176,7,3,2,3,98,4,4,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.17375990908282923,3,5,-0.49086719862364603,2,4, , , ,3,176,7,0.068997,7,717607
177,2,1,2,24,18,1, ,2, , , , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.799621294012379,4,8,0.5262500459899468,4,7, , , ,1,177,7,0.068997,7,717702
177,2,2,2,24,18,1, ,2, , , , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.799621294012379,4,8,0.5262500459899468,4,7, , , ,1,177,7,0.068997,7,717702
177,3,1,1,3,18,1, ,1,1,2,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,1.013469437548208,5,9,0.7497068312938434,4,8, , , ,3,177,7,0.068997,7,717703
177,3,2,1,3,18,1, ,1,3,4,5,90,1,5,70,1,3,1,3,3.1,0.8064326796570603,1.013469437548208,5,9,0.7497068312938434,4,8, , , ,3,177,7,0.068997,7,717703
177,3,3,1,2,18,3, ,1,6,8,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,1.013469437548208,5,9,0.7497068312938434,4,8, , , ,3,177,7,0.068997,7,717703
177,3,4,1,2,18,3, ,1,7,9,10,90,1,5,70,1,3,1,3,3.1,0.8064326796570603,1.013469437548208,5,9,0.7497068312938434,4,8, , , ,3,177,7,0.068997,7,717703
177,3,5,1,3,18,1, ,1,11,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,1.013469437548208,5,9,0.7497068312938434,4,8, , , ,3,177,7,0.068997,7,717703
177,7,1,2,1,18,4,4,1,1,7,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,1.6239765470955867,5,10,1.387645294770728,5,9, , , ,3,177,7,0.068997,7,717707
177,7,2,2,1,18,4,4,1,2,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,1.6239765470955867,5,10,1.387645294770728,5,9, , , ,3,177,7,0.068997,7,717707
177,7,3,2,1,18,4,4,1,5,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,1.6239765470955867,5,10,1.387645294770728,5,9, , , ,3,177,7,0.068997,7,717707
177,8,1,1,3,98,4,4,1,1,3,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.2059644496415254,4,7,-0.0940810348573402,3,5, , , ,3,177,7,0.068997,7,717708
177,8,2,1,3,98,4,4,1,2,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.2059644496415254,4,7,-0.0940810348573402,3,5, , , ,3,177,7,0.068997,7,717708
178,1,1,2,1,18,4,96,1,2,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,1.5504248127174831,5,10,1.3107887280224484,5,9, , , ,2,178,7,0.068997,7,717801
178,2,1,2,95,98,4,6,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5370505574378983,2,3,-0.870481251241273,1,2, , , ,0,178,7,0.068997,7,717802
178,2,2,2,95,98,4,6,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5370505574378983,2,3,-0.870481251241273,1,2, , , ,0,178,7,0.068997,7,717802
178,2,3,2,95,98,4,6,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.5370505574378983,2,3,-0.870481251241273,1,2, , , ,0,178,7,0.068997,7,717802
178,3,1,1,3,98,4,4,1,1,9,7,90,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.3052460106488995,3,5,-0.6282612441472304,2,3, , , ,0,178,7,0.068997,7,717803
178,4,1,1,3,18,8,98,1,1,2,5,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.5610298740216418,4,8,0.2769382173684868,4,7, , , ,2,178,7,0.068997,7,717804
178,4,2,1,3,18,8,98,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.5610298740216418,4,8,0.2769382173684868,4,7, , , ,2,178,7,0.068997,7,717804
178,6,1,2,2,98,4,4,1,1,2,90, ,1,1,70,1,3,1,3,3.1,0.8064326796570603,0.8372580608424096,5,9,0.5655779110161021,4,8, , , ,3,178,7,0.068997,7,717806
178,7,1,1,2,98,4,4,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.3035258039855105,3,5,-0.6264637450214321,2,3, , , ,1,178,7,0.068997,7,717807
178,8,1,1,36,18,1, ,1,3,4,90, ,1,1,70,1,3,1,3,3.1,0.8064326796570603,0.7480374532029941,4,8,0.4723484359487921,4,7, , , ,1,178,7,0.068997,7,717808
178,9,1,2,3,98,4,4,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.9555579964753793,1,2,-1.3077930997652867,1,1, , , ,0,178,7,0.068997,7,717809
179,2,1,1,36,14,1, ,1,1,10,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,-0.10999482811730599,3,6,-0.4242370199762863,2,4, , , ,2,179,7,0.068997,7,717902
179,2,2,1,36,13,1, ,1,4,5,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,-0.10999482811730599,3,6,-0.4242370199762863,2,4, , , ,2,179,7,0.068997,7,717902
179,2,3,1,36,14,1, ,1,8,6,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,-0.10999482811730599,3,6,-0.4242370199762863,2,4, , , ,2,179,7,0.068997,7,717902
179,2,4,1,36,14,1, ,1,7,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,-0.10999482811730599,3,6,-0.4242370199762863,2,4, , , ,2,179,7,0.068997,7,717902
179,2,5,1,36,14,1, ,1,2,3,9,90,1,5,70,1,3,1,3,3.1,0.8064326796570603,-0.10999482811730599,3,6,-0.4242370199762863,2,4, , , ,2,179,7,0.068997,7,717902
179,4,1,1,3,98,4,4,1,1,2,3,4,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.6248549404775956,2,3,-0.9622308677926809,1,2, , , ,3,179,7,0.068997,7,717904
179,7,1,2,12,98,4,4,1,1,2,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.4169194749727321,4,7,0.12635263842500744,3,6, , , ,2,179,7,0.068997,7,717907
179,7,2,2,12,98,4,4,1,6,5,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.4169194749727321,4,7,0.12635263842500744,3,6, , , ,2,179,7,0.068997,7,717907
179,7,3,2,12,98,4,4,1,3,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.4169194749727321,4,7,0.12635263842500744,3,6, , , ,2,179,7,0.068997,7,717907
179,7,4,2,12,98,4,4,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.4169194749727321,4,7,0.12635263842500744,3,6, , , ,2,179,7,0.068997,7,717907
179,7,5,2,12,98,4,4,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.4169194749727321,4,7,0.12635263842500744,3,6, , , ,2,179,7,0.068997,7,717907
179,8,1,1,1,18,1, ,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.0752705384163104,5,10,1.8592168635489137,5,10, , , ,3,179,7,0.068997,7,717908
179,8,2,1,1,18,1, ,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.0752705384163104,5,10,1.8592168635489137,5,10, , , ,3,179,7,0.068997,7,717908
179,8,3,1,1,18,1, ,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.0752705384163104,5,10,1.8592168635489137,5,10, , , ,3,179,7,0.068997,7,717908
179,13,1,1,2,18,1, ,1,1,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.6783297442568222,4,8,0.3995086146884245,4,7, , , ,2,179,7,0.068997,7,717913
179,13,2,1,2,18,1, ,1,3,4,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.6783297442568222,4,8,0.3995086146884245,4,7, , , ,2,179,7,0.068997,7,717913
179,13,3,1,2,18,1, ,1,5,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.6783297442568222,4,8,0.3995086146884245,4,7, , , ,2,179,7,0.068997,7,717913
179,14,1,2,22,98,3, ,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.14997919573630814,3,5,-0.4660179683764975,2,4, , , ,0,179,7,0.068997,7,717914
179,14,2,2,22,98,3, ,1,3,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.14997919573630814,3,5,-0.4660179683764975,2,4, , , ,0,179,7,0.068997,7,717914
179,14,3,2,2,98,3, ,1,4,5,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,-0.14997919573630814,3,5,-0.4660179683764975,2,4, , , ,0,179,7,0.068997,7,717914
179,17,1,1,1,98,4,4,1,1,2,90, ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.913806037473037,5,10,2.735429506241418,5,10, , , ,3,179,7,0.068997,7,717917
179,17,2,1,1,98,4,4,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.913806037473037,5,10,2.735429506241418,5,10, , , ,3,179,7,0.068997,7,717917
179,17,3,1,1,98,4,4,2, , , , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,2.913806037473037,5,10,2.735429506241418,5,10, , , ,3,179,7,0.068997,7,717917
179,18,1,1,95,14,1, ,1,5,6,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,-0.15313689494855742,3,5,-0.4693175495805198,2,4, , , ,1,179,7,0.068997,7,717918
179,18,2,1,95,14,1, ,1,1,2,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,-0.15313689494855742,3,5,-0.4693175495805198,2,4, , , ,1,179,7,0.068997,7,717918
179,18,3,1,95,14,1, ,1,3,4,90, ,1,4,70,1,3,1,3,3.1,0.8064326796570603,-0.15313689494855742,3,5,-0.4693175495805198,2,4, , , ,1,179,7,0.068997,7,717918
179,18,4,1,95,14,1, ,1,8,9,10,90,1,4,70,1,3,1,3,3.1,0.8064326796570603,-0.15313689494855742,3,5,-0.4693175495805198,2,4, , , ,1,179,7,0.068997,7,717918
179,19,1,1,95,18,1, ,2, , , , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,-0.13642652956097984,3,5,-0.4518563527282966,2,4, , , ,3,179,7,0.068997,7,717919
179,20,1,2,24,18,1, ,1,1,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.3107034927230329,4,7,0.015364151225739675,3,6, , , ,2,179,7,0.068997,7,717920
179,20,2,2,24,18,1, ,2, , , , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.3107034927230329,4,7,0.015364151225739675,3,6, , , ,2,179,7,0.068997,7,717920
179,21,1,1,36,98,4,4,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,0.1413854352672861,4,7,-0.16156171863397478,3,5, , , ,3,179,7,0.068997,7,717921
179,23,1,1,0,18,1, ,1,1,2,6,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.45805294377634015,2,4,-0.7879341105290911,1,2, , , ,2,179,7,0.068997,7,717923
179,23,2,1,0,18,3, ,1,3,4,5,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.45805294377634015,2,4,-0.7879341105290911,1,2, , , ,2,179,7,0.068997,7,717923
180,1,1,2,0,98,4,4,1,2,5,3,4,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.5788009970253953,4,8,0.29550783388233587,4,7, , , ,3,180,7,0.068997,7,718001
180,1,2,2,1,98,4,4,1,6,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.5788009970253953,4,8,0.29550783388233587,4,7, , , ,3,180,7,0.068997,7,718001
180,1,3,2,95,11,3, ,1,1,90, , ,1,3,70,1,3,1,3,3.1,0.8064326796570603,0.5788009970253953,4,8,0.29550783388233587,4,7, , , ,3,180,7,0.068997,7,718001
180,2,1,1,6,98,4,4,1,3,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,2.4472142125335052,5,10,2.2478727403693894,5,10, , , ,3,180,7,0.068997,7,718002
180,2,2,1,6,98,4,4,2, , , , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,2.4472142125335052,5,10,2.2478727403693894,5,10, , , ,3,180,7,0.068997,7,718002
180,3,1,1,36,98,1, ,1,2,1,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.08552979295909996,3,6,-0.39867271991546493,2,4, , , ,2,180,7,0.068997,7,718003
180,3,2,1,36,98,1, ,1,3,5,7,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,-0.08552979295909996,3,6,-0.39867271991546493,2,4, , , ,2,180,7,0.068997,7,718003
180,6,1,1,2,18,1, ,1,1,2,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.23112432148797676,4,7,-0.06779067765101696,3,5, , , ,3,180,7,0.068997,7,718006
180,6,2,1,2,18,1, ,1,3,4,5,90,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.23112432148797676,4,7,-0.06779067765101696,3,5, , , ,3,180,7,0.068997,7,718006
180,8,1,1,3,98,4,4,1,1,90, , ,1,1,70,1,3,1,3,3.1,0.8064326796570603,1.589849927284434,5,10,1.3519852949680606,5,9, , , ,2,180,7,0.068997,7,718008
180,12,1,1,1,98,4,4,1,1,2,90, ,1,1,70,1,3,1,3,3.1,0.8064326796570603,0.767256590246463,4,8,0.4924311287841829,4,7, , , ,2,180,7,0.068997,7,718012
180,14,1,1,36,18,1, ,1,2,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.25840423588665445,4,7,-0.039285019972147915,3,6, , , ,0,180,7,0.068997,7,718014
180,14,2,1,36,18,1, ,1,5,90, , ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.25840423588665445,4,7,-0.039285019972147915,3,6, , , ,0,180,7,0.068997,7,718014
180,16,1,1,36,16,1, ,1,1,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.01793623471607092,3,6,-0.2905577484680555,3,5, , , ,2,180,7,0.068997,7,718016
180,16,2,1,36,16,1, ,1,6,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.01793623471607092,3,6,-0.2905577484680555,3,5, , , ,2,180,7,0.068997,7,718016
180,16,3,1,36,16,1, ,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.01793623471607092,3,6,-0.2905577484680555,3,5, , , ,2,180,7,0.068997,7,718016
180,16,4,1,36,16,1, ,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.01793623471607092,3,6,-0.2905577484680555,3,5, , , ,2,180,7,0.068997,7,718016
180,16,5,1,36,16,1, ,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.01793623471607092,3,6,-0.2905577484680555,3,5, , , ,2,180,7,0.068997,7,718016
181,2,1,1,3,18,1, ,1,1,2,8,90,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.5084520107371604,4,8,0.2219979213554446,3,6, , , ,3,181,7,0.068997,7,718102
181,2,2,1,3,18,1, ,1,3,4,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.5084520107371604,4,8,0.2219979213554446,3,6, , , ,3,181,7,0.068997,7,718102
181,2,3,1,3,18,1, ,1,5,6,90, ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.5084520107371604,4,8,0.2219979213554446,3,6, , , ,3,181,7,0.068997,7,718102
181,2,4,1,3,18,1, ,1,7,90, , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.5084520107371604,4,8,0.2219979213554446,3,6, , , ,3,181,7,0.068997,7,718102
181,2,5,1,3,18,1, ,2, , , , ,1,5,70,1,3,1,3,3.1,0.8064326796570603,0.5084520107371604,4,8,0.2219979213554446,3,6, , , ,3,181,7,0.068997,7,718102
181,3,1,2,2,18,1, ,1,2,3,90, ,1,1,70,1,3,1,3,3.1,0.8064326796570603,1.5065336495585087,5,10,1.2649254436348052,5,9, , , ,3,181,7,0.068997,7,718103
181,5,1,2,3,98,4,4,1,1,2,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.12883704212355107,3,6,-0.17467393717497276,3,5, , , ,3,181,7,0.068997,7,718105
181,5,2,2,3,98,4,4,1,3,4,90, ,1,2,70,1,3,1,3,3.1,0.8064326796570603,0.12883704212355107,3,6,-0.17467393717497276,3,5, , , ,3,181,7,0.068997,7,718105
181,14,1,1,36,14,1, ,2, , , , ,1,7,70,1,3,1,3,3.1,0.8064326796570603,2.3180666844161233,5,10,2.112922345262407,5,10, , , ,3,181,7,0.068997,7,718114
