HH1,HH2,TNLN,TN3,TN4,TN5,TN5A,TN5B,TN7,TN8,TN9,TN10,TN11_1,TN11_2,TN11_3,TN11_4,TN2,HH6,HH7,helevel,religion,hhweight,wscore,windex5
5,2,1,1,2,12,13,9995, , , ,1,1,2,90, ,1,1,1,2,2,2.0536889610617886,-0.4653775251940943,2
5,3,1,1,0,11,11,9995, , , ,1,1,90, , ,1,1,1,2,1,2.0536889610617886,-0.3652006832577973,3
5,4,1,1,6,98,13,9995,8,2, ,1,1,2,90, ,2,1,1,2,2,2.0536889610617886,-0.07837961632293634,4
5,4,2,2,6,98,13,9995,8,2, ,1,9,8,90, ,2,1,1,2,2,2.0536889610617886,-0.07837961632293634,4
5,5,1,1,21,11,11,9995, , , ,1,1,2,3,4,3,1,1,2,2,2.0536889610617886,-0.4180948878622971,3
5,5,2,2,2,11,12,9995, , , ,2, , , , ,3,1,1,2,2,2.0536889610617886,-0.4180948878622971,3
5,5,3,2,2,11,12,9995, , , ,2, , , , ,3,1,1,2,2,2.0536889610617886,-0.4180948878622971,3
5,6,1,1,18,12,96,9995, , , ,1,1,2,90, ,4,1,1,2,1,2.0536889610617886,0.08054627687009873,4
5,6,2,1,4,12,96,9995, , , ,1,3,90, , ,4,1,1,2,1,2.0536889610617886,0.08054627687009873,4
5,6,3,1,4,12,96,9995, , , ,2, , , , ,4,1,1,2,1,2.0536889610617886,0.08054627687009873,4
5,6,4,2,4,12,96,9995, , , ,1,12,90, , ,4,1,1,2,1,2.0536889610617886,0.08054627687009873,4
5,7,1,1,4,12,13,9995, , , ,1,1,90, , ,1,1,1,2,2,2.0536889610617886,-0.5390939038676802,1
5,8,1,1,5,12,13,9995, , , ,1,1,2,90, ,1,1,1,1,2,2.0536889610617886,-0.5220430130624515,2
5,10,1,1,98,98,32,250,1,2, ,1,1,90, , ,1,1,1,2,1,2.0536889610617886,-0.42545633417910406,3
5,11,1,2,11,21,12,9995, ,2, ,1,1,90, , ,3,1,1,3,2,2.0536889610617886,3.197234484638341,5
5,11,2,2,11,21,12,9995, ,2, ,2, , , , ,3,1,1,3,2,2.0536889610617886,3.197234484638341,5
5,11,3,2,11,21,12,9995, ,2, ,2, , , , ,3,1,1,3,2,2.0536889610617886,3.197234484638341,5
5,12,1,1,4,11,11,9995, , , ,1,1,2,3,90,2,1,1,3,1,2.0536889610617886,0.6313156171088656,5
5,12,2,1,4,11,11,9995, , , ,2, , , , ,2,1,1,3,1,2.0536889610617886,0.6313156171088656,5
5,13,1,2,2,12,21,9995, , , ,1,2,7,4,90,3,1,1,2,2,2.0536889610617886,-0.5211190355419272,2
5,13,2,2,2,12,21,9995, , , ,1,9,5,8,90,3,1,1,2,2,2.0536889610617886,-0.5211190355419272,2
5,13,3,2,2,12,21,9995, , , ,2, , , , ,3,1,1,2,2,2.0536889610617886,-0.5211190355419272,2
5,14,1,1,12,13,13,9995, , , ,1,1,4,90, ,4,1,1,1,2,2.0536889610617886,-0.46968723841072646,2
5,14,2,2,3,12,14,9995, , , ,1,3,5,2,90,4,1,1,1,2,2.0536889610617886,-0.46968723841072646,2
5,14,3,2,12,12,13,9995, , , ,1,6,90, , ,4,1,1,1,2,2.0536889610617886,-0.46968723841072646,2
5,14,4,2,3,12,13,9995, , , ,1,7,90, , ,4,1,1,1,2,2.0536889610617886,-0.46968723841072646,2
5,15,1,1,6,12,13,9995, , , ,1,1,2,90, ,1,1,1,1,2,2.0536889610617886,-0.4608086915979642,2
5,16,1,1,2,21,13,9995, ,2, ,2, , , , ,2,1,1,2,2,2.0536889610617886,-0.4137423729569818,3
5,16,2,1,2,12,13,9995, , , ,1,3,90, , ,2,1,1,2,2,2.0536889610617886,-0.4137423729569818,3
5,17,1,1,24,13,96,9995, , , ,1,1,90, , ,2,1,1,1,1,2.0536889610617886,-0.5470089010568586,1
5,17,2,1,3,12,11,9995, , , ,2, , , , ,2,1,1,1,1,2.0536889610617886,-0.5470089010568586,1
5,18,1,1,95,98,32,200,2,1,5,1,1,2,90, ,1,1,1,1,1,2.0536889610617886,0.6222002679920995,5
5,19,1,1,98,12,11,9995, , , ,1,1,2,90, ,1,1,1,2,1,2.0536889610617886,-0.4392752621774536,2
5,20,1,1,98,13,13,9995, , , ,1,2,90, , ,1,1,1,2,2,2.0536889610617886,-0.02419934660479258,4
5,21,1,1,2,12,16,9995, , , ,1,1,90, , ,1,1,1,1,2,2.0536889610617886,-0.29940207961213067,3
5,24,1,1,5,12,15,9995, , , ,2, , , , ,1,1,1,2,1,2.0536889610617886,-0.37280787755825084,3
5,25,1,1,24,12,96,9995, , , ,1,1,90, , ,3,1,1,1,1,2.0536889610617886,0.385633091020889,5
5,25,2,1,24,12,96,9995, , , ,1,2,90, , ,3,1,1,1,1,2.0536889610617886,0.385633091020889,5
5,25,3,2,15,31,96,9995,8,2, ,2, , , , ,3,1,1,1,1,2.0536889610617886,0.385633091020889,5
6,1,1,1,3,21,96,9995, ,1,1,2, , , , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,1,2,1,3,21,12,9995, ,1,1,2, , , , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,1,3,1,6,12,13,9995, , , ,1,3,90, , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,1,4,1,6,12,13,9995, , , ,2, , , , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,1,5,1,6,12,13,9995, , , ,2, , , , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,1,6,1,6,12,13,9995, , , ,2, , , , ,6,1,1,1,2,1.5540378129550647,-0.5366595608095897,1
6,2,1,1,99,12,96,9995, , , ,1,3,90, , ,3,1,1,3,2,1.5540378129550647,-0.19330733493138802,4
6,2,2,1,99,12,13,9995, , , ,1,2,4,6,7,3,1,1,3,2,1.5540378129550647,-0.19330733493138802,4
6,2,3,1,99,12,13,9995, , , ,1,1,5,90, ,3,1,1,3,2,1.5540378129550647,-0.19330733493138802,4
6,3,1,1,36,18,32,420, , , ,1,1,2,90, ,4,1,1,1,2,1.5540378129550647,0.32365389995001287,4
6,3,2,1,12,13,96,9998, , , ,1,3,90, , ,4,1,1,1,2,1.5540378129550647,0.32365389995001287,4
6,3,3,1,12,11,96,9998, , , ,1,4,90, , ,4,1,1,1,2,1.5540378129550647,0.32365389995001287,4
6,3,4,1,12,12,96,9995, , , ,2, , , , ,4,1,1,1,2,1.5540378129550647,0.32365389995001287,4
6,4,1,1,2,12,98,9995, , , ,1,2,3,90, ,2,1,1,1,2,1.5540378129550647,-0.6614601846326126,1
6,4,2,2,2,12,98,9995, , , ,2, , , , ,2,1,1,1,2,1.5540378129550647,-0.6614601846326126,1
6,5,1,1,3,98,13,9995,1,2, ,1,1,3,90, ,2,1,1,2,2,1.5540378129550647,-0.11107706229914259,4
6,5,2,1,3,98,13,9995,1,2, ,1,2,90, , ,2,1,1,2,2,1.5540378129550647,-0.11107706229914259,4
6,6,1,1,12,12,12,9995, , , ,1,1,5,90, ,2,1,1,2,2,1.5540378129550647,-0.4718464659595379,2
6,6,2,1,12,11,24,9995, , , ,1,2,3,4,90,2,1,1,2,2,1.5540378129550647,-0.4718464659595379,2
6,7,1,1,6,28,13,9995, ,1,3,1,1,2,5,90,2,1,1,2,4,1.5540378129550647,-0.5964509971509233,1
6,7,2,1,12,12,96,9995, , , ,1,3,4,90, ,2,1,1,2,4,1.5540378129550647,-0.5964509971509233,1
6,8,1,2,3,12,13,9995, , , ,1,1,90, , ,3,1,1,2,2,1.5540378129550647,-0.31529381664948425,3
6,8,2,2,3,12,13,9995, , , ,2, , , , ,3,1,1,2,2,1.5540378129550647,-0.31529381664948425,3
6,8,3,2,4,12,13,9995, , , ,1,2,90, , ,3,1,1,2,2,1.5540378129550647,-0.31529381664948425,3
6,9,1,1,36,12,11,50, , , ,1,1,90, , ,4,1,1,2,2,1.5540378129550647,0.34932727781036926,5
6,9,2,1,36,12,11,50, , , ,1,2,90, , ,4,1,1,2,2,1.5540378129550647,0.34932727781036926,5
6,9,3,1,36,21,13,50, ,1,98,1,3,90, , ,4,1,1,2,2,1.5540378129550647,0.34932727781036926,5
6,9,4,1,8,12,11,9995, , , ,1,4,90, , ,4,1,1,2,2,1.5540378129550647,0.34932727781036926,5
6,10,1,1,4,12,13,9995, , , ,2, , , , ,2,1,1,3,2,1.5540378129550647,-0.4668441501482162,2
6,10,2,1,4,12,13,9995, , , ,1,2,90, , ,2,1,1,3,2,1.5540378129550647,-0.4668441501482162,2
6,11,1,1,98,12,13,9995, , , ,2, , , , ,4,1,1,1,2,1.5540378129550647,-0.49357941765280916,2
6,11,2,1,98,12,13,9995, , , ,2, , , , ,4,1,1,1,2,1.5540378129550647,-0.49357941765280916,2
6,11,3,1,98,12,13,9995, , , ,1,1,2,8,90,4,1,1,1,2,1.5540378129550647,-0.49357941765280916,2
6,11,4,1,15,21,12,9995, ,1,3,1,7,90, , ,4,1,1,1,2,1.5540378129550647,-0.49357941765280916,2
6,12,1,1,12,13,13,9995, , , ,1,1,90, , ,2,1,1,1,2,1.5540378129550647,-0.4457368774767134,2
6,12,2,2,12,98,13,9995,2,2, ,2, , , , ,2,1,1,1,2,1.5540378129550647,-0.4457368774767134,2
6,14,1,1,13,13,31,9995, , , ,1,1,90, , ,1,1,1,2,1,1.5540378129550647,-0.05439879128740329,4
6,15,1,1,4,12,13,9995, , , ,1,1,90, , ,1,1,1,2,1,1.5540378129550647,-0.048901014595290365,4
6,16,1,1,4,12,13,9995, , , ,1,1,5,90, ,3,1,1,2,2,1.5540378129550647,-0.34591510408369464,3
6,16,2,1,4,12,13,9995, , , ,1,2,6,90, ,3,1,1,2,2,1.5540378129550647,-0.34591510408369464,3
6,16,3,1,4,12,13,9995, , , ,1,3,4,90, ,3,1,1,2,2,1.5540378129550647,-0.34591510408369464,3
6,17,1,1,3,12,96,9995, , , ,1,1,2,90, ,2,1,1,2,2,1.5540378129550647,0.1854982688252169,4
6,17,2,1,3,12,96,9995, , , ,1,3,4,90, ,2,1,1,2,2,1.5540378129550647,0.1854982688252169,4
6,18,1,1,98,16,96,9999, , , ,1,1,90, , ,2,1,1,1,2,1.5540378129550647,-0.6943584350995674,1
6,18,2,1,98,16,96,9999, , , ,1,5,7,90, ,2,1,1,1,2,1.5540378129550647,-0.6943584350995674,1
6,19,1,1,2,12,21,9995, , , ,1,1,2,90, ,1,1,1,2,2,1.5540378129550647,-0.35079285616812306,3
6,20,1,2,2,12,11,9995, , , ,1,1,2,90, ,4,1,1,3,1,1.5540378129550647,0.6510726826630246,5
6,20,2,2,2,12,11,9995, , , ,1,3,4,90, ,4,1,1,3,1,1.5540378129550647,0.6510726826630246,5
6,20,3,2,2,12,11,9995, , , ,2, , , , ,4,1,1,3,1,1.5540378129550647,0.6510726826630246,5
6,20,4,2,2,12,11,9995, , , ,2, , , , ,4,1,1,3,1,1.5540378129550647,0.6510726826630246,5
6,21,1,1,3,21,13,9995, ,2, ,1,1,2,3,90,1,1,1,2,1,1.5540378129550647,0.4837932069461035,5
6,22,1,1,95,98,31,9998,2,2, ,1,1,90, , ,2,1,1,2,1,1.5540378129550647,0.009932114968343278,4
6,22,2,1,2,98,12,9995,2,2, ,2, , , , ,2,1,1,2,1,1.5540378129550647,0.009932114968343278,4
6,24,1,1,4,12,13,9995, , , ,1,1,2,3,4,3,1,1,2,2,1.5540378129550647,0.9131566782941691,5
6,24,2,1,2,12,96,9995, , , ,2, , , , ,3,1,1,2,2,1.5540378129550647,0.9131566782941691,5
6,24,3,1,2,12,96,9995, , , ,2, , , , ,3,1,1,2,2,1.5540378129550647,0.9131566782941691,5
6,25,1,1,24,21,12,9995, ,2, ,1,1,90, , ,4,1,1,2,2,1.5540378129550647,-0.3589266277214412,3
6,25,2,1,24,21,12,9995, ,2, ,1,2,3,90, ,4,1,1,2,2,1.5540378129550647,-0.3589266277214412,3
6,25,3,9,3,12,12,9995, , , ,2, , , , ,4,1,1,2,2,1.5540378129550647,-0.3589266277214412,3
6,25,4,9,3,12,12,9995, , , ,2, , , , ,4,1,1,2,2,1.5540378129550647,-0.3589266277214412,3
7,2,1,1,98,21,98,9998, ,2, ,1,3,4,5,90,3,1,1,3,2,1.1256923667885934,0.13962821482355203,4
7,2,2,1,98,21,98,9998, ,2, ,1,7,90, , ,3,1,1,3,2,1.1256923667885934,0.13962821482355203,4
7,2,3,1,98,12,98,9998, , , ,1,1,2,90, ,3,1,1,3,2,1.1256923667885934,0.13962821482355203,4
7,3,1,2,0,11,26,9995, , , ,1,1,2,3,90,1,1,1,2,2,1.1256923667885934,-0.5030039395026072,2
7,4,1,1,11,11,13,9995, , , ,1,1,2,5,90,3,1,1,2,2,1.1256923667885934,-0.5341436155508844,1
7,4,2,2,95,12,15,9995, , , ,2, , , , ,3,1,1,2,2,1.1256923667885934,-0.5341436155508844,1
7,4,3,1,7,16,26,9995, , , ,2, , , , ,3,1,1,2,2,1.1256923667885934,-0.5341436155508844,1
7,5,1,1,18,11,96,9995, , , ,1,2,8,9,90,3,1,1,1,2,1.1256923667885934,-0.042804079802990905,4
7,5,2,1,18,11,96,9995, , , ,1,4,6,7,90,3,1,1,1,2,1.1256923667885934,-0.042804079802990905,4
7,5,3,1,18,11,96,9995, , , ,1,3,5,90, ,3,1,1,1,2,1.1256923667885934,-0.042804079802990905,4
7,6,1,1,10,11,13,9995, , , ,1,1,2,90, ,1,1,1,2,2,1.1256923667885934,-0.4581709760049188,2
7,7,1,1,5,12,13,9995, , , ,1,1,2,90, ,3,1,1,2,2,1.1256923667885934,-0.4597982415308554,2
7,7,2,1,5,12,13,9995, , , ,1,3,90, , ,3,1,1,2,2,1.1256923667885934,-0.4597982415308554,2
7,7,3,1,5,12,13,9995, , , ,1,4,5,90, ,3,1,1,2,2,1.1256923667885934,-0.4597982415308554,2
7,8,1,1,5,12,13,9995, , , ,1,1,6,90, ,3,1,1,2,2,1.1256923667885934,-0.2178488054207003,4
7,8,2,1,5,12,13,9995, , , ,1,2,3,5,90,3,1,1,2,2,1.1256923667885934,-0.2178488054207003,4
7,8,3,1,5,12,13,9995, , , ,1,4,90, , ,3,1,1,2,2,1.1256923667885934,-0.2178488054207003,4
7,9,1,1,5,12,13,9995, , , ,1,1,2,90, ,2,1,1,3,1,1.1256923667885934,-0.15683988596266396,4
7,9,2,1,5,12,13,9995, , , ,1,3,4,5,90,2,1,1,3,1,1.1256923667885934,-0.15683988596266396,4
7,10,1,1,5,12,13,9995, , , ,1,1,90, , ,1,1,1,1,2,1.1256923667885934,-0.442718947265683,2
7,11,1,1,12,11,12,9995, , , ,1,1,90, , ,2,1,1,3,1,1.1256923667885934,0.32029086244424193,4
7,11,2,1,12,11,12,9995, , , ,1,3,4,5,6,2,1,1,3,1,1.1256923667885934,0.32029086244424193,4
7,12,1,1,3,11,15,9995, , , ,1,1,90, , ,3,1,1,2,2,1.1256923667885934,-0.40511251324712616,3
7,12,2,1,3,11,15,9995, , , ,1,2,6,90, ,3,1,1,2,2,1.1256923667885934,-0.40511251324712616,3
7,12,3,1,3,11,15,9995, , , ,1,3,5,90, ,3,1,1,2,2,1.1256923667885934,-0.40511251324712616,3
7,13,1,1,2,21,13,9995, ,2, ,1,1,2,90, ,3,1,1,1,2,1.1256923667885934,-0.3607262568600193,3
7,13,2,1,2,11,13,9995, , , ,1,3,6,7,90,3,1,1,1,2,1.1256923667885934,-0.3607262568600193,3
7,13,3,1,2,11,13,9995, , , ,1,4,90, , ,3,1,1,1,2,1.1256923667885934,-0.3607262568600193,3
7,15,1,1,2,11,13,9995, , , ,1,1,6,90, ,1,1,1,2,2,1.1256923667885934,-0.5701583038831974,1
7,16,1,1,7,11,13,9995, , , ,1,1,2,5,90,3,1,1,2,2,1.1256923667885934,0.023405935694967277,4
7,16,2,1,7,11,13,9995, , , ,1,3,4,90, ,3,1,1,2,2,1.1256923667885934,0.023405935694967277,4
7,16,3,1,2,11,13,9995, , , ,2, , , , ,3,1,1,2,2,1.1256923667885934,0.023405935694967277,4
7,17,1,1,12,21,21,9995, ,1,1,1,2,6,90, ,2,1,1,2,2,1.1256923667885934,-0.38113473902188294,3
7,17,2,1,16,12,31,9995, , , ,1,3,4,5,90,2,1,1,2,2,1.1256923667885934,-0.38113473902188294,3
7,19,1,1,95,21,15,9995, ,1,3,1,1,2,90, ,2,1,1,2,2,1.1256923667885934,-0.3300769322910319,3
7,19,2,1,95,21,15,9995, ,1,12,2, , , , ,2,1,1,2,2,1.1256923667885934,-0.3300769322910319,3
7,20,1,1,98,21,98,9998, ,8, ,1,1,2,90, ,2,1,1,3,4,1.1256923667885934,-0.3411976414379395,3
7,20,2,1,98,11,98,9998, , , ,2, , , , ,2,1,1,3,4,1.1256923667885934,-0.3411976414379395,3
7,21,1,1,4,11,13,9995, , , ,1,1,2,6,90,3,1,1,3,2,1.1256923667885934,-0.4802084759255539,2
7,21,2,1,4,11,13,9995, , , ,1,4,5,90, ,3,1,1,3,2,1.1256923667885934,-0.4802084759255539,2
7,21,3,1,4,11,13,9999, , , ,2, , , , ,3,1,1,3,2,1.1256923667885934,-0.4802084759255539,2
7,22,1,1,98,12,15,9995, , , ,1,1,90, , ,2,1,1,2,2,1.1256923667885934,0.38079434542832585,5
7,22,2,1,98,11,15,9995, , , ,1,3,90, , ,2,1,1,2,2,1.1256923667885934,0.38079434542832585,5
7,23,1,1,5,11,13,9995, , , ,1,1,90, , ,3,1,1,1,2,1.1256923667885934,0.35533903039643244,5
7,23,2,1,5,11,13,9995, , , ,1,2,90, , ,3,1,1,1,2,1.1256923667885934,0.35533903039643244,5
7,23,3,1,5,11,13,9995, , , ,1,4,5,3,90,3,1,1,1,2,1.1256923667885934,0.35533903039643244,5
7,24,1,1,5,11,13,9995, , , ,1,1,90, , ,3,1,1,3,2,1.1256923667885934,0.6370231951840702,5
7,24,2,1,5,11,13,9995, , , ,1,2,90, , ,3,1,1,3,2,1.1256923667885934,0.6370231951840702,5
7,24,3,1,5,11,13,9995, , , ,1,3,90, , ,3,1,1,3,2,1.1256923667885934,0.6370231951840702,5
7,25,1,1,5,11,13,9995, , , ,1,1,2,7,90,3,1,1,2,2,1.1256923667885934,-0.5467565936217215,1
7,25,2,1,5,11,13,9995, , , ,1,3,4,90, ,3,1,1,2,2,1.1256923667885934,-0.5467565936217215,1
7,25,3,1,5,11,13,9995, , , ,1,5,6,90, ,3,1,1,2,2,1.1256923667885934,-0.5467565936217215,1
8,1,1,1,13,11,13,9995, , , ,1,1,90, , ,3,1,1,1,1,0.9705581904869784,-0.2895662310658226,3
8,1,2,2,13,12,13,9995, , , ,1,2,90, , ,3,1,1,1,1,0.9705581904869784,-0.2895662310658226,3
8,1,3,1,9,11,13,9995, , , ,2, , , , ,3,1,1,1,1,0.9705581904869784,-0.2895662310658226,3
8,2,1,1,98,11,13,9995, , , ,1,1,5,90, ,3,1,1,2,2,0.9705581904869784,-0.42822074027396767,3
8,2,2,1,98,11,13,9995, , , ,1,2,4,90, ,3,1,1,2,2,0.9705581904869784,-0.42822074027396767,3
8,2,3,1,98,11,13,9995, , , ,1,3,90, , ,3,1,1,2,2,0.9705581904869784,-0.42822074027396767,3
8,3,1,1,4,11,13,9995, , , ,1,1,2,90, ,1,1,1,2,2,0.9705581904869784,-0.14475011581566175,4
8,4,1,1,11,13,13,9995, , , ,1,1,90, , ,1,1,1,2,2,0.9705581904869784,-0.5099262633539028,2
8,6,1,2,17,11,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.9705581904869784,0.47974718138378836,5
8,6,2,2,17,11,13,9995, , , ,2, , , , ,2,1,1,1,2,0.9705581904869784,0.47974718138378836,5
8,7,1,2,5,11,13,9995, , , ,1,1,2,90, ,3,1,1,3,2,0.9705581904869784,-0.37290788322991014,3
8,7,2,2,5,11,13,9995, , , ,1,3,6,7,90,3,1,1,3,2,0.9705581904869784,-0.37290788322991014,3
8,7,3,2,5,11,13,9995, , , ,1,4,5,90, ,3,1,1,3,2,0.9705581904869784,-0.37290788322991014,3
8,8,1,2,98,11,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.9705581904869784,-0.46602274967096025,2
8,8,2,2,98,11,13,9995, , , ,2, , , , ,2,1,1,1,2,0.9705581904869784,-0.46602274967096025,2
8,9,1,1,3,12,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.9705581904869784,-0.4374550047472072,2
8,9,2,2,3,12,13,9995, , , ,2, , , , ,2,1,1,1,2,0.9705581904869784,-0.4374550047472072,2
8,10,1,1,98,11,16,9995, , , ,1,1,90, , ,2,1,1,1,2,0.9705581904869784,-0.5284051092689903,2
8,10,2,2,98,11,16,9995, , , ,1,2,90, , ,2,1,1,1,2,0.9705581904869784,-0.5284051092689903,2
8,11,1,1,98,11,13,9995, , , ,1,1,2,90, ,3,1,1,2,1,0.9705581904869784,-0.40898410421758746,3
8,11,2,1,98,11,13,9995, , , ,2, , , , ,3,1,1,2,1,0.9705581904869784,-0.40898410421758746,3
8,11,3,1,98,11,13,9995, , , ,2, , , , ,3,1,1,2,1,0.9705581904869784,-0.40898410421758746,3
8,12,1,1,18,13,13,9995, , , ,1,1,90, , ,2,1,1,2,2,0.9705581904869784,-0.1115151392320404,4
8,12,2,1,11,11,13,9995, , , ,2, , , , ,2,1,1,2,2,0.9705581904869784,-0.1115151392320404,4
8,13,1,1,14,12,12,9995, , , ,1,1,90, , ,1,1,1,2,2,0.9705581904869784,-0.3954790590185982,3
8,14,1,1,12,12,98,9995, , , ,1,1,90, , ,2,1,1,3,1,0.9705581904869784,0.1092226874582438,4
8,14,2,1,12,12,98,9995, , , ,2, , , , ,2,1,1,3,1,0.9705581904869784,0.1092226874582438,4
8,15,1,1,12,12,13,9995, , , ,1,1,2,90, ,2,1,1,2,1,0.9705581904869784,-0.5017388723407089,2
8,15,2,1,12,12,13,9995, , , ,1,5,4,3,90,2,1,1,2,1,0.9705581904869784,-0.5017388723407089,2
8,16,1,2,3,18,13,9995, , , ,1,1,2,90, ,1,1,1,1,1,0.9705581904869784,0.8399959679455649,5
8,17,1,1,3,11,12,9995, , , ,1,1,90, , ,2,1,1,2,2,0.9705581904869784,-0.21029359581562185,4
8,17,2,1,3,12,12,9995, , , ,1,2,90, , ,2,1,1,2,2,0.9705581904869784,-0.21029359581562185,4
8,19,1,1,2,13,13,9995, , , ,1,1,2,3,90,1,1,1,3,2,0.9705581904869784,0.047539806862449976,4
8,20,1,1,11,18,13,9995, , , ,1,1,2,3,4,2,1,1,2,1,0.9705581904869784,0.9444018491830675,5
8,20,2,1,11,11,13,9995, , , ,2, , , , ,2,1,1,2,1,0.9705581904869784,0.9444018491830675,5
8,21,1,1,8,11,15,9995, , , ,1,1,90, , ,1,1,1,3,2,0.9705581904869784,0.621439389019545,5
8,22,1,1,24,21,13,9995, ,1,2,1,1,2,3,4,1,1,1,3,2,0.9705581904869784,0.5859399925351015,5
8,24,1,2,2,12,32,100, , , ,1,1,90, , ,1,1,1,3,2,0.9705581904869784,0.6919687578811105,5
8,25,1,1,6,11,13,9995, , , ,1,1,2,4,90,2,1,1,3,1,0.9705581904869784,4.136192798575456,5
8,25,2,1,6,11,13,9995, , , ,1,3,90, , ,2,1,1,3,1,0.9705581904869784,4.136192798575456,5
9,1,1,1,24,21,31,9995, ,2, ,1,1,90, , ,3,1,1,1,2,0.7900415697145862,-0.40712308902837535,3
9,1,2,2,24,21,31,9995, ,2, ,1,2,5,90, ,3,1,1,1,2,0.7900415697145862,-0.40712308902837535,3
9,1,3,1,5,11,13,9995, , , ,1,3,4,90, ,3,1,1,1,2,0.7900415697145862,-0.40712308902837535,3
9,2,1,1,12,12,98,9999, , , ,1,1,3,90, ,2,1,1,3,2,0.7900415697145862,-0.571610030602037,1
9,2,2,2,99,12,98,9999, , , ,1,2,90, , ,2,1,1,3,2,0.7900415697145862,-0.571610030602037,1
9,3,1,1,5,11,13,9995, , , ,1,1,2,90, ,3,1,1,3,2,0.7900415697145862,-0.4243846967561934,3
9,3,2,1,95,21,13,9995, ,9, ,1,5,6,90, ,3,1,1,3,2,0.7900415697145862,-0.4243846967561934,3
9,3,3,2,5,11,13,9995, , , ,1,3,4,90, ,3,1,1,3,2,0.7900415697145862,-0.4243846967561934,3
9,4,1,1,6,11,13,9995, , , ,1,1,5,6,90,3,1,1,2,2,0.7900415697145862,-0.42031886419373915,3
9,4,2,1,6,11,13,9995, , , ,1,3,4,90, ,3,1,1,2,2,0.7900415697145862,-0.42031886419373915,3
9,4,3,2,6,11,13,9995, , , ,1,2,90, , ,3,1,1,2,2,0.7900415697145862,-0.42031886419373915,3
9,5,1,2,5,11,13,9995, , , ,1,2,90, , ,1,1,1,3,1,0.7900415697145862,-0.5158353493469734,2
9,6,1,1,1,12,13,9995, , , ,1,1,90, , ,3,1,1,1,2,0.7900415697145862,-0.13560994197223333,4
9,6,2,2,1,12,13,9995, , , ,1,2,3,90, ,3,1,1,1,2,0.7900415697145862,-0.13560994197223333,4
9,6,3,2,1,12,13,9995, , , ,2, , , , ,3,1,1,1,2,0.7900415697145862,-0.13560994197223333,4
9,7,1,1,1,12,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.7900415697145862,-0.2812686408881893,3
9,7,2,2,1,12,13,9995, , , ,2, , , , ,2,1,1,1,2,0.7900415697145862,-0.2812686408881893,3
9,8,1,1,1,12,13,9995, , , ,2, , , , ,1,1,1,2,2,0.7900415697145862,-0.5312823608607201,1
9,9,1,1,1,12,13,9995, , , ,1,1,90, , ,1,1,1,1,2,0.7900415697145862,-0.467382552373337,2
9,10,1,1,1,12,15,9995, , , ,1,1,2,90, ,2,1,1,2,2,0.7900415697145862,-0.5875436152780978,1
9,10,2,2,1,12,15,9995, , , ,2, , , , ,2,1,1,2,2,0.7900415697145862,-0.5875436152780978,1
9,11,1,1,3,11,12,9995, , , ,1,2,3,4,5,4,1,1,1,2,0.7900415697145862,-0.6120744432207097,1
9,11,2,1,3,11,12,9995, , , ,2, , , , ,4,1,1,1,2,0.7900415697145862,-0.6120744432207097,1
9,11,3,1,3,11,12,9995, , , ,2, , , , ,4,1,1,1,2,0.7900415697145862,-0.6120744432207097,1
9,11,4,2,95,18,31,9999, , , ,1,1,90, , ,4,1,1,1,2,0.7900415697145862,-0.6120744432207097,1
9,12,1,9,2,11,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.7900415697145862,-0.6859452534773202,1
9,12,2,9,2,11,13,9995, , , ,2, , , , ,2,1,1,1,2,0.7900415697145862,-0.6859452534773202,1
9,13,1,1,26,11,32,250, , , ,1,1,90, , ,3,1,1,3,2,0.7900415697145862,-0.3442275444179066,3
9,13,2,2,24,12,11,9995, , , ,1,3,4,5,6,3,1,1,3,2,0.7900415697145862,-0.3442275444179066,3
9,13,3,1,2,11,13,9995, , , ,1,2,90, , ,3,1,1,3,2,0.7900415697145862,-0.3442275444179066,3
9,14,1,1,95,12,11,9995, , , ,1,1,2,4,90,3,1,1,2,1,0.7900415697145862,-0.5557707917606158,1
9,14,2,1,95,18,11,9995, , , ,1,3,5,90, ,3,1,1,2,1,0.7900415697145862,-0.5557707917606158,1
9,14,3,1,6,12,11,9995, , , ,2, , , , ,3,1,1,2,1,0.7900415697145862,-0.5557707917606158,1
9,15,1,2,6,13,13,9995, , , ,1,1,90, , ,2,1,1,1,2,0.7900415697145862,-0.39370947355375346,3
9,15,2,2,8,13,13,9995, , , ,2, , , , ,2,1,1,1,2,0.7900415697145862,-0.39370947355375346,3
9,16,1,1,6,12,13,9995, , , ,1,1,2,90, ,3,1,1,2,2,0.7900415697145862,-0.4845884251861063,2
9,16,2,2,6,12,13,9995, , , ,1,3,4,90, ,3,1,1,2,2,0.7900415697145862,-0.4845884251861063,2
