HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,HH6,HH7,helevel,ethnicity,religion,region,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r
275,13,2,1,11,15, , , ,1,2,90, , ,2,2,202,2,1,3,2,0.5739859289570458,-0.460858914231563,3, , ,-0.330459380751081,3
275,14,1,1,11,24, , , ,1,1,2,6,90,2,2,202,2,1,5,2,0.5739859289570458,-0.4735046085268132,3, , ,-0.3498496160640414,3
275,14,2,1,11,95, , , ,1,3,4,5,90,2,2,202,2,1,5,2,0.5739859289570458,-0.4735046085268132,3, , ,-0.3498496160640414,3
275,15,1,1,11,12, , , ,1,1,5,90, ,2,2,202,2,1,6,2,0.5739859289570458,-0.4326817295566687,3, , ,-0.28725398383521855,3
275,15,2,1,11,12, , , ,1,2,3,4,90,2,2,202,2,1,6,2,0.5739859289570458,-0.4326817295566687,3, , ,-0.28725398383521855,3
275,17,1,1,11,24, , , ,1,1,2,5,90,2,2,202,3,1,6,2,0.5739859289570458,-0.14731889233509882,4, , ,0.15030621919598927,4
275,17,2,1,11,95, , , ,1,3,4,90, ,2,2,202,3,1,6,2,0.5739859289570458,-0.14731889233509882,4, , ,0.15030621919598927,4
275,18,1,1,16,23, , , ,1,2,90, , ,4,2,202,2,1,6,2,0.5739859289570458,1.665874458476811,5, , ,2.9305605033236546,5
275,18,2,1,16,95, , , ,1,3,6,5,90,4,2,202,2,1,6,2,0.5739859289570458,1.665874458476811,5, , ,2.9305605033236546,5
275,18,3,1,12,95, , , ,1,1,90, , ,4,2,202,2,1,6,2,0.5739859289570458,1.665874458476811,5, , ,2.9305605033236546,5
275,18,4,1,11,24, , , ,1,7,90, , ,4,2,202,2,1,6,2,0.5739859289570458,1.665874458476811,5, , ,2.9305605033236546,5
275,19,1,1,11,95, , , ,1,2,9,90, ,3,2,202,2,1,6,2,0.5739859289570458,0.49938285954736883,4, , ,1.1419243030693902,5
275,19,2,1,11,95, , , ,1,4,7,8,90,3,2,202,2,1,6,2,0.5739859289570458,0.49938285954736883,4, , ,1.1419243030693902,5
275,19,3,1,11,95, , , ,1,6,90, , ,3,2,202,2,1,6,2,0.5739859289570458,0.49938285954736883,4, , ,1.1419243030693902,5
275,20,1,1,11,24, , , ,1,1,3,90, ,2,2,202,2,1,6,2,0.5739859289570458,0.8178739380461139,5, , ,1.6302815899831518,5
275,20,2,1,11,24, , , ,1,2,90, , ,2,2,202,2,1,6,2,0.5739859289570458,0.8178739380461139,5, , ,1.6302815899831518,5
275,21,1,1,12,95, , , ,1,4,5,6,90,4,2,202,1,1,6,2,0.5739859289570458,-0.7665831179885814,1, , ,-0.7992406206979192,1
275,21,2,1,12,95, , , ,1,1,90, , ,4,2,202,1,1,6,2,0.5739859289570458,-0.7665831179885814,1, , ,-0.7992406206979192,1
275,21,3,1,18,95, , , ,1,2,90, , ,4,2,202,1,1,6,2,0.5739859289570458,-0.7665831179885814,1, , ,-0.7992406206979192,1
275,21,4,1,18,95, , , ,1,3,90, , ,4,2,202,1,1,6,2,0.5739859289570458,-0.7665831179885814,1, , ,-0.7992406206979192,1
275,22,1,1,11,95, , , ,1,1,2,7,8,3,2,202,2,1,3,2,0.5739859289570458,-0.45407090633279246,3, , ,-0.32005101032947175,3
275,22,2,1,11,95, , , ,1,3,4,5,6,3,2,202,2,1,3,2,0.5739859289570458,-0.45407090633279246,3, , ,-0.32005101032947175,3
275,22,3,1,11,95, , , ,2, , , , ,3,2,202,2,1,3,2,0.5739859289570458,-0.45407090633279246,3, , ,-0.32005101032947175,3
275,23,1,1,14,7, , , ,1,1,2,3,90,1,2,202,2,1,5,2,0.5739859289570458,-0.44750757713390554,3, , ,-0.30998715028102486,3
275,24,1,1,11,95, , , ,1,7,5,90, ,3,2,202,3,2,5,2,0.5739859289570458,-0.3975929693391355,3, , ,-0.23345074444222072,3
275,24,2,1,11,95, , , ,1,8,4,6,90,3,2,202,3,2,5,2,0.5739859289570458,-0.3975929693391355,3, , ,-0.23345074444222072,3
275,24,3,1,11,95, , , ,1,1,2,90, ,3,2,202,3,2,5,2,0.5739859289570458,-0.3975929693391355,3, , ,-0.23345074444222072,3
275,25,1,1,11,24, , , ,1,3,4,5,6,1,2,202,2,1,6,2,0.5739859289570458,-0.5822502504509255,2, , ,-0.5165944018334933,2
276,1,1,1,11,6, , , ,1,1,2,4,5,3,2,202,2,1,6,2,0.5442360239766698,-0.8435707879489139,1, , ,-0.9172894206984137,1
276,1,2,1,11,1, , , ,2, , , , ,3,2,202,2,1,6,2,0.5442360239766698,-0.8435707879489139,1, , ,-0.9172894206984137,1
276,1,3,1,11,95, , , ,1,3,90, , ,3,2,202,2,1,6,2,0.5442360239766698,-0.8435707879489139,1, , ,-0.9172894206984137,1
276,2,1,1,11,95, , , ,1,3,4,90, ,3,2,202,2,1,6,2,0.5442360239766698,-0.6565323931132565,2, , ,-0.6304946901169526,2
276,2,2,1,11,95, , , ,1,1,2,5,90,3,2,202,2,1,6,2,0.5442360239766698,-0.6565323931132565,2, , ,-0.6304946901169526,2
276,2,3,1,12,1, , , ,2, , , , ,3,2,202,2,1,6,2,0.5442360239766698,-0.6565323931132565,2, , ,-0.6304946901169526,2
276,4,1,1,98,95,1,2, ,1,1,2,3,4,1,2,202,2,1,6,2,0.5442360239766698,-0.6053845111144891,2, , ,-0.5520672471818384,2
276,5,1,1,14,9, , , ,1,4,5,6,90,4,2,202,1,1,6,2,0.5442360239766698,-0.6564587033661996,2, , ,-0.6303816981765952,2
276,5,2,1,12,13, , , ,1,1,90, , ,4,2,202,1,1,6,2,0.5442360239766698,-0.6564587033661996,2, , ,-0.6303816981765952,2
276,5,3,1,18,13, , , ,1,3,7,90, ,4,2,202,1,1,6,2,0.5442360239766698,-0.6564587033661996,2, , ,-0.6303816981765952,2
276,5,4,1,12,4, , , ,1,2,90, , ,4,2,202,1,1,6,2,0.5442360239766698,-0.6564587033661996,2, , ,-0.6303816981765952,2
276,6,1,1,11,20, , , ,1,1,2,3,90,1,2,202,2,1,5,2,0.5442360239766698,-0.7622778560123815,1, , ,-0.7926391608766257,1
276,7,1,1,12,9, , , ,1,1,2,9,10,1,2,202,2,1,6,2,0.5442360239766698,-0.39112943700076874,3, , ,-0.22353990759390824,3
276,8,1,1,11,13, , , ,1,1,2,5,90,2,2,202,2,1,3,2,0.5442360239766698,-0.21705176201439957,3, , ,0.04338154423863909,4
276,8,2,1,11,13, , , ,1,3,4,90, ,2,2,202,2,1,3,2,0.5442360239766698,-0.21705176201439957,3, , ,0.04338154423863909,4
276,10,1,1,11,95, , , ,1,1,3,90, ,2,2,202,1,1,5,2,0.5442360239766698,-0.70207076248271,1, , ,-0.7003208046209125,2
276,10,2,1,11,95, , , ,1,2,4,90, ,2,2,202,1,1,5,2,0.5442360239766698,-0.70207076248271,1, , ,-0.7003208046209125,2
276,11,1,1,11,5, , , ,1,8,6,90, ,2,2,202,1,1,6,2,0.5442360239766698,-0.6412037325135191,2, , ,-0.6069905369149372,2
276,11,2,1,11,5, , , ,1,3,4,90, ,2,2,202,1,1,6,2,0.5442360239766698,-0.6412037325135191,2, , ,-0.6069905369149372,2
276,13,1,1,98,95,2,2, ,1,1,90, , ,1,2,202,1,1,6,2,0.5442360239766698,-0.43671196542727964,3, , ,-0.2934337332482051,3
276,14,1,1,11,95, , , ,1,4,5,90, ,3,2,202,3,1,6,2,0.5442360239766698,-0.030179769590049865,4, , ,0.3299211222095304,4
276,14,2,1,12,10, , , ,1,1,2,7,90,3,2,202,3,1,6,2,0.5442360239766698,-0.030179769590049865,4, , ,0.3299211222095304,4
276,14,3,1,11,95, , , ,1,3,6,90, ,3,2,202,3,1,6,2,0.5442360239766698,-0.030179769590049865,4, , ,0.3299211222095304,4
276,15,1,1,13,95, , , ,1,1,2,3,90,3,2,202,4,7,1,2,0.5442360239766698,3.003515453819206,5, , ,4.981628088730476,5
276,15,2,1,13,95, , , ,1,4,5,90, ,3,2,202,4,7,1,2,0.5442360239766698,3.003515453819206,5, , ,4.981628088730476,5
276,15,3,1,11,95, , , ,2, , , , ,3,2,202,4,7,1,2,0.5442360239766698,3.003515453819206,5, , ,4.981628088730476,5
276,16,1,1,11,95, , , ,1,1,2,3,4,1,2,202,3,1,3,2,0.5442360239766698,-0.8105576509795471,1, , ,-0.8666688316418322,1
276,17,1,1,18,13, , , ,1,2,3,90, ,3,2,202,2,1,3,2,0.5442360239766698,-0.5959325205048429,2, , ,-0.5375740673043388,2
276,17,2,1,11,95, , , ,2, , , , ,3,2,202,2,1,3,2,0.5442360239766698,-0.5959325205048429,2, , ,-0.5375740673043388,2
276,17,3,1,11,95, , , ,1,1,4,5,90,3,2,202,2,1,3,2,0.5442360239766698,-0.5959325205048429,2, , ,-0.5375740673043388,2
276,18,1,1,11,24, , , ,1,1,2,6,90,3,2,202,2,1,6,2,0.5442360239766698,0.7920287967292255,5, , ,1.5906520243673345,5
276,18,2,1,11,24, , , ,1,3,4,5,90,3,2,202,2,1,6,2,0.5442360239766698,0.7920287967292255,5, , ,1.5906520243673345,5
276,18,3,1,11,24, , , ,1,7,8,90, ,3,2,202,2,1,6,2,0.5442360239766698,0.7920287967292255,5, , ,1.5906520243673345,5
276,19,1,1,11,95, , , ,1,1,2,5,6,2,2,202,2,1,6,2,0.5442360239766698,-0.5831440178888921,2, , ,-0.5179648573049452,2
276,19,2,1,11,95, , , ,1,3,4,90, ,2,2,202,2,1,6,2,0.5442360239766698,-0.5831440178888921,2, , ,-0.5179648573049452,2
276,20,1,1,11,95, , , ,1,1,2,3,90,1,2,202,2,1,6,2,0.5442360239766698,-0.4285054189709342,3, , ,-0.2808502512202512,3
276,21,1,1,11,27, , , ,1,3,4,90, ,1,2,202,2,1,6,2,0.5442360239766698,-0.13380484266926757,4, , ,0.1710279444673274,4
276,22,1,1,31,95,2,1,12,2, , , , ,3,2,202,3,1,3,2,0.5442360239766698,1.140965867362442,5, , ,2.125693576932345,5
276,22,2,1,11,10, , , ,2, , , , ,3,2,202,3,1,3,2,0.5442360239766698,1.140965867362442,5, , ,2.125693576932345,5
276,22,3,1,11,12, , , ,1,3,4,5,90,3,2,202,3,1,3,2,0.5442360239766698,1.140965867362442,5, , ,2.125693576932345,5
276,23,1,1,11,28, , , ,1,2,3,90, ,2,2,202,3,1,6,2,0.5442360239766698,-0.6581700238066651,2, , ,-0.63300574595616,2
276,23,2,1,11,23, , , ,2, , , , ,2,2,202,3,1,6,2,0.5442360239766698,-0.6581700238066651,2, , ,-0.63300574595616,2
276,24,1,1,31,95,1,1,95,1,1,2,3,4,2,2,202,2,1,2,2,0.5442360239766698,-0.627169529478776,2, , ,-0.5854712361221176,2
276,24,2,1,12,7, , , ,2, , , , ,2,2,202,2,1,2,2,0.5442360239766698,-0.627169529478776,2, , ,-0.5854712361221176,2
276,25,1,1,11,24, , , ,1,1,90, , ,1,2,202,3,1,6,2,0.5442360239766698,-0.5108511233490004,2, , ,-0.4071147763323213,3
277,1,1,1,11,25, , , ,1,1,2,4,90,2,2,202,1,8,5,2,0.48533103630598134,-0.3420201943414146,3, , ,-0.14823840583581033,3
277,1,2,1,11,25, , , ,1,3,90, , ,2,2,202,1,8,5,2,0.48533103630598134,-0.3420201943414146,3, , ,-0.14823840583581033,3
277,2,1,1,11,95, , , ,1,2,7,90, ,3,2,202,1,1,6,2,0.48533103630598134,-0.5831202150290345,2, , ,-0.5179283592651394,2
277,2,2,1,11,95, , , ,1,8,90, , ,3,2,202,1,1,6,2,0.48533103630598134,-0.5831202150290345,2, , ,-0.5179283592651394,2
277,2,3,1,12,3, , , ,1,4,6,90, ,3,2,202,1,1,6,2,0.48533103630598134,-0.5831202150290345,2, , ,-0.5179283592651394,2
277,3,1,1,11,1, , , ,1,2,90, , ,3,2,202,2,8,1,2,0.48533103630598134,-0.24998253057399517,3, , ,-0.007112745477587485,4
277,3,2,1,11,12, , , ,1,3,90, , ,3,2,202,2,8,1,2,0.48533103630598134,-0.24998253057399517,3, , ,-0.007112745477587485,4
277,3,3,1,11,95, , , ,1,4,5,90, ,3,2,202,2,8,1,2,0.48533103630598134,-0.24998253057399517,3, , ,-0.007112745477587485,4
277,4,1,1,12,95, , , ,1,1,90, , ,1,2,202,2,1,6,2,0.48533103630598134,-0.4646650198550521,3, , ,-0.3362954607592112,3
277,5,1,1,14,95, , , ,1,1,2,90, ,5,2,202,3,1,3,2,0.48533103630598134,0.5487265863997548,4, , ,1.2175853504225262,5
277,5,2,1,11,95, , , ,1,6,4,90, ,5,2,202,3,1,3,2,0.48533103630598134,0.5487265863997548,4, , ,1.2175853504225262,5
277,5,3,1,11,95, , , ,1,7,8,90, ,5,2,202,3,1,3,2,0.48533103630598134,0.5487265863997548,4, , ,1.2175853504225262,5
277,5,4,1,11,95, , , ,1,9,10,90, ,5,2,202,3,1,3,2,0.48533103630598134,0.5487265863997548,4, , ,1.2175853504225262,5
277,5,5,1,11,95, , , ,1,5,90, , ,5,2,202,3,1,3,2,0.48533103630598134,0.5487265863997548,4, , ,1.2175853504225262,5
277,7,1,1,11,95, , , ,1,1,2,8,9,3,2,202,2,1,5,2,0.48533103630598134,-0.2882857335918047,3, , ,-0.06584484056187154,4
277,7,2,1,11,95, , , ,1,3,7,90, ,3,2,202,2,1,5,2,0.48533103630598134,-0.2882857335918047,3, , ,-0.06584484056187154,4
277,7,3,1,14,95, , , ,1,5,6,90, ,3,2,202,2,1,5,2,0.48533103630598134,-0.2882857335918047,3, , ,-0.06584484056187154,4
277,8,1,1,11,95, , , ,1,1,2,8,90,2,2,202,2,1,96,2,0.48533103630598134,-0.8131642870551367,1, , ,-0.8706657088160588,1
277,8,2,1,11,95, , , ,1,4,5,6,7,2,2,202,2,1,96,2,0.48533103630598134,-0.8131642870551367,1, , ,-0.8706657088160588,1
277,9,1,1,98,12,1,2, ,1,1,2,4,90,2,2,202,1,1,5,2,0.48533103630598134,-0.7519221425473225,1, , ,-0.7767602604198505,1
277,9,2,1,98,12,1,2, ,1,3,6,90, ,2,2,202,1,1,5,2,0.48533103630598134,-0.7519221425473225,1, , ,-0.7767602604198505,1
277,11,1,1,11,95, , , ,1,1,2,6,90,2,2,202,2,1,3,2,0.48533103630598134,-0.518838418888304,2, , ,-0.41936207066074954,3
277,11,2,1,11,95, , , ,1,3,4,5,90,2,2,202,2,1,3,2,0.48533103630598134,-0.518838418888304,2, , ,-0.41936207066074954,3
277,12,1,1,11,0, , , ,1,2,4,90, ,1,2,202,3,8,3,2,0.48533103630598134,-0.7072441815224956,1, , ,-0.7082534503271802,2
277,13,1,1,12,8, , , ,1,1,2,90, ,2,2,202,2,1,5,2,0.48533103630598134,-0.6947528007703216,2, , ,-0.6890998311969588,2
277,13,2,1,12,2, , , ,2, , , , ,2,2,202,2,1,5,2,0.48533103630598134,-0.6947528007703216,2, , ,-0.6890998311969588,2
277,15,1,1,11,95, , , ,1,4,5,90, ,2,2,202,2,1,5,2,0.48533103630598134,-0.3695336599898626,3, , ,-0.19042609128372148,3
277,15,2,1,14,24, , , ,1,1,2,90, ,2,2,202,2,1,5,2,0.48533103630598134,-0.3695336599898626,3, , ,-0.19042609128372148,3
277,17,1,1,11,12, , , ,1,1,3,90, ,3,2,202,2,1,5,2,0.48533103630598134,-0.6389271203232414,2, , ,-0.6034997008204397,2
277,17,2,1,11,12, , , ,1,2,90, , ,3,2,202,2,1,5,2,0.48533103630598134,-0.6389271203232414,2, , ,-0.6034997008204397,2
277,17,3,1,11,18, , , ,2, , , , ,3,2,202,2,1,5,2,0.48533103630598134,-0.6389271203232414,2, , ,-0.6034997008204397,2
277,19,1,1,16,2, , , ,1,1,2,3,4,2,2,202,2,5,6,2,0.48533103630598134,0.09624052426301014,4, , ,0.5237672795585318,4
277,19,2,1,12,9, , , ,2, , , , ,2,2,202,2,5,6,2,0.48533103630598134,0.09624052426301014,4, , ,0.5237672795585318,4
277,20,1,1,11,95, , , ,1,1,2,90, ,4,2,202,2,5,6,2,0.48533103630598134,0.07937786984565673,4, , ,0.49791098179270427,4
277,20,2,1,11,24, , , ,1,3,90, , ,4,2,202,2,5,6,2,0.48533103630598134,0.07937786984565673,4, , ,0.49791098179270427,4
277,20,3,1,11,24, , , ,1,6,90, , ,4,2,202,2,5,6,2,0.48533103630598134,0.07937786984565673,4, , ,0.49791098179270427,4
277,20,4,1,11,95, , , ,1,7,90, , ,4,2,202,2,5,6,2,0.48533103630598134,0.07937786984565673,4, , ,0.49791098179270427,4
277,21,1,1,11,24, , , ,1,1,2,6,90,1,2,202,2,2,5,2,0.48533103630598134,0.2751984714520487,4, , ,0.7981718813227203,5
277,22,1,1,12,95, , , ,1,1,2,5,6,3,2,202,1,1,6,2,0.48533103630598134,-0.5816179944360875,2, , ,-0.5156249340747836,2
277,22,2,1,11,95, , , ,1,11,10,7,8,3,2,202,1,1,6,2,0.48533103630598134,-0.5816179944360875,2, , ,-0.5156249340747836,2
277,22,3,1,11,95, , , ,1,3,4,90, ,3,2,202,1,1,6,2,0.48533103630598134,-0.5816179944360875,2, , ,-0.5156249340747836,2
277,23,1,1,28,16, ,1,4,1,1,2,90, ,2,2,202,2,2,6,2,0.48533103630598134,-0.23829404297796528,3, , ,0.010809759973518268,4
277,23,2,1,28,95, ,1,4,1,3,6,7,90,2,2,202,2,2,6,2,0.48533103630598134,-0.23829404297796528,3, , ,0.010809759973518268,4
277,24,1,1,11,6, , , ,1,1,2,7,90,1,2,202,3,1,6,2,0.48533103630598134,-0.5667158543764212,2, , ,-0.4927747847925763,2
277,25,1,1,12,24, , , ,1,1,9,90, ,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
277,25,2,1,14,95, , , ,1,2,90, , ,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
277,25,3,1,14,95, , , ,1,3,5,8,90,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
277,25,4,9,14,24, , , ,1,6,90, , ,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
277,25,5,9,14,24, , , ,1,4,90, , ,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
277,25,6,9,14,24, , , ,1,7,90, , ,6,2,202,2,1,6,2,0.48533103630598134,0.13772408054203997,4, , ,0.5873759592473136,4
278,1,1,1,13,9, , , ,1,2,3,4,90,2,2,202,2,1,5,2,0.5983470768372013,0.04015054621111766,4, , ,0.4377618892864065,4
278,1,2,1,12,95, , , ,1,1,5,90, ,2,2,202,2,1,5,2,0.5983470768372013,0.04015054621111766,4, , ,0.4377618892864065,4
278,2,1,1,12,2, , , ,1,1,2,90, ,1,2,202,2,5,6,2,0.5983470768372013,-0.6927663729920271,2, , ,-0.6860539484518889,2
278,3,1,1,11,98, , , ,2, , , , ,1,2,202,1,5,6,2,0.5983470768372013,-0.6522847963545185,2, , ,-0.6239816510742933,2
278,4,1,1,11,26, , , ,1,1,2,90, ,2,2,202,1,1,6,2,0.5983470768372013,-0.4509661235266287,3, , ,-0.3152903014429885,3
278,4,2,1,11,26, , , ,1,3,90, , ,2,2,202,1,1,6,2,0.5983470768372013,-0.4509661235266287,3, , ,-0.3152903014429885,3
278,5,1,1,11,95, , , ,1,1,2,5,90,2,2,202,2,5,6,2,0.5983470768372013,-0.7343933203223695,1, , ,-0.7498824963552428,1
278,5,2,1,11,95, , , ,1,3,4,90, ,2,2,202,2,5,6,2,0.5983470768372013,-0.7343933203223695,1, , ,-0.7498824963552428,1
278,6,1,1,11,1, , , ,1,1,7,6,5,2,2,202,1,1,5,2,0.5983470768372013,-0.9047451797438142,1, , ,-1.0110909806867718,1
278,6,2,1,11,1, , , ,1,2,4,3,90,2,2,202,1,1,5,2,0.5983470768372013,-0.9047451797438142,1, , ,-1.0110909806867718,1
278,7,1,1,12,9, , , ,1,1,2,7,6,2,2,202,2,5,6,2,0.5983470768372013,-0.6663998583071802,2, , ,-0.6456249366329143,2
278,7,2,1,11,27, , , ,1,3,4,5,90,2,2,202,2,5,6,2,0.5983470768372013,-0.6663998583071802,2, , ,-0.6456249366329143,2
278,8,1,1,12,6, , , ,1,1,2,4,5,1,2,202,2,5,5,2,0.5983470768372013,-0.5903073037904353,2, , ,-0.5289486590640233,2
278,9,1,1,36,10,8,8, ,1,4,5,3,90,2,2,202,2,1,5,2,0.5983470768372013,-0.5636256375253172,2, , ,-0.48803641056716995,2
278,9,2,1,11,95, , , ,1,1,2,6,7,2,2,202,2,1,5,2,0.5983470768372013,-0.5636256375253172,2, , ,-0.48803641056716995,2
278,10,1,1,11,17, , , ,1,1,8,90, ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,10,2,1,11,17, , , ,1,2,9,90, ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,10,3,1,11,17, , , ,1,5,90, , ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,10,4,1,11,17, , , ,1,4,90, , ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,10,5,1,11,17, , , ,1,3,90, , ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,10,6,1,11,17, , , ,1,7,6,90, ,6,2,202,1,1,6,2,0.5983470768372013,-0.48509109546232243,3, , ,-0.367615719125259,3
278,11,1,1,12,24, , , ,1,2,1,90, ,1,2,202,1,1,6,2,0.5983470768372013,-0.32414912212105595,3, , ,-0.12083585382426745,3
278,12,1,1,12,1, , , ,1,1,2,90, ,1,2,202,2,1,6,2,0.5983470768372013,-0.2687713553556286,3, , ,-0.035922530473473116,4
278,13,1,1,11,9, , , ,1,1,2,5,90,2,2,202,2,1,6,2,0.5983470768372013,-0.4111765144364112,3, , ,-0.2542790303133504,3
278,13,2,1,12,5, , , ,1,3,4,90, ,2,2,202,2,1,6,2,0.5983470768372013,-0.4111765144364112,3, , ,-0.2542790303133504,3
278,15,1,2,12,95, , , ,1,1,90, , ,1,2,202,1,5,6,2,0.5983470768372013,-0.7405633907080833,1, , ,-0.7593433542475182,1
278,16,1,1,12,7, , , ,1,1,2,3,90,2,2,202,3,1,5,2,0.5983470768372013,-0.11691332959588743,4, , ,0.19692849256201056,4
278,16,2,1,12,95, , , ,1,4,90, , ,2,2,202,3,1,5,2,0.5983470768372013,-0.11691332959588743,4, , ,0.19692849256201056,4
278,17,1,1,12,3, , , ,2, , , , ,1,2,202,1,1,5,2,0.5983470768372013,-0.7337644857151605,1, , ,-0.7489182748010894,1
278,18,1,1,12,95, , , ,2, , , , ,2,2,202,1,1,3,2,0.5983470768372013,-0.5156110457867817,2, , ,-0.4144133883329836,3
278,18,2,1,31,95,1,1,3,2, , , , ,2,2,202,1,1,3,2,0.5983470768372013,-0.5156110457867817,2, , ,-0.4144133883329836,3
278,22,1,1,12,12, , , ,1,1,2,3,90,1,2,202,2,1,6,2,0.5983470768372013,-0.4745058670241232,3, , ,-0.3513848926110345,3
278,23,1,1,12,12, , , ,1,1,2,10,9,1,2,202,2,1,6,2,0.5983470768372013,0.22918060564303774,4, , ,0.7276105324711899,5
278,24,1,1,11,95, , , ,1,1,90, , ,2,2,202,1,5,6,2,0.5983470768372013,-0.7379577279706281,1, , ,-0.7553479695382385,1
278,24,2,1,11,95, , , ,1,2,90, , ,2,2,202,1,5,6,2,0.5983470768372013,-0.7379577279706281,1, , ,-0.7553479695382385,1
278,25,1,1,11,95, , , ,1,1,90, , ,1,2,202,1,5,6,2,0.5983470768372013,-0.795668220214586,1, , ,-0.8438381701164253,1
279,1,1,1,12,99, , , ,1,1,90, , ,2,2,202,1,4,3,2,1.123602037205932,-0.659114258899355,2, , ,-0.6344535858462077,2
279,1,2,1,12,99, , , ,1,2,3,4,90,2,2,202,1,4,3,2,1.123602037205932,-0.659114258899355,2, , ,-0.6344535858462077,2
279,2,1,1,11,95, , , ,2, , , , ,2,2,202,4,2,5,2,1.123602037205932,1.2958656380012585,5, , ,2.363208649848381,5
279,2,2,1,31,1,8,2, ,1,1,2,3,90,2,2,202,4,2,5,2,1.123602037205932,1.2958656380012585,5, , ,2.363208649848381,5
279,3,1,1,11,95, , , ,1,1,2,90, ,2,2,202,2,96,3,2,1.123602037205932,-0.5648329201705545,2, , ,-0.4898875935891411,2
279,3,2,1,11,95, , , ,1,3,90, , ,2,2,202,2,96,3,2,1.123602037205932,-0.5648329201705545,2, , ,-0.4898875935891411,2
279,4,1,1,11,95, , , ,1,1,2,3,90,1,2,202,2,1,3,2,1.123602037205932,-0.9077954850125852,1, , ,-1.015768156613763,1
279,5,1,1,12,95, , , ,1,3,0,90, ,3,2,202,2,1,5,2,1.123602037205932,-0.3515007852367647,3, , ,-0.16277543987084916,3
279,5,2,1,12,95, , , ,1,1,9,0,0,3,2,202,2,1,5,2,1.123602037205932,-0.3515007852367647,3, , ,-0.16277543987084916,3
279,5,3,1,13,95, , , ,1,2,8,7,90,3,2,202,2,1,5,2,1.123602037205932,-0.3515007852367647,3, , ,-0.16277543987084916,3
279,7,1,1,12,99, , , ,1,1,90, , ,3,2,202,2,96,3,2,1.123602037205932,0.3326400042019072,4, , ,0.8862496737121214,5
279,7,2,1,12,99, , , ,1,2,90, , ,3,2,202,2,96,3,2,1.123602037205932,0.3326400042019072,4, , ,0.8862496737121214,5
279,7,3,1,12,99, , , ,1,3,90, , ,3,2,202,2,96,3,2,1.123602037205932,0.3326400042019072,4, , ,0.8862496737121214,5
279,8,1,1,12,95, , , ,1,3,7,5,6,4,2,202,2,1,3,2,1.123602037205932,0.027119096820331173,4, , ,0.4177801576189571,4
279,8,2,1,12,95, , , ,1,0,0,90, ,4,2,202,2,1,3,2,1.123602037205932,0.027119096820331173,4, , ,0.4177801576189571,4
279,8,3,1,12,25, , , ,1,1,2,90, ,4,2,202,2,1,3,2,1.123602037205932,0.027119096820331173,4, , ,0.4177801576189571,4
279,8,4,1,12,13, , , ,1,4,90, , ,4,2,202,2,1,3,2,1.123602037205932,0.027119096820331173,4, , ,0.4177801576189571,4
279,9,1,1,14,95, , , ,1,1,2,7,90,3,2,202,2,5,6,2,1.123602037205932,-0.5549969036098141,2, , ,-0.4748055687353086,2
279,9,2,1,14,95, , , ,1,3,4,5,6,3,2,202,2,5,6,2,1.123602037205932,-0.5549969036098141,2, , ,-0.4748055687353086,2
279,9,3,1,11,8, , , ,2, , , , ,3,2,202,2,5,6,2,1.123602037205932,-0.5549969036098141,2, , ,-0.4748055687353086,2
279,11,1,1,11,26, , , ,1,1,2,3,90,2,2,202,3,1,3,2,1.123602037205932,0.09918947682677229,4, , ,0.5282890466361673,4
279,11,2,1,12,95, , , ,2, , , , ,2,2,202,3,1,3,2,1.123602037205932,0.09918947682677229,4, , ,0.5282890466361673,4
279,12,1,2,12,24, , , ,2, , , , ,1,2,202,1,96,3,2,1.123602037205932,-0.331346321281429,3, , ,-0.13187165637140733,3
279,13,1,1,12,99, , , ,1,1,2,90, ,3,2,202,2,1,5,2,1.123602037205932,-0.13866039754920556,4, , ,0.16358269476424434,4
279,13,2,1,12,99, , , ,1,3,5,90, ,3,2,202,2,1,5,2,1.123602037205932,-0.13866039754920556,4, , ,0.16358269476424434,4
279,13,3,1,12,99, , , ,1,4,90, , ,3,2,202,2,1,5,2,1.123602037205932,-0.13866039754920556,4, , ,0.16358269476424434,4
279,14,1,1,11,98, , , ,1,1,2,3,90,1,2,202,2,1,6,2,1.123602037205932,-0.1820839614368251,3, , ,0.09699931055064907,4
