HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH4,HH6,HH7,ethnicity,helevel,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
108,8,2,1,12,12,1, ,1,3,90, , ,1,3,50,2,1,5,1,0.13268071283836708,0.3680785684501675,4,8, , , ,0.8438616029121697,5,9,108,1032
108,8,3,1,12,12,1, ,1,4,5,90, ,1,3,50,2,1,5,1,0.13268071283836708,0.3680785684501675,4,8, , , ,0.8438616029121697,5,9,108,1032
108,9,1,1,98,12,1, ,1,3,5,4,90,1,2,50,2,1,5,1,0.13268071283836708,0.5413625174256733,5,9, , , ,1.0900035758887405,5,10,108,1032
108,9,2,1,95,12,1, ,1,1,90, , ,1,2,50,2,1,5,1,0.13268071283836708,0.5413625174256733,5,9, , , ,1.0900035758887405,5,10,108,1032
108,15,1,2,9,12,1, ,1,1,11,7,90,1,2,50,2,1,5,1,0.13268071283836708,-0.023794424923642393,4,7, , , ,0.28722382823346254,4,8,108,1032
108,15,2,1,9,12,1, ,1,10,9,8,6,1,2,50,2,1,5,1,0.13268071283836708,-0.023794424923642393,4,7, , , ,0.28722382823346254,4,8,108,1032
108,16,1,1,12,12,1, ,1,5,90, , ,1,4,50,2,1,5,2,0.13268071283836708,-0.0026470497249458935,4,7, , , ,0.3172627134588837,4,8,108,1032
108,16,2,1,12,12,1, ,1,3,7,6,8,1,4,50,2,1,5,2,0.13268071283836708,-0.0026470497249458935,4,7, , , ,0.3172627134588837,4,8,108,1032
108,16,3,1,12,12,1, ,1,4,9,90, ,1,4,50,2,1,5,2,0.13268071283836708,-0.0026470497249458935,4,7, , , ,0.3172627134588837,4,8,108,1032
108,16,4,1,12,12,1, ,1,1,90, , ,1,4,50,2,1,5,2,0.13268071283836708,-0.0026470497249458935,4,7, , , ,0.3172627134588837,4,8,108,1032
108,17,1,1,12,12,1, ,1,1,2,90, ,1,2,50,2,1,5,1,0.13268071283836708,0.6620032448677894,5,9, , , ,1.2613682455508373,5,10,108,1032
108,17,2,1,12,12,1, ,1,3,4,90, ,1,2,50,2,1,5,1,0.13268071283836708,0.6620032448677894,5,9, , , ,1.2613682455508373,5,10,108,1032
108,18,1,1,12,12,1, ,1,3,4,90, ,1,3,50,2,1,5,1,0.13268071283836708,0.003633202163879967,4,7, , , ,0.3261835258009659,4,8,108,1032
108,18,2,1,12,12,1, ,1,1,2,90, ,1,3,50,2,1,5,1,0.13268071283836708,0.003633202163879967,4,7, , , ,0.3261835258009659,4,8,108,1032
108,18,3,1,12,12,1, ,2, , , , ,1,3,50,2,1,5,1,0.13268071283836708,0.003633202163879967,4,7, , , ,0.3261835258009659,4,8,108,1032
108,19,1,1,9,12,1, ,1,1,90, , ,1,2,50,2,1,4,1,0.13268071283836708,-0.159251384309064,4,7, , , ,0.09481337456098865,4,8,108,1032
108,19,2,1,9,12,1, ,2, , , , ,1,2,50,2,1,4,1,0.13268071283836708,-0.159251384309064,4,7, , , ,0.09481337456098865,4,8,108,1032
108,21,1,1,8,12,1, ,1,5,4,90, ,1,2,50,2,1,5,1,0.13268071283836708,-0.5393295021046528,2,4, , , ,-0.44507031548956366,3,5,108,1032
108,21,2,1,8,12,1, ,1,3,90, , ,1,2,50,2,1,5,1,0.13268071283836708,-0.5393295021046528,2,4, , , ,-0.44507031548956366,3,5,108,1032
108,22,1,1,5,15,2, ,1,2,5,90, ,1,4,50,2,1,5,2,0.13268071283836708,-0.0995143863418434,4,7, , , ,0.1796670648553361,4,8,108,1032
108,22,2,1,18,12,1, ,1,3,4,90, ,1,4,50,2,1,5,2,0.13268071283836708,-0.0995143863418434,4,7, , , ,0.1796670648553361,4,8,108,1032
108,22,3,1,18,12,1, ,2, , , , ,1,4,50,2,1,5,2,0.13268071283836708,-0.0995143863418434,4,7, , , ,0.1796670648553361,4,8,108,1032
108,22,4,1,19,12,1, ,2, , , , ,1,4,50,2,1,5,2,0.13268071283836708,-0.0995143863418434,4,7, , , ,0.1796670648553361,4,8,108,1032
108,23,1,1,18,12,1, ,1,1,90, , ,1,3,50,2,1,5,1,0.13268071283836708,-0.5713569524537093,2,4, , , ,-0.4905638529172008,2,4,108,1032
108,23,2,1,18,12,1, ,1,3,90, , ,1,3,50,2,1,5,1,0.13268071283836708,-0.5713569524537093,2,4, , , ,-0.4905638529172008,2,4,108,1032
108,23,3,1,18,12,1, ,2, , , , ,1,3,50,2,1,5,1,0.13268071283836708,-0.5713569524537093,2,4, , , ,-0.4905638529172008,2,4,108,1032
109,1,1,1,36,12,1, ,1,1,2,4,90,1,2,50,2,1,96,2,0.2984042258730052,-0.5174219691253101,2,4, , , ,-0.41395166068936107,3,5,109,1032
109,1,2,1,36,12,1, ,1,3,90, , ,1,2,50,2,1,96,2,0.2984042258730052,-0.5174219691253101,2,4, , , ,-0.41395166068936107,3,5,109,1032
109,2,1,1,12,12,1, ,1,1,2,90, ,1,2,50,2,1,1,2,0.2984042258730052,0.011911441793319294,4,7, , , ,0.33794238891096495,4,8,109,1032
109,2,2,1,12,12,1, ,1,3,4,5,90,1,2,50,2,1,1,2,0.2984042258730052,0.011911441793319294,4,7, , , ,0.33794238891096495,4,8,109,1032
109,3,1,1,98,12,1, ,2, , , , ,1,1,50,2,1,2,1,0.2984042258730052,-0.16977001877867265,4,7, , , ,0.07987213241665816,4,8,109,1032
109,4,1,1,8,15,1, ,1,1,2,90, ,1,2,50,2,1,2,3,0.2984042258730052,0.8678909435624147,5,9, , , ,1.5538223630147936,5,10,109,1032
109,4,2,1,8,15,1, ,2, , , , ,1,2,50,2,1,2,3,0.2984042258730052,0.8678909435624147,5,9, , , ,1.5538223630147936,5,10,109,1032
109,5,1,1,7,12,1, ,1,1,2,90, ,1,4,50,2,1,2,1,0.2984042258730052,0.6438483799472742,5,9, , , ,1.2355800851523782,5,10,109,1032
109,5,2,1,7,12,1, ,1,3,10,7,90,1,4,50,2,1,2,1,0.2984042258730052,0.6438483799472742,5,9, , , ,1.2355800851523782,5,10,109,1032
109,5,3,1,7,12,1, ,1,8,90, , ,1,4,50,2,1,2,1,0.2984042258730052,0.6438483799472742,5,9, , , ,1.2355800851523782,5,10,109,1032
109,5,4,1,7,12,1, ,1,4,5,6,9,1,4,50,2,1,2,1,0.2984042258730052,0.6438483799472742,5,9, , , ,1.2355800851523782,5,10,109,1032
109,6,1,1,21,12,1, ,1,1,2,6,5,1,2,50,2,1,2,1,0.2984042258730052,-0.6236735416877491,2,3, , , ,-0.564877189897371,2,4,109,1032
109,6,2,1,21,12,1, ,1,3,4,90, ,1,2,50,2,1,2,1,0.2984042258730052,-0.6236735416877491,2,3, , , ,-0.564877189897371,2,4,109,1032
109,7,1,1,12,17,2, ,1,1,2,3,4,1,1,50,2,1,7,3,0.2984042258730052,0.43806688522165427,4,8, , , ,0.9432768255989408,5,9,109,1032
109,9,1,1,18,12,1, ,1,1,2,3,90,1,1,50,2,1,2,1,0.2984042258730052,-0.7741644853397749,1,2, , , ,-0.7786427348576348,1,2,109,1032
109,10,1,1,24,12,1, ,1,1,2,90, ,1,2,50,2,1,2,3,0.2984042258730052,0.09180878293979902,4,8, , , ,0.45143293031221454,5,9,109,1032
109,10,2,1,24,12,1, ,1,3,90, , ,1,2,50,2,1,2,3,0.2984042258730052,0.09180878293979902,4,8, , , ,0.45143293031221454,5,9,109,1032
109,12,1,1,24,11,1, ,1,1,90, , ,1,3,50,2,1,1,1,0.2984042258730052,-0.34489697746269105,3,6, , , ,-0.16888775207768614,3,6,109,1032
109,12,2,2,24,11,1, ,1,4,5,90, ,1,3,50,2,1,1,1,0.2984042258730052,-0.34489697746269105,3,6, , , ,-0.16888775207768614,3,6,109,1032
109,12,3,2,24,11,1, ,1,3,7,90, ,1,3,50,2,1,1,1,0.2984042258730052,-0.34489697746269105,3,6, , , ,-0.16888775207768614,3,6,109,1032
109,13,1,1,24,12,1, ,1,1,2,5,90,1,3,50,2,1,1,1,0.2984042258730052,-0.5948796335408585,2,4, , , ,-0.5239767521887194,2,4,109,1032
109,13,2,1,24,12,1, ,1,3,90, , ,1,3,50,2,1,1,1,0.2984042258730052,-0.5948796335408585,2,4, , , ,-0.5239767521887194,2,4,109,1032
109,13,3,1,24,12,1, ,1,4,90, , ,1,3,50,2,1,1,1,0.2984042258730052,-0.5948796335408585,2,4, , , ,-0.5239767521887194,2,4,109,1032
109,14,1,1,7,12,1, ,1,1,90, , ,1,2,50,2,1,2,2,0.2984042258730052,-0.30214622685879533,3,6, , , ,-0.10816225406078883,4,7,109,1032
109,14,2,1,7,12,1, ,1,2,90, , ,1,2,50,2,1,2,2,0.2984042258730052,-0.30214622685879533,3,6, , , ,-0.10816225406078883,4,7,109,1032
109,15,1,1,36,15,1, ,1,5,7,90, ,1,2,50,2,1,2,1,0.2984042258730052,-0.19960849851053863,3,6, , , ,0.03748792825207582,4,7,109,1032
109,15,2,1,95,18,1, ,1,3,4,8,9,1,2,50,2,1,2,1,0.2984042258730052,-0.19960849851053863,3,6, , , ,0.03748792825207582,4,7,109,1032
109,16,1,1,7,12,1, ,2, , , , ,1,2,50,2,1,96,2,0.2984042258730052,-0.1563864182651564,4,7, , , ,0.09888292860063014,4,8,109,1032
109,16,2,1,7,12,1, ,2, , , , ,1,2,50,2,1,96,2,0.2984042258730052,-0.1563864182651564,4,7, , , ,0.09888292860063014,4,8,109,1032
109,17,1,1,12,16,1, ,1,1,2,90, ,1,4,50,2,1,1,0,0.2984042258730052,-0.1325364117235402,4,7, , , ,0.13276077880178952,4,8,109,1032
109,17,2,1,5,17,2, ,2, , , , ,1,4,50,2,1,1,0,0.2984042258730052,-0.1325364117235402,4,7, , , ,0.13276077880178952,4,8,109,1032
109,17,3,1,12,16,1, ,1,3,5,4,90,1,4,50,2,1,1,0,0.2984042258730052,-0.1325364117235402,4,7, , , ,0.13276077880178952,4,8,109,1032
109,17,4,1,12,16,1, ,2, , , , ,1,4,50,2,1,1,0,0.2984042258730052,-0.1325364117235402,4,7, , , ,0.13276077880178952,4,8,109,1032
109,19,1,1,95,12,1, ,1,1,90, , ,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,19,2,1,95,12,1, ,1,2,3,4,90,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,19,3,1,17,15,1, ,2, , , , ,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,19,4,1,17,15,1, ,2, , , , ,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,19,5,1,17,15,1, ,2, , , , ,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,19,6,1,17,15,1, ,2, , , , ,1,6,50,2,1,1,1,0.2984042258730052,-0.6289408675822866,2,3, , , ,-0.5723591869066572,2,4,109,1032
109,20,1,1,8,12,1, ,1,1,2,90, ,1,2,50,2,1,4,4,0.2984042258730052,0.8950138634645703,5,9, , , ,1.5923492378758102,5,10,109,1032
109,20,2,1,8,12,1, ,1,3,4,90, ,1,2,50,2,1,4,4,0.2984042258730052,0.8950138634645703,5,9, , , ,1.5923492378758102,5,10,109,1032
109,21,1,2,5,13,1, ,1,6,4,3,90,1,2,50,2,1,1,1,0.2984042258730052,0.542361820546163,5,9, , , ,1.091423040548527,5,10,109,1032
109,21,2,2,5,15,1, ,1,1,2,5,90,1,2,50,2,1,1,1,0.2984042258730052,0.542361820546163,5,9, , , ,1.091423040548527,5,10,109,1032
109,22,1,1,24,12,1, ,1,1,2,5,90,1,2,50,2,1,2,1,0.2984042258730052,-0.11910048942594077,4,7, , , ,0.1518458957017887,4,8,109,1032
109,22,2,1,24,12,1, ,1,3,4,90, ,1,2,50,2,1,2,1,0.2984042258730052,-0.11910048942594077,4,7, , , ,0.1518458957017887,4,8,109,1032
109,23,1,1,8,12,1, ,1,2,90, , ,1,3,50,2,1,5,4,0.2984042258730052,0.8689780384783614,5,9, , , ,1.5553665319294907,5,10,109,1032
109,23,2,1,8,12,1, ,1,3,4,90, ,1,3,50,2,1,5,4,0.2984042258730052,0.8689780384783614,5,9, , , ,1.5553665319294907,5,10,109,1032
109,23,3,1,95,18,3, ,1,1,90, , ,1,3,50,2,1,5,4,0.2984042258730052,0.8689780384783614,5,9, , , ,1.5553665319294907,5,10,109,1032
109,24,1,1,24,12,1, ,1,1,2,90, ,1,1,50,2,1,96,1,0.2984042258730052,0.1027935852911814,4,8, , , ,0.4670363427431554,5,9,109,1032
110,3,1,1,10,15,1, ,2, , , , ,1,1,50,2,1,2,1,0.234785522255511,0.25045496593493144,4,8, , , ,0.6767826220666641,5,9,110,1032
110,5,1,1,6,12,1, ,1,1,2,5,90,1,2,50,2,1,2,1,0.234785522255511,-0.6364007167679944,2,3, , , ,-0.5829555635909012,2,4,110,1032
110,5,2,1,6,12,1, ,1,3,4,90, ,1,2,50,2,1,2,1,0.234785522255511,-0.6364007167679944,2,3, , , ,-0.5829555635909012,2,4,110,1032
110,6,1,1,10,12,1, ,1,1,2,90, ,1,3,50,2,1,2,1,0.234785522255511,-0.012711852776408183,4,7, , , ,0.3029661182153293,4,8,110,1032
110,6,2,1,10,12,1, ,1,4,3,90, ,1,3,50,2,1,2,1,0.234785522255511,-0.012711852776408183,4,7, , , ,0.3029661182153293,4,8,110,1032
110,6,3,1,10,12,1, ,1,5,90, , ,1,3,50,2,1,2,1,0.234785522255511,-0.012711852776408183,4,7, , , ,0.3029661182153293,4,8,110,1032
110,7,1,1,24,12,1, ,1,3,90, , ,1,1,50,2,1,2,1,0.234785522255511,-0.3637490245799096,3,5, , , ,-0.1956662280964625,3,6,110,1032
110,12,1,1,15,15,1, ,1,3,5,90, ,1,2,50,2,1,5,1,0.234785522255511,0.2738888986915953,4,8, , , ,0.7100694583687434,5,9,110,1032
110,12,2,1,17,11,2, ,2, , , , ,1,2,50,2,1,5,1,0.234785522255511,0.2738888986915953,4,8, , , ,0.7100694583687434,5,9,110,1032
110,13,1,1,12,12,1, ,1,1,2,3,90,1,2,50,2,1,2,1,0.234785522255511,-0.6297822430949802,2,3, , , ,-0.5735543225780969,2,4,110,1032
110,13,2,1,12,12,1, ,2, , , , ,1,2,50,2,1,2,1,0.234785522255511,-0.6297822430949802,2,3, , , ,-0.5735543225780969,2,4,110,1032
110,16,1,1,24,12,1, ,1,1,2,3,4,1,1,50,2,1,2,1,0.234785522255511,-0.5770157334785504,2,4, , , ,-0.4986018941456682,2,4,110,1032
110,17,1,1,12,12,1, ,1,1,2,90, ,1,3,50,2,1,2,2,0.234785522255511,-0.10139054987938233,4,7, , , ,0.17700205983042286,4,8,110,1032
110,17,2,1,12,12,1, ,1,3,4,6,90,1,3,50,2,1,2,2,0.234785522255511,-0.10139054987938233,4,7, , , ,0.17700205983042286,4,8,110,1032
110,17,3,1,12,12,1, ,1,5,7,90, ,1,3,50,2,1,2,2,0.234785522255511,-0.10139054987938233,4,7, , , ,0.17700205983042286,4,8,110,1032
110,18,1,1,98,12,1, ,1,3,90, , ,1,3,50,2,1,2,1,0.234785522255511,-0.6269184174674115,2,3, , , ,-0.5694863884480278,2,4,110,1032
110,18,2,1,98,12,1, ,1,1,2,5,90,1,3,50,2,1,2,1,0.234785522255511,-0.6269184174674115,2,3, , , ,-0.5694863884480278,2,4,110,1032
110,18,3,1,98,12,1, ,1,4,90, , ,1,3,50,2,1,2,1,0.234785522255511,-0.6269184174674115,2,3, , , ,-0.5694863884480278,2,4,110,1032
110,20,1,1,24,12,1, ,1,5,3,90, ,1,5,50,2,1,2,3,0.234785522255511,0.4467604404635288,4,8, , , ,0.9556256256584217,5,9,110,1032
110,20,2,1,24,12,1, ,1,2,6,90, ,1,5,50,2,1,2,3,0.234785522255511,0.4467604404635288,4,8, , , ,0.9556256256584217,5,9,110,1032
110,20,3,1,24,12,1, ,1,4,90, , ,1,5,50,2,1,2,3,0.234785522255511,0.4467604404635288,4,8, , , ,0.9556256256584217,5,9,110,1032
110,20,4,1,25,15,2, ,2, , , , ,1,5,50,2,1,2,3,0.234785522255511,0.4467604404635288,4,8, , , ,0.9556256256584217,5,9,110,1032
110,20,5,1,25,15,2, ,2, , , , ,1,5,50,2,1,2,3,0.234785522255511,0.4467604404635288,4,8, , , ,0.9556256256584217,5,9,110,1032
110,21,1,1,95,12,1, ,1,4,7,8,90,1,2,50,2,1,2,1,0.234785522255511,0.4473144320973579,4,8, , , ,0.956412545592838,5,9,110,1032
110,21,2,1,95,12,1, ,1,3,5,6,90,1,2,50,2,1,2,1,0.234785522255511,0.4473144320973579,4,8, , , ,0.956412545592838,5,9,110,1032
110,22,1,1,9,12,1, ,1,1,2,4,90,1,2,50,2,1,2,1,0.234785522255511,-0.3326126132721611,3,6, , , ,-0.15143837112522876,4,7,110,1032
110,22,2,2,9,12,1, ,1,5,6,90, ,1,2,50,2,1,2,1,0.234785522255511,-0.3326126132721611,3,6, , , ,-0.15143837112522876,4,7,110,1032
110,23,1,1,17,12,1, ,1,3,4,5,90,1,2,50,2,1,2,2,0.234785522255511,-0.11086266797746722,4,7, , , ,0.1635473466229159,4,8,110,1032
110,23,2,1,17,13,1, ,1,1,2,90, ,1,2,50,2,1,2,2,0.234785522255511,-0.11086266797746722,4,7, , , ,0.1635473466229159,4,8,110,1032
111,1,1,2,12,12,1, ,1,1,2,6,90,1,2,30,2,1,2,2,0.37418942609472067,-0.49250837820949955,2,4, , , ,-0.3785630372294028,3,5,111,1032
111,1,2,2,12,12,1, ,1,4,5,7,90,1,2,30,2,1,2,2,0.37418942609472067,-0.49250837820949955,2,4, , , ,-0.3785630372294028,3,5,111,1032
111,2,1,1,95,18,1, ,2, , , , ,1,1,30,2,1,2,1,0.37418942609472067,-0.5152649795047771,2,4, , , ,-0.41088775497837654,3,5,111,1032
111,3,1,1,24,17,1, ,1,1,90, , ,1,4,30,2,1,2,1,0.37418942609472067,-0.4097006064127259,3,5, , , ,-0.2609383613817129,3,6,111,1032
111,3,2,1,24,14,1, ,2, , , , ,1,4,30,2,1,2,1,0.37418942609472067,-0.4097006064127259,3,5, , , ,-0.2609383613817129,3,6,111,1032
111,3,3,1,24,18,1, ,2, , , , ,1,4,30,2,1,2,1,0.37418942609472067,-0.4097006064127259,3,5, , , ,-0.2609383613817129,3,6,111,1032
111,3,4,1,24,18,4,4,2, , , , ,1,4,30,2,1,2,1,0.37418942609472067,-0.4097006064127259,3,5, , , ,-0.2609383613817129,3,6,111,1032
111,4,1,1,12,12,1, ,1,1,90, , ,1,4,30,2,1,2,1,0.37418942609472067,-0.30729686674351075,3,6, , , ,-0.11547850389703229,4,7,111,1032
111,4,2,1,12,12,1, ,1,2,90, , ,1,4,30,2,1,2,1,0.37418942609472067,-0.30729686674351075,3,6, , , ,-0.11547850389703229,4,7,111,1032
111,4,3,1,12,12,1, ,1,3,90, , ,1,4,30,2,1,2,1,0.37418942609472067,-0.30729686674351075,3,6, , , ,-0.11547850389703229,4,7,111,1032
111,4,4,1,12,12,1, ,1,4,5,90, ,1,4,30,2,1,2,1,0.37418942609472067,-0.30729686674351075,3,6, , , ,-0.11547850389703229,4,7,111,1032
111,5,1,1,12,11,1, ,1,1,3,90, ,1,3,30,2,1,2,1,0.37418942609472067,0.0918241938539052,4,8, , , ,0.45145482081520627,5,9,111,1032
111,5,2,1,12,11,1, ,1,2,4,90, ,1,3,30,2,1,2,1,0.37418942609472067,0.0918241938539052,4,8, , , ,0.45145482081520627,5,9,111,1032
111,5,3,1,12,11,1, ,2, , , , ,1,3,30,2,1,2,1,0.37418942609472067,0.0918241938539052,4,8, , , ,0.45145482081520627,5,9,111,1032
111,6,1,1,24,14,1, ,1,4,90, , ,1,2,30,2,1,2,3,0.37418942609472067,-0.6180988536595501,2,3, , , ,-0.5569585989482245,2,4,111,1032
111,6,2,1,24,14,1, ,1,1,90, , ,1,2,30,2,1,2,3,0.37418942609472067,-0.6180988536595501,2,3, , , ,-0.5569585989482245,2,4,111,1032
111,7,1,1,3,12,1, ,1,1,90, , ,1,4,30,2,1,2,1,0.37418942609472067,0.16232240528555456,4,8, , , ,0.5515943256897082,5,9,111,1032
111,7,2,1,3,12,1, ,1,2,90, , ,1,4,30,2,1,2,1,0.37418942609472067,0.16232240528555456,4,8, , , ,0.5515943256897082,5,9,111,1032
111,7,3,1,3,12,1, ,1,3,90, , ,1,4,30,2,1,2,1,0.37418942609472067,0.16232240528555456,4,8, , , ,0.5515943256897082,5,9,111,1032
111,7,4,1,3,12,1, ,1,4,90, , ,1,4,30,2,1,2,1,0.37418942609472067,0.16232240528555456,4,8, , , ,0.5515943256897082,5,9,111,1032
111,8,1,1,12,12,1, ,1,1,4,90, ,1,2,30,2,1,2,3,0.37418942609472067,-0.5721950579031966,2,4, , , ,-0.4917543436124952,2,4,111,1032
111,8,2,1,12,12,1, ,1,2,3,90, ,1,2,30,2,1,2,3,0.37418942609472067,-0.5721950579031966,2,4, , , ,-0.4917543436124952,2,4,111,1032
111,9,1,1,26,12,1, ,1,1,2,90, ,1,3,30,2,1,2,1,0.37418942609472067,-0.39437005598819674,3,5, , , ,-0.23916201134687043,3,6,111,1032
111,9,2,1,26,12,1, ,1,3,5,90, ,1,3,30,2,1,2,1,0.37418942609472067,-0.39437005598819674,3,5, , , ,-0.23916201134687043,3,6,111,1032
111,9,3,1,26,12,1, ,1,4,6,90, ,1,3,30,2,1,2,1,0.37418942609472067,-0.39437005598819674,3,5, , , ,-0.23916201134687043,3,6,111,1032
111,10,1,1,24,12,1, ,1,1,90, , ,1,1,30,2,1,2,2,0.37418942609472067,-0.33574530545095516,3,6, , , ,-0.1558882179701068,3,6,111,1032
111,12,1,1,2,12,1, ,1,1,2,90, ,1,4,30,2,1,2,1,0.37418942609472067,0.29458557329244484,4,8, , , ,0.7394681438813137,5,9,111,1032
111,12,2,1,2,12,1, ,1,3,90, , ,1,4,30,2,1,2,1,0.37418942609472067,0.29458557329244484,4,8, , , ,0.7394681438813137,5,9,111,1032
111,12,3,1,2,12,1, ,1,4,7,90, ,1,4,30,2,1,2,1,0.37418942609472067,0.29458557329244484,4,8, , , ,0.7394681438813137,5,9,111,1032
111,12,4,1,2,12,1, ,1,5,6,90, ,1,4,30,2,1,2,1,0.37418942609472067,0.29458557329244484,4,8, , , ,0.7394681438813137,5,9,111,1032
111,13,1,1,26,13,1, ,1,1,90, , ,1,3,30,2,1,2,2,0.37418942609472067,0.4014027312593774,4,8, , , ,0.8911970614479794,5,9,111,1032
111,13,2,1,26,13,1, ,1,2,5,6,90,1,3,30,2,1,2,2,0.37418942609472067,0.4014027312593774,4,8, , , ,0.8911970614479794,5,9,111,1032
111,13,3,2,26,13,1, ,1,3,4,90, ,1,3,30,2,1,2,2,0.37418942609472067,0.4014027312593774,4,8, , , ,0.8911970614479794,5,9,111,1032
111,14,1,1,12,12,1, ,1,1,2,90, ,1,3,30,2,1,2,3,0.37418942609472067,-0.22839075276943038,3,6, , , ,-0.003395955638395406,4,7,111,1032
111,14,2,1,12,12,1, ,1,3,90, , ,1,3,30,2,1,2,3,0.37418942609472067,-0.22839075276943038,3,6, , , ,-0.003395955638395406,4,7,111,1032
111,14,3,1,12,12,1, ,1,4,5,90, ,1,3,30,2,1,2,3,0.37418942609472067,-0.22839075276943038,3,6, , , ,-0.003395955638395406,4,7,111,1032
111,15,1,1,12,12,2, ,1,1,2,3,90,1,3,30,2,1,2,1,0.37418942609472067,-0.5731106475200708,2,4, , , ,-0.4930548970455551,2,4,111,1032
111,15,2,1,12,12,2, ,2, , , , ,1,3,30,2,1,2,1,0.37418942609472067,-0.5731106475200708,2,4, , , ,-0.4930548970455551,2,4,111,1032
111,15,3,1,12,12,1, ,2, , , , ,1,3,30,2,1,2,1,0.37418942609472067,-0.5731106475200708,2,4, , , ,-0.4930548970455551,2,4,111,1032
111,17,1,1,12,12,1, ,1,1,90, , ,1,1,30,2,1,2,1,0.37418942609472067,0.3245811438892263,4,8, , , ,0.7820754884790146,5,9,111,1032
111,18,1,1,24,12,1, ,1,1,2,3,90,1,3,30,2,1,2,3,0.37418942609472067,0.23129434394879814,4,8, , , ,0.6495658294727247,5,9,111,1032
111,18,2,1,24,12,1, ,2, , , , ,1,3,30,2,1,2,3,0.37418942609472067,0.23129434394879814,4,8, , , ,0.6495658294727247,5,9,111,1032
111,18,3,1,24,12,1, ,2, , , , ,1,3,30,2,1,2,3,0.37418942609472067,0.23129434394879814,4,8, , , ,0.6495658294727247,5,9,111,1032
111,20,1,1,24,17,2, ,1,1,2,3,4,1,2,30,2,1,2,1,0.37418942609472067,-0.12114279844241213,4,7, , , ,0.14894488857611915,4,8,111,1032
111,20,2,1,15,17,3, ,2, , , , ,1,2,30,2,1,2,1,0.37418942609472067,-0.12114279844241213,4,7, , , ,0.14894488857611915,4,8,111,1032
111,23,1,1,0,17,3, ,1,1,2,3,0,1,1,30,2,1,2,3,0.37418942609472067,0.43995977182313517,4,8, , , ,0.9459655849760443,5,9,111,1032
112,1,1,1,12,12,1, ,1,3,4,90, ,1,2,50,2,1,5,1,0.4685228948580958,-0.023818829800138858,4,7, , , ,0.2871891622157119,4,8,112,1032
112,1,2,1,95,98,4,4,1,1,2,90, ,1,2,50,2,1,5,1,0.4685228948580958,-0.023818829800138858,4,7, , , ,0.2871891622157119,4,8,112,1032
112,2,1,1,98,11,1, ,1,1,6,90, ,1,1,50,2,1,5,1,0.4685228948580958,-0.548500527966494,2,4, , , ,-0.4580973408614971,2,4,112,1032
112,3,1,1,98,18,1, ,1,1,90, , ,1,3,50,2,1,1,4,0.4685228948580958,0.8563008077320231,5,9, , , ,1.5373591018920785,5,10,112,1032
112,3,2,1,98,12,1, ,1,2,90, , ,1,3,50,2,1,1,4,0.4685228948580958,0.8563008077320231,5,9, , , ,1.5373591018920785,5,10,112,1032
112,3,3,1,36,12,1, ,2, , , , ,1,3,50,2,1,1,4,0.4685228948580958,0.8563008077320231,5,9, , , ,1.5373591018920785,5,10,112,1032
112,4,1,2,24,18,1, ,1,1,90, , ,1,2,50,2,1,5,1,0.4685228948580958,-0.009497720672911436,4,7, , , ,0.30753164677143263,4,8,112,1032
112,4,2,2,24,18,1, ,1,2,90, , ,1,2,50,2,1,5,1,0.4685228948580958,-0.009497720672911436,4,7, , , ,0.30753164677143263,4,8,112,1032
112,6,1,1,10,12,1, ,1,1,90, , ,1,3,50,2,1,5,1,0.4685228948580958,-0.09667469468751574,4,7, , , ,0.18370071777341515,4,8,112,1032
112,6,2,1,10,12,1, ,1,3,4,2,5,1,3,50,2,1,5,1,0.4685228948580958,-0.09667469468751574,4,7, , , ,0.18370071777341515,4,8,112,1032
112,6,3,1,10,12,1, ,2, , , , ,1,3,50,2,1,5,1,0.4685228948580958,-0.09667469468751574,4,7, , , ,0.18370071777341515,4,8,112,1032
112,7,1,1,24,12,1, ,1,3,6,90, ,1,2,50,2,1,2,2,0.4685228948580958,0.2719913794745418,4,8, , , ,0.7073741185717923,5,9,112,1032
112,7,2,1,24,12,1, ,1,1,2,90, ,1,2,50,2,1,2,2,0.4685228948580958,0.2719913794745418,4,8, , , ,0.7073741185717923,5,9,112,1032
112,8,1,1,17,12,1, ,1,1,2,90, ,1,3,50,2,1,8,2,0.4685228948580958,-0.38857472445392394,3,5, , , ,-0.2309300063265965,3,6,112,1032
112,8,2,1,17,12,1, ,2, , , , ,1,3,50,2,1,8,2,0.4685228948580958,-0.38857472445392394,3,5, , , ,-0.2309300063265965,3,6,112,1032
