HH1,HH2,TNLN,TN4,TN5,TN6,TN8,TN9,TN10,TN11,TN12_1,TN12_2,TN12_3,TN12_4,TN2,helevel,HH6,area,HH7,hhweight,wscore,windex5
224,4,1,1,11,24, , , ,1,2,11,90, ,4,3,2,21,11,1.0317722843507988,0.6827883610813429,4
224,4,2,1,11,24, , , ,1,9,90, , ,4,3,2,21,11,1.0317722843507988,0.6827883610813429,4
224,4,3,1,11,24, , , ,1,7,10,90, ,4,3,2,21,11,1.0317722843507988,0.6827883610813429,4
224,4,4,1,11,24, , , ,1,8,90, , ,4,3,2,21,11,1.0317722843507988,0.6827883610813429,4
224,5,1,2,11,24, , , ,1,1,6,90, ,2,1,2,21,11,1.0317722843507988,-0.3241900534417328,3
224,5,2,2,11,24, , , ,1,5,4,90, ,2,1,2,21,11,1.0317722843507988,-0.3241900534417328,3
224,6,1,1,11,95, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,0.4300935689074723,3
224,7,1,1,11,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,0.2525484037778007,3
224,8,1,1,14,16, , , ,1,2,90, , ,3,1,2,21,11,1.0317722843507988,0.8311573866489141,4
224,8,2,1,14,16, , , ,1,5,6,90, ,3,1,2,21,11,1.0317722843507988,0.8311573866489141,4
224,8,3,1,14,16, , , ,1,4,90, , ,3,1,2,21,11,1.0317722843507988,0.8311573866489141,4
224,9,1,1,14,3, , , ,1,3,4,90, ,1,2,2,21,11,1.0317722843507988,0.26399924588365214,3
224,10,1,2,18,95, , , ,1,5,1,90, ,2,3,2,21,11,1.0317722843507988,-0.31162898382746046,3
224,10,2,2,18,95, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,-0.31162898382746046,3
224,11,1,2,18,95, , , ,2, , , , ,3,3,2,21,11,1.0317722843507988,0.7340100368025952,4
224,11,2,1,18,95, , , ,2, , , , ,3,3,2,21,11,1.0317722843507988,0.7340100368025952,4
224,11,3,1,18,95, , , ,2, , , , ,3,3,2,21,11,1.0317722843507988,0.7340100368025952,4
224,12,1,1,11,95, , , ,1,2,10,90, ,2,3,2,21,11,1.0317722843507988,0.010375298731717067,3
224,12,2,1,11,1, , , ,1,3,5,6,90,2,3,2,21,11,1.0317722843507988,0.010375298731717067,3
224,13,1,2,11,95, , , ,1,1,90, , ,3,3,2,21,11,1.0317722843507988,0.5081173009721688,3
224,13,2,1,11,95, , , ,2, , , , ,3,3,2,21,11,1.0317722843507988,0.5081173009721688,3
224,13,3,2,11,95, , , ,2, , , , ,3,3,2,21,11,1.0317722843507988,0.5081173009721688,3
224,14,1,1,11,95, , , ,1,6,7,9,8,1,3,2,21,11,1.0317722843507988,-0.6919214104452046,2
224,15,1,1,11,2, , , ,1,2,3,90, ,1,2,2,21,11,1.0317722843507988,-0.22678281342409062,3
224,16,1,1,11,95, , , ,1,1,2,90, ,2,1,2,21,11,1.0317722843507988,0.5715512834363495,4
224,16,2,1,11,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,0.5715512834363495,4
224,17,1,1,11,95, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.6914722268770792,2
224,17,2,2,11,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.6914722268770792,2
224,18,1,1,11,95, , , ,1,1,2,8,7,2,2,2,21,11,1.0317722843507988,-0.7073658749715287,2
224,18,2,1,11,95, , , ,1,3,4,90, ,2,2,2,21,11,1.0317722843507988,-0.7073658749715287,2
225,2,1,2,18,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-1.0060105611150176,2
225,2,2,2,18,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-1.0060105611150176,2
225,15,1,2,98,95,8,2, ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.3040398532201944,1
226,1,1,1,15,95, , , ,1,3,4,5,90,1,3,2,21,11,1.0317722843507988,-0.4406697888574649,2
226,2,1,1,13,95, , , ,1,1,90, , ,2,2,2,21,11,1.0317722843507988,0.40295751396604634,3
226,2,2,1,13,95, , , ,2, , , , ,2,2,2,21,11,1.0317722843507988,0.40295751396604634,3
226,6,1,2,11,19, , , ,1,2,90, , ,2,1,2,21,11,1.0317722843507988,-0.24239576084198772,3
226,6,2,2,11,19, , , ,1,5,90, , ,2,1,2,21,11,1.0317722843507988,-0.24239576084198772,3
226,12,1,1,13,95, , , ,1,2,7,90, ,2,1,2,21,11,1.0317722843507988,-1.2532801661110464,1
226,12,2,1,13,95, , , ,1,1,6,90, ,2,1,2,21,11,1.0317722843507988,-1.2532801661110464,1
226,13,1,1,11,95, , , ,1,2,8,90, ,2,1,2,21,11,1.0317722843507988,-0.8054339986638892,2
226,13,2,1,11,95, , , ,1,1,5,6,90,2,1,2,21,11,1.0317722843507988,-0.8054339986638892,2
226,14,1,1,11,95, , , ,1,2,5,90, ,2,1,2,21,11,1.0317722843507988,-0.6670269854057869,2
226,14,2,1,11,95, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.6670269854057869,2
226,15,1,1,11,95, , , ,1,1,90, , ,1,1,2,21,11,1.0317722843507988,-0.7501298844091402,2
226,17,1,1,12,95, , , ,1,2,9,90, ,2,1,2,21,11,1.0317722843507988,-0.650077801174489,2
226,17,2,2,99,99,9,9, ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.650077801174489,2
226,18,1,2,11,6, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.9628372767097825,2
226,18,2,2,11,6, , , ,1,2,3,90, ,2,1,2,21,11,1.0317722843507988,-0.9628372767097825,2
227,16,1,1,14,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.666856965049978,2
227,16,2,1,14,95, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.666856965049978,2
228,1,1,2,26,1, ,2, ,1,1,8,7,90,1,1,2,21,11,1.0317722843507988,-1.2610151730887225,1
228,5,1,2,26,95, ,2, ,1,2,8,9,10,2,1,2,21,11,1.0317722843507988,-1.2976235883380225,1
228,5,2,2,26,9, ,2, ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-1.2976235883380225,1
228,7,1,1,12,1, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.937566846548897,2
228,9,1,9,13,0, , , ,1,2,1,3,5,1,1,2,21,11,1.0317722843507988,-1.2094250740060408,1
229,1,1,1,11,95, , , ,1,1,2,3,4,2,1,2,21,11,1.0317722843507988,-1.3062735318015175,1
229,1,2,1,11,95, , , ,1,5,6,7,8,2,1,2,21,11,1.0317722843507988,-1.3062735318015175,1
229,2,1,9,11,11, , , ,1,1,2,3,90,1,1,2,21,11,1.0317722843507988,-0.6776478560666075,2
229,3,1,1,18,95, , , ,1,1,2,90, ,1,1,2,21,11,1.0317722843507988,-0.33860311673588683,3
229,4,1,1,11,24, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.8997503972709203,2
229,5,1,1,11,24, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.8689399094795559,2
229,6,1,1,13,5, , , ,1,1,90, , ,1,2,2,21,11,1.0317722843507988,-0.7604309620683027,2
229,7,1,1,13,0, , , ,1,1,2,90, ,1,1,2,21,11,1.0317722843507988,-0.12945341238558508,3
229,10,1,1,11,95, , , ,1,2,8,7,6,1,1,2,21,11,1.0317722843507988,-1.1679819751262486,1
229,13,1,1,11,12, , , ,1,2,7,90, ,2,3,2,21,11,1.0317722843507988,-0.8722957196022133,2
229,13,2,1,11,12, , , ,2, , , , ,2,3,2,21,11,1.0317722843507988,-0.8722957196022133,2
229,14,1,1,11,5, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.1444034134355685,1
229,15,1,1,11,36, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.9080033613097934,2
229,15,2,1,11,36, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.9080033613097934,2
229,16,1,1,11,95, , , ,1,3,90, , ,2,1,2,21,11,1.0317722843507988,-0.7952091268354273,2
229,16,2,1,13,3, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.7952091268354273,2
229,17,1,1,13,6, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.6592873055953901,2
229,18,1,1,11,12, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.99278756286637,2
229,18,2,1,11,12, , , ,2, , , , ,2,1,2,21,11,1.0317722843507988,-0.99278756286637,2
230,4,1,1,18,16, , , ,1,5,6,90, ,1,9,2,21,11,1.0317722843507988,-0.7784809863660135,2
230,5,1,9,13,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-1.0037858983604575,2
230,9,1,1,11,95, , , ,1,2,3,90, ,1,1,2,21,11,1.0317722843507988,-0.670752251412182,2
230,10,1,2,13,2, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,-1.162045716804662,1
230,10,2,2,13,2, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,-1.162045716804662,1
230,10,3,2,13,2, , , ,2, , , , ,3,1,2,21,11,1.0317722843507988,-1.162045716804662,1
230,12,1,1,11,24, , , ,1,2,3,4,6,1,1,2,21,11,1.0317722843507988,-1.0104314292660568,2
230,18,1,1,11,95, , , ,2, , , , ,1,2,2,21,11,1.0317722843507988,-0.4877908228314702,2
232,2,1,1,11,5, , , ,2, , , , ,3,2,2,21,11,1.0317722843507988,-0.35390425596473607,3
232,2,2,1,11,5, , , ,2, , , , ,3,2,2,21,11,1.0317722843507988,-0.35390425596473607,3
232,2,3,1,11,5, , , ,2, , , , ,3,2,2,21,11,1.0317722843507988,-0.35390425596473607,3
232,12,1,1,11,95, , , ,2, , , , ,1,1,2,21,11,1.0317722843507988,-0.8391804405460568,2
232,16,1,1,11,95, , , ,1,4,5,90, ,1,1,2,21,11,1.0317722843507988,-0.905826815750404,2
232,17,1,1,12,2, , , ,1,1,90, , ,2,1,2,21,11,1.0317722843507988,-0.7603469305818835,2
232,17,2,1,11,2, , , ,1,2,90, , ,2,1,2,21,11,1.0317722843507988,-0.7603469305818835,2
233,2,1,1,11,1, , , ,1,2,1,3,90,3,3,1,11,15,0.8292090482313764,1.12018251508725,4
233,2,2,1,11,1, , , ,1,4,90, , ,3,3,1,11,15,0.8292090482313764,1.12018251508725,4
233,2,3,1,11,1, , , ,2, , , , ,3,3,1,11,15,0.8292090482313764,1.12018251508725,4
233,3,1,1,11,95, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,-0.2535986727267606,3
233,3,2,1,11,95, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,-0.2535986727267606,3
233,4,1,2,11,2, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,0.9567350618624537,4
233,4,2,2,11,2, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,0.9567350618624537,4
233,9,1,2,98,95,9,9, ,1,1,90, , ,1,1,1,11,15,0.8292090482313764,0.38754459686784654,3
233,18,1,1,11,95, , , ,1,1,8,90, ,1,1,1,11,15,0.8292090482313764,0.8092526309398123,4
234,2,1,1,18,95, , , ,1,5,6,7,8,1,3,1,11,15,0.8292090482313764,0.01733478420329429,3
234,3,1,1,11,6, , , ,1,3,90, , ,1,1,1,11,15,0.8292090482313764,-0.989212948434882,2
234,4,1,1,13,95, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,-1.0742758675090438,1
234,4,2,1,13,95, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,-1.0742758675090438,1
234,8,1,1,18,95, , , ,1,2,3,90, ,1,2,1,11,15,0.8292090482313764,0.09506604204533761,3
234,9,1,1,11,4, , , ,1,1,2,90, ,3,9,1,11,15,0.8292090482313764,0.6397050571614802,4
234,9,2,1,11,95, , , ,1,3,90, , ,3,9,1,11,15,0.8292090482313764,0.6397050571614802,4
234,9,3,1,11,95, , , ,1,4,90, , ,3,9,1,11,15,0.8292090482313764,0.6397050571614802,4
234,11,1,1,11,6, , , ,1,5,90, , ,1,3,1,11,15,0.8292090482313764,-0.6823823493953076,2
234,12,1,2,13,9, , , ,2, , , , ,1,1,1,11,15,0.8292090482313764,0.6526987801584925,4
234,14,1,1,11,12, , , ,1,12,2,90, ,2,1,1,11,15,0.8292090482313764,-0.6447744556933788,2
234,14,2,1,11,12, , , ,2, , , , ,2,1,1,11,15,0.8292090482313764,-0.6447744556933788,2
234,15,1,1,11,24, , , ,1,9,10,90, ,3,9,1,11,15,0.8292090482313764,-0.022888548555895248,3
234,15,2,1,11,24, , , ,2, , , , ,3,9,1,11,15,0.8292090482313764,-0.022888548555895248,3
234,15,3,1,11,95, , , ,2, , , , ,3,9,1,11,15,0.8292090482313764,-0.022888548555895248,3
234,16,1,1,11,95, , , ,1,2,3,90, ,2,1,1,11,15,0.8292090482313764,0.46597866817626354,3
234,16,2,1,11,95, , , ,1,4,5,90, ,2,1,1,11,15,0.8292090482313764,0.46597866817626354,3
235,1,1,1,11,5, , , ,1,2,9,1,90,1,3,2,21,15,1.095020309777656,-0.24085703061587443,3
235,2,1,1,11,2, , , ,2, , , , ,4,3,2,21,15,1.095020309777656,0.8970419483085987,4
235,2,2,1,11,2, , , ,2, , , , ,4,3,2,21,15,1.095020309777656,0.8970419483085987,4
235,2,3,1,11,4, , , ,2, , , , ,4,3,2,21,15,1.095020309777656,0.8970419483085987,4
235,2,4,1,11,4, , , ,2, , , , ,4,3,2,21,15,1.095020309777656,0.8970419483085987,4
235,3,1,1,13,5, , , ,1,2,3,4,5,2,1,2,21,15,1.095020309777656,0.2993949849161833,3
235,3,2,1,13,5, , , ,1,6,7,9,90,2,1,2,21,15,1.095020309777656,0.2993949849161833,3
235,4,1,1,11,24, , , ,1,1,90, , ,2,3,2,21,15,1.095020309777656,1.2579351702009989,5
235,4,2,1,11,24, , , ,1,2,90, , ,2,3,2,21,15,1.095020309777656,1.2579351702009989,5
235,5,1,1,11,3, , , ,1,1,90, , ,3,1,2,21,15,1.095020309777656,0.40156416843092474,3
235,5,2,1,11,3, , , ,1,2,5,90, ,3,1,2,21,15,1.095020309777656,0.40156416843092474,3
235,5,3,1,11,3, , , ,1,0,90, , ,3,1,2,21,15,1.095020309777656,0.40156416843092474,3
235,6,1,2,11,1, , , ,1,2,3,4,5,1,1,2,21,15,1.095020309777656,-1.1421400298917506,1
235,7,1,1,11,2, , , ,1,1,2,3,4,1,2,2,21,15,1.095020309777656,-1.1618361746558907,1
235,8,1,2,18,2, , , ,1,1,90, , ,2,3,2,21,15,1.095020309777656,-0.2667304305670028,3
235,8,2,2,18,2, , , ,1,4,6,90, ,2,3,2,21,15,1.095020309777656,-0.2667304305670028,3
235,10,1,1,11,2, , , ,1,2,90, , ,2,1,2,21,15,1.095020309777656,0.7295485592330302,4
235,10,2,1,11,2, , , ,1,1,4,5,0,2,1,2,21,15,1.095020309777656,0.7295485592330302,4
235,11,1,1,11,1, , , ,1,1,90, , ,2,1,2,21,15,1.095020309777656,-0.6604554727439023,2
235,11,2,1,11,1, , , ,1,9,10,90, ,2,1,2,21,15,1.095020309777656,-0.6604554727439023,2
235,12,1,1,11,5, , , ,1,1,2,90, ,1,1,2,21,15,1.095020309777656,-0.5466100692781671,2
235,13,1,1,11,1, , , ,1,6,7,90, ,3,3,2,21,15,1.095020309777656,0.13927376016770598,3
235,13,2,1,11,1, , , ,1,4,5,90, ,3,3,2,21,15,1.095020309777656,0.13927376016770598,3
235,13,3,1,11,1, , , ,1,1,90, , ,3,3,2,21,15,1.095020309777656,0.13927376016770598,3
235,14,1,1,11,1, , , ,1,2,9,10,90,2,2,2,21,15,1.095020309777656,-0.08748570463656355,3
235,14,2,1,11,1, , , ,1,1,90, , ,2,2,2,21,15,1.095020309777656,-0.08748570463656355,3
235,15,1,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,0.6143196834284752,4
235,15,2,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,0.6143196834284752,4
235,16,1,1,11,2, , , ,1,1,2,3,90,1,1,2,21,15,1.095020309777656,0.6692730485381609,4
235,17,1,1,11,2, , , ,1,2,90, , ,2,3,2,21,15,1.095020309777656,-1.3033825735989457,1
235,17,2,1,11,2, , , ,1,9,11,10,90,2,3,2,21,15,1.095020309777656,-1.3033825735989457,1
235,18,1,1,11,2, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-0.7940876787201294,2
236,2,1,1,11,5, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.4830954757604909,2
236,2,2,1,11,5, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.4830954757604909,2
236,3,1,1,11,0, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.04447578490984,1
236,5,1,1,11,95, , , ,2, , , , ,1,9,2,21,15,1.095020309777656,-0.05752092264177813,3
236,7,1,1,11,1, , , ,1,7,8,3,90,2,9,2,21,15,1.095020309777656,-1.0923351376892596,1
236,7,2,1,11,1, , , ,2, , , , ,2,9,2,21,15,1.095020309777656,-1.0923351376892596,1
236,8,1,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.7132254120078317,2
236,8,2,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.7132254120078317,2
236,9,1,1,11,2, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-1.1999185105583214,1
236,9,2,1,11,2, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-1.1999185105583214,1
236,10,1,1,11,2, , , ,1,1,4,5,90,1,1,2,21,15,1.095020309777656,-0.8212735721616947,2
236,11,1,1,11,3, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-0.7924381487773074,2
236,12,1,1,11,5, , , ,1,1,2,5,90,1,2,2,21,15,1.095020309777656,-1.227105625076467,1
236,15,1,1,11,1, , , ,1,1,3,5,7,1,1,2,21,15,1.095020309777656,-1.3265883010630777,1
236,16,1,1,11,6, , , ,1,2,10,9,8,1,2,2,21,15,1.095020309777656,-0.6458615899902008,2
236,17,1,1,11,2, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-0.7891518984754605,2
236,18,1,1,11,3, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-0.7490979158828426,2
237,1,1,1,11,2, , , ,1,2,3,90, ,2,1,2,21,15,1.095020309777656,-0.37667976254059254,3
237,1,2,1,11,2, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.37667976254059254,3
237,2,1,1,11,2, , , ,1,2,6,90, ,1,1,2,21,15,1.095020309777656,-0.9567582963629525,2
237,3,1,1,11,1, , , ,1,12,11,13,8,2,1,2,21,15,1.095020309777656,-0.882464353128938,2
237,3,2,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.882464353128938,2
237,4,1,1,11,1, , , ,1,3,4,5,90,1,3,2,21,15,1.095020309777656,-1.0106158958588627,2
237,5,1,2,11,1, , , ,1,2,6,7,8,1,1,2,21,15,1.095020309777656,-1.1207322905963462,1
237,6,1,2,11,1, , , ,1,2,9,10,90,1,1,2,21,15,1.095020309777656,-1.2306908381800652,1
237,7,1,1,11,1, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-0.9524915432854929,2
237,8,1,1,11,1, , , ,1,2,12,90, ,2,1,2,21,15,1.095020309777656,-1.0795303639595974,1
237,8,2,1,11,1, , , ,1,1,3,7,90,2,1,2,21,15,1.095020309777656,-1.0795303639595974,1
237,9,1,1,11,1, , , ,1,1,2,90, ,2,2,2,21,15,1.095020309777656,0.45401603770543764,3
237,9,2,1,11,1, , , ,2, , , , ,2,2,2,21,15,1.095020309777656,0.45401603770543764,3
237,10,1,1,11,1, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-0.5344648077989471,2
237,11,1,1,11,0, , , ,1,1,2,4,5,1,1,2,21,15,1.095020309777656,-0.8826651317586651,2
237,12,1,1,11,0, , , ,1,1,2,3,4,1,1,2,21,15,1.095020309777656,-0.8643609241340151,2
237,13,1,1,12,16, , , ,1,1,2,90, ,1,1,2,21,15,1.095020309777656,-0.16957015305444123,3
237,14,1,1,12,23, , , ,1,1,3,90, ,2,1,2,21,15,1.095020309777656,-0.16185369797721966,3
237,14,2,1,12,18, , , ,1,2,4,90, ,2,1,2,21,15,1.095020309777656,-0.16185369797721966,3
237,15,1,1,11,23, , , ,1,1,2,90, ,2,1,2,21,15,1.095020309777656,-0.6808645128066021,2
237,15,2,1,11,23, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.6808645128066021,2
237,16,1,1,12,1, , , ,1,1,3,4,90,2,2,2,21,15,1.095020309777656,-1.05935711268445,1
237,16,2,1,12,1, , , ,1,2,5,6,90,2,2,2,21,15,1.095020309777656,-1.05935711268445,1
237,17,1,1,11,95, , , ,1,4,5,3,6,2,3,2,21,15,1.095020309777656,-0.7731182003598557,2
237,17,2,1,11,95, , , ,1,2,10,9,8,2,3,2,21,15,1.095020309777656,-0.7731182003598557,2
237,18,1,1,11,1, , , ,1,5,6,7,90,1,2,2,21,15,1.095020309777656,-1.4044764483147647,1
238,1,1,1,11,1, , , ,1,1,2,3,4,1,1,2,21,15,1.095020309777656,-1.1960799915328086,1
238,2,1,1,12,1, , , ,1,2,3,90, ,1,2,2,21,15,1.095020309777656,-0.7835398813214429,2
238,3,1,1,11,2, , , ,1,1,2,4,90,2,2,2,21,15,1.095020309777656,-1.1526220561737304,1
238,3,2,1,11,2, , , ,1,3,90, , ,2,2,2,21,15,1.095020309777656,-1.1526220561737304,1
238,5,1,1,11,1, , , ,1,3,4,5,6,2,1,2,21,15,1.095020309777656,-1.0930474039977867,1
238,5,2,1,11,1, , , ,1,2,7,90, ,2,1,2,21,15,1.095020309777656,-1.0930474039977867,1
238,6,1,1,11,1, , , ,1,1,2,3,4,1,1,2,21,15,1.095020309777656,-1.1558495216699707,1
238,7,1,1,11,2, , , ,1,2,3,4,90,1,9,2,21,15,1.095020309777656,-1.006125236111909,2
238,8,1,1,11,2, , , ,1,2,3,4,90,1,1,2,21,15,1.095020309777656,-0.8665488280123662,2
238,9,1,1,11,12, , , ,1,2,7,90, ,2,9,2,21,15,1.095020309777656,-0.6442343879637686,2
238,9,2,1,11,12, , , ,1,4,8,90, ,2,9,2,21,15,1.095020309777656,-0.6442343879637686,2
238,10,1,1,12,95, , , ,1,3,4,5,6,1,9,2,21,15,1.095020309777656,-0.8899149909632144,2
238,11,1,1,11,24, , , ,1,2,3,5,6,1,2,2,21,15,1.095020309777656,-0.8492780466638928,2
238,12,1,1,98,28,8,2, ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-1.1700309890832492,1
238,13,1,1,11,4, , , ,1,1,4,3,90,2,1,2,21,15,1.095020309777656,-0.5726037733423035,2
238,13,2,1,11,3, , , ,1,2,90, , ,2,1,2,21,15,1.095020309777656,-0.5726037733423035,2
238,14,1,1,11,1, , , ,1,4,5,6,7,1,1,2,21,15,1.095020309777656,-0.9054599841569756,2
238,15,1,1,11,3, , , ,1,2,9,6,90,2,1,2,21,15,1.095020309777656,-0.963592122072389,2
238,15,2,1,11,3, , , ,1,3,7,8,90,2,1,2,21,15,1.095020309777656,-0.963592122072389,2
238,16,1,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-1.0678515296205031,1
238,16,2,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-1.0678515296205031,1
238,17,1,1,11,1, , , ,1,2,3,6,7,2,2,2,21,15,1.095020309777656,-0.9663827517705378,2
238,17,2,1,11,1, , , ,2, , , , ,2,2,2,21,15,1.095020309777656,-0.9663827517705378,2
238,18,1,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.9286346078652573,2
238,18,2,1,11,1, , , ,2, , , , ,2,1,2,21,15,1.095020309777656,-0.9286346078652573,2
239,1,1,1,11,9, , , ,1,2,3,4,90,1,2,2,21,15,1.095020309777656,-0.5648252010794181,2
239,2,1,1,11,3, , , ,1,1,2,3,90,1,1,2,21,15,1.095020309777656,-0.3832072713511825,3
239,4,1,1,11,24, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.2616592989618627,1
239,16,1,1,11,1, , , ,1,1,2,3,90,1,3,2,21,15,1.095020309777656,1.3698665026138919,5
239,17,1,1,98,4,2,2, ,1,2,8,9,90,1,3,2,21,15,1.095020309777656,-1.11275766408235,1
240,1,1,1,11,24, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.2199009494140147,1
240,4,1,1,13,95, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-1.3285898585448628,1
240,5,1,1,18,24, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-1.051077647593806,1
240,7,1,1,11,95, , , ,1,2,3,4,5,1,1,2,21,15,1.095020309777656,-1.159269670737852,1
240,8,1,2,18,3, , , ,1,3,4,5,90,1,2,2,21,15,1.095020309777656,-1.225369128427607,1
240,13,1,1,16,95, , , ,1,1,90, , ,1,1,2,21,15,1.095020309777656,-1.1466384149968076,1
240,14,1,1,11,95, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-0.8808395856366762,2
240,15,1,1,13,1, , , ,1,2,3,90, ,1,9,2,21,15,1.095020309777656,-0.8264128162197923,2
240,16,1,1,18,95, , , ,1,1,2,3,4,1,2,2,21,15,1.095020309777656,-0.5905157808404681,2
240,17,1,9,31,95,2,2, ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.1299916452891365,1
243,6,1,1,11,95, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.2453724780982411,1
244,4,1,1,11,6, , , ,2, , , , ,3,2,2,21,15,1.095020309777656,-1.0487871804251139,1
244,4,2,1,11,4, , , ,2, , , , ,3,2,2,21,15,1.095020309777656,-1.0487871804251139,1
244,4,3,1,11,16, , , ,2, , , , ,3,2,2,21,15,1.095020309777656,-1.0487871804251139,1
244,8,1,1,13,12, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.2100235460789353,1
244,16,1,1,18,95, , , ,2, , , , ,1,1,2,21,15,1.095020309777656,-1.2247944106967277,1
245,17,1,2,98,3,8,2, ,1,1,2,3,90,2,1,2,21,15,1.095020309777656,-1.0879276985139554,1
245,17,2,2,98,3,8,2, ,2, , , , ,2,1,2,21,15,1.095020309777656,-1.0879276985139554,1
245,18,1,1,13,23, , , ,1,1,2,90, ,1,1,2,21,15,1.095020309777656,-1.058255298305308,1
246,12,1,1,18,95, , , ,2, , , , ,1,1,2,22,15,1.095020309777656,-1.3274562195685595,1
246,17,1,2,18,95, , , ,2, , , , ,2,1,2,22,15,1.095020309777656,-1.210199926132279,1
246,17,2,2,18,95, , , ,2, , , , ,2,1,2,22,15,1.095020309777656,-1.210199926132279,1
247,4,1,1,14,12, , , ,1,2,4,5,6,1,1,1,11,15,0.8292090482313764,0.37716079011311654,3
248,1,1,1,13,95, , , ,2, , , , ,2,3,1,11,15,0.8292090482313764,1.6571672109145348,5
248,1,2,1,13,95, , , ,2, , , , ,2,3,1,11,15,0.8292090482313764,1.6571672109145348,5
248,4,1,2,98,2,9,9, ,2, , , , ,3,2,1,11,15,0.8292090482313764,1.3652908693975931,5
248,4,2,2,98,1,9,9, ,2, , , , ,3,2,1,11,15,0.8292090482313764,1.3652908693975931,5
248,4,3,2,98,2,9,9, ,2, , , , ,3,2,1,11,15,0.8292090482313764,1.3652908693975931,5
248,7,1,1,13,0, , , ,1,1,2,90, ,1,3,1,11,15,0.8292090482313764,1.615111097219326,5
248,9,1,1,12,6, , , ,2, , , , ,1,3,1,11,15,0.8292090482313764,1.5213202487857638,5
248,16,1,2,28,24, ,9, ,1,1,2,90, ,1,3,1,11,15,0.8292090482313764,0.9337142142082969,4
249,3,1,2,14,2, , , ,2, , , , ,1,1,1,11,15,0.8292090482313764,0.4107324319950949,3
