HH1,HH2,TNLN,TN3,TN4,TN5,TN10,TN12,TN13,TN15_1,TN15_2,TN15_3,TN15_4,TN1,TN2,HH3,HH4,HH6,HH7,helevel,religion,hhweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,psu,stratum
86,19,2,1,95,14,1, ,2, , , , ,1,2,41,40,2,1,3,3,1.7284793954300635,0.2524893135336628,4,7, , , ,1.6321089610906134,5,10,86,11
86,20,1,1,24,14,1, ,1,1,90, , ,1,1,43,40,2,1,1,4,1.7284793954300635,-0.6558657091724571,3,5, , , ,-0.09480172846474748,4,7,86,11
86,21,1,1,95,19,4,4,1,1,90, , ,1,1,41,40,2,1,3,2,1.7284793954300635,0.036434162908775214,4,7, , , ,1.2213577241611695,5,10,86,11
86,23,1,1,95,14,1, ,1,1,2,90, ,1,2,43,40,2,1,2,8,1.7284793954300635,-0.7773815080529924,2,4, , , ,-0.3258203575151948,3,5,86,11
86,23,2,1,95,14,1, ,2, , , , ,1,2,43,40,2,1,2,8,1.7284793954300635,-0.7773815080529924,2,4, , , ,-0.3258203575151948,3,5,86,11
86,25,1,1,95,14,1, ,1,2,1,90, ,1,2,43,40,2,1,2,4,1.7284793954300635,-0.16742909360387004,4,7, , , ,0.8337849931485359,5,9,86,11
86,25,2,1,95,14,1, ,2, , , , ,1,2,43,40,2,1,2,4,1.7284793954300635,-0.16742909360387004,4,7, , , ,0.8337849931485359,5,9,86,11
86,26,1,1,95,14,1, ,1,1,2,3,90,1,1,43,40,2,1,2,4,1.7284793954300635,-0.8776673010158855,2,3, , , ,-0.5164777585853336,2,4,86,11
87,1,1,1,95,14,1, ,1,1,2,90, ,1,1,31,30,2,1,3,3,1.079422634033545,-0.44797335083026596,3,6, , , ,0.30043089195766925,4,8,87,11
87,2,1,1,0,28,4,4,1,1,90, , ,1,1,33,30,2,1,3,2,1.079422634033545,-0.08815679153848077,4,7, , , ,0.9844927917519377,5,10,87,11
87,3,1,2,4,13,4,96,1,1,90, , ,1,1,32,30,2,1,3,1,1.079422634033545,-0.5139245523749948,3,6, , , ,0.17504837951521907,4,8,87,11
87,4,1,2,95,14,4,96,1,1,90, , ,1,1,32,30,2,1,3,6,1.079422634033545,0.051406575472606963,4,7, , , ,1.249822386830051,5,10,87,11
87,8,1,1,95,98,1, ,1,4,6,7,90,1,3,34,30,2,1,2,4,1.079422634033545,-0.9182429597610311,1,2, , , ,-0.5936177942224926,2,3,87,11
87,8,2,1,95,98,1, ,1,3,90, , ,1,3,34,30,2,1,2,4,1.079422634033545,-0.9182429597610311,1,2, , , ,-0.5936177942224926,2,3,87,11
87,8,3,2,36,98,1, ,1,1,2,90, ,1,3,34,30,2,1,2,4,1.079422634033545,-0.9182429597610311,1,2, , , ,-0.5936177942224926,2,3,87,11
87,9,1,1,26,28,1, ,1,4,3,90, ,1,2,31,30,2,1,2,4,1.079422634033545,-0.864507995646883,2,3, , , ,-0.4914600677697395,2,4,87,11
87,9,2,1,26,14,1, ,1,1,5,90, ,1,2,31,30,2,1,2,4,1.079422634033545,-0.864507995646883,2,3, , , ,-0.4914600677697395,2,4,87,11
87,10,1,1,95,14,1, ,1,2,90, , ,1,1,32,30,2,1,0,4,1.079422634033545,-0.8140880941486011,2,3, , , ,-0.3956047417273785,3,5,87,11
87,12,1,1,95,14,1, ,2, , , , ,1,1,34,30,2,1,2,8,1.079422634033545,-0.8988127845391392,2,3, , , ,-0.5566782976029262,2,3,87,11
87,17,1,1,24,14,1, ,1,1,2,3,90,1,1,31,30,2,1,2,4,1.079422634033545,-0.8992806425509776,2,3, , , ,-0.5575677615037598,2,3,87,11
87,19,1,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,0,2,1.079422634033545,-0.2974999142544205,3,6, , , ,0.586502064155094,5,9,87,11
87,19,2,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,0,2,1.079422634033545,-0.2974999142544205,3,6, , , ,0.586502064155094,5,9,87,11
87,20,1,1,95,14,1, ,1,1,4,5,90,1,2,32,30,2,1,2,4,1.079422634033545,-0.6013585154110473,3,5, , , ,0.008824115188122955,4,7,87,11
87,20,2,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,2,4,1.079422634033545,-0.6013585154110473,3,5, , , ,0.008824115188122955,4,7,87,11
87,22,1,1,95,14,1, ,1,1,2,3,90,1,1,33,30,2,1,2,1,1.079422634033545,-1.138367453319618,1,1, , , ,-1.0121054245620116,1,1,87,11
88,1,1,1,95,14,3, ,2, , , , ,1,1,31,30,2,1,1,4,1.1602824934310938,-1.2021467839525721,1,1, , , ,-1.133358904852799,1,1,88,11
88,2,1,1,24,14,1, ,2, , , , ,1,2,32,30,2,1,2,4,1.1602824934310938,-0.5507517290479933,3,5, , , ,0.10503473565020278,4,8,88,11
88,2,2,1,24,14,1, ,2, , , , ,1,2,32,30,2,1,2,4,1.1602824934310938,-0.5507517290479933,3,5, , , ,0.10503473565020278,4,8,88,11
88,3,1,1,95,14,1, ,1,1,2,90, ,1,1,33,30,2,1,1,4,1.1602824934310938,-0.8680985154499905,2,3, , , ,-0.4982861510456093,2,4,88,11
88,4,1,1,24,14,2, ,1,1,2,90, ,1,1,34,30,2,1,2,4,1.1602824934310938,-1.0560123352612043,1,1, , , ,-0.8555367590517192,1,2,88,11
88,8,1,2,95,14,1, ,2, , , , ,1,2,34,30,2,1,1,9,1.1602824934310938,-0.37061465109758984,3,6, , , ,0.44750066331256677,5,9,88,11
88,8,2,2,95,14,1, ,1,4,5,6,90,1,2,34,30,2,1,1,9,1.1602824934310938,-0.37061465109758984,3,6, , , ,0.44750066331256677,5,9,88,11
88,9,1,1,95,14,1, ,2, , , , ,1,2,34,30,2,1,2,4,1.1602824934310938,-0.46752790387050963,3,6, , , ,0.2632549356073961,4,8,88,11
88,9,2,1,95,14,1, ,2, , , , ,1,2,34,30,2,1,2,4,1.1602824934310938,-0.46752790387050963,3,6, , , ,0.2632549356073961,4,8,88,11
88,11,1,1,95,14,1, ,2, , , , ,1,3,32,30,2,1,1,1,1.1602824934310938,-0.41209198437959493,3,6, , , ,0.36864641752928723,5,9,88,11
88,11,2,1,95,14,1, ,2, , , , ,1,3,32,30,2,1,1,1,1.1602824934310938,-0.41209198437959493,3,6, , , ,0.36864641752928723,5,9,88,11
88,11,3,1,95,26,1, ,2, , , , ,1,3,32,30,2,1,1,1,1.1602824934310938,-0.41209198437959493,3,6, , , ,0.36864641752928723,5,9,88,11
88,14,1,1,2,14,4,96,1,1,2,4,90,1,1,33,30,2,1,2,3,1.1602824934310938,-0.8077105778507798,2,3, , , ,-0.38348018602809864,3,5,88,11
88,15,1,1,95,14,2, ,1,3,5,90, ,1,1,33,30,2,1,2,3,1.1602824934310938,-0.6269512556106657,3,5, , , ,-0.03983128443092331,4,7,88,11
88,16,1,1,24,14,1, ,2, , , , ,1,1,33,30,2,1,0,4,1.1602824934310938,-0.6712438192948977,3,5, , , ,-0.12403767926786655,3,6,88,11
88,17,1,2,95,14,1, ,1,1,2,90, ,1,3,32,30,2,1,1,1,1.1602824934310938,-0.5209820540741377,3,6, , , ,0.16163107590468126,4,8,88,11
88,17,2,2,95,14,1, ,1,3,5,6,90,1,3,32,30,2,1,1,1,1.1602824934310938,-0.5209820540741377,3,6, , , ,0.16163107590468126,4,8,88,11
88,17,3,2,95,14,1, ,1,4,90, , ,1,3,32,30,2,1,1,1,1.1602824934310938,-0.5209820540741377,3,6, , , ,0.16163107590468126,4,8,88,11
88,18,1,1,25,14,3, ,2, , , , ,1,4,32,30,2,1,2,4,1.1602824934310938,-0.9546637567758847,1,2, , , ,-0.6628588531860926,2,3,88,11
88,18,2,1,25,14,3, ,2, , , , ,1,4,32,30,2,1,2,4,1.1602824934310938,-0.9546637567758847,1,2, , , ,-0.6628588531860926,2,3,88,11
88,18,3,1,25,14,3, ,2, , , , ,1,4,32,30,2,1,2,4,1.1602824934310938,-0.9546637567758847,1,2, , , ,-0.6628588531860926,2,3,88,11
88,18,4,1,25,14,3, ,2, , , , ,1,4,32,30,2,1,2,4,1.1602824934310938,-0.9546637567758847,1,2, , , ,-0.6628588531860926,2,3,88,11
88,20,1,2,95,14,1, ,2, , , , ,1,2,32,30,2,1,2,3,1.1602824934310938,-0.8820058710776204,2,3, , , ,-0.5247259906418638,2,4,88,11
88,20,2,2,95,14,1, ,1,3,4,90, ,1,2,32,30,2,1,2,3,1.1602824934310938,-0.8820058710776204,2,3, , , ,-0.5247259906418638,2,4,88,11
88,21,1,2,95,26,1, ,1,1,90, , ,1,1,33,30,2,1,1,4,1.1602824934310938,-0.7030535079377878,2,4, , , ,-0.18451237250529992,3,6,88,11
88,22,1,2,95,14,1, ,1,1,3,90, ,1,3,32,30,2,1,2,4,1.1602824934310938,-0.8562207369943313,2,3, , , ,-0.4757048231831394,2,4,88,11
88,22,2,2,95,14,1, ,1,2,90, , ,1,3,32,30,2,1,2,4,1.1602824934310938,-0.8562207369943313,2,3, , , ,-0.4757048231831394,2,4,88,11
88,22,3,2,95,14,1, ,2, , , , ,1,3,32,30,2,1,2,4,1.1602824934310938,-0.8562207369943313,2,3, , , ,-0.4757048231831394,2,4,88,11
88,24,1,1,95,26,1, ,2, , , , ,1,3,33,30,2,1,1,4,1.1602824934310938,-0.5609933474030024,3,5, , , ,0.08556397832128808,4,7,88,11
88,24,2,1,95,26,1, ,2, , , , ,1,3,33,30,2,1,1,4,1.1602824934310938,-0.5609933474030024,3,5, , , ,0.08556397832128808,4,7,88,11
88,24,3,1,95,26,1, ,2, , , , ,1,3,33,30,2,1,1,4,1.1602824934310938,-0.5609933474030024,3,5, , , ,0.08556397832128808,4,7,88,11
88,26,1,1,95,14,1, ,2, , , , ,1,1,34,30,2,1,2,4,1.1602824934310938,-0.6432389691363227,3,5, , , ,-0.07079651927057545,4,7,88,11
89,3,1,1,95,14,1, ,1,1,90, , ,1,2,31,30,2,1,1,4,1.2377010421238788,-0.8611348563634749,2,3, , , ,-0.48504725544386856,2,4,89,11
89,3,2,1,95,14,1, ,1,2,3,90, ,1,2,31,30,2,1,1,4,1.2377010421238788,-0.8611348563634749,2,3, , , ,-0.48504725544386856,2,4,89,11
89,4,1,1,12,14,1, ,1,1,3,2,90,1,1,33,30,2,1,2,4,1.2377010421238788,-0.8204784869631205,2,3, , , ,-0.407753777496427,2,4,89,11
89,5,1,1,36,14,1, ,2, , , , ,1,1,33,30,2,1,1,4,1.2377010421238788,-0.7965583313090132,2,3, , , ,-0.3622781964049681,3,5,89,11
89,6,1,1,95,36,1, ,2, , , , ,1,1,34,30,2,1,2,4,1.2377010421238788,-0.9379025737133186,1,2, , , ,-0.6309934861469937,2,3,89,11
89,7,1,2,95,11,3, ,1,1,90, , ,1,1,34,30,2,1,2,3,1.2377010421238788,-0.7018086818786581,2,4, , , ,-0.182145783039274,3,6,89,11
89,9,1,1,95,14,1, ,1,1,2,3,90,1,1,31,30,2,1,2,2,1.2377010421238788,-0.5637441321708322,3,5, , , ,0.08033434948510992,4,7,89,11
89,12,1,1,95,14,1, ,2, , , , ,1,1,32,30,2,1,0,4,1.2377010421238788,-0.586158841373994,3,5, , , ,0.03772083388974515,4,7,89,11
89,14,1,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,1,4,1.2377010421238788,-0.48434370062295096,3,6, , , ,0.23128574026054943,4,8,89,11
89,14,2,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,1,4,1.2377010421238788,-0.48434370062295096,3,6, , , ,0.23128574026054943,4,8,89,11
89,18,1,1,95,14,1, ,1,1,90, , ,1,2,34,30,2,1,1,4,1.2377010421238788,0.113315657615216,4,7, , , ,1.367520261625886,5,10,89,11
89,18,2,1,95,14,1, ,1,2,90, , ,1,2,34,30,2,1,1,4,1.2377010421238788,0.113315657615216,4,7, , , ,1.367520261625886,5,10,89,11
89,21,1,1,26,14,1, ,2, , , , ,1,2,32,30,2,1,1,4,1.2377010421238788,-0.6874714111725142,2,4, , , ,-0.15488861439641485,3,6,89,11
89,21,2,2,26,14,1, ,2, , , , ,1,2,32,30,2,1,1,4,1.2377010421238788,-0.6874714111725142,2,4, , , ,-0.15488861439641485,3,6,89,11
89,22,1,1,95,14,1, ,2, , , , ,1,2,31,30,2,1,1,3,1.2377010421238788,-0.8925189425069422,2,3, , , ,-0.5447128184542628,2,4,89,11
89,22,2,1,95,14,1, ,2, , , , ,1,2,31,30,2,1,1,3,1.2377010421238788,-0.8925189425069422,2,3, , , ,-0.5447128184542628,2,4,89,11
89,25,1,2,12,15,4,96,1,1,4,5,90,1,2,32,30,2,1,1,4,1.2377010421238788,-0.8475153687161463,2,3, , , ,-0.4591546933767039,2,4,89,11
89,25,2,2,12,15,4,96,1,2,3,90, ,1,2,32,30,2,1,1,4,1.2377010421238788,-0.8475153687161463,2,3, , , ,-0.4591546933767039,2,4,89,11
89,26,1,1,95,14,2, ,1,3,4,90, ,1,1,31,30,2,1,2,4,1.2377010421238788,-0.5259326593528166,3,6, , , ,0.15221927879692645,4,8,89,11
90,3,1,1,11,13,4,96,1,1,90, , ,1,1,32,30,2,1,3,1,1.3355487941265927,-0.44088115032882674,3,6, , , ,0.31391416287295293,4,8,90,11
90,4,1,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,1,1,1.3355487941265927,-0.751521226207321,2,4, , , ,-0.2766563235880628,3,5,90,11
90,4,2,1,95,14,1, ,2, , , , ,1,2,32,30,2,1,1,1,1.3355487941265927,-0.751521226207321,2,4, , , ,-0.2766563235880628,3,5,90,11
90,5,1,1,95,12,1, ,2, , , , ,1,1,33,30,2,1,3,2,1.3355487941265927,0.0462123855056058,4,7, , , ,1.2399475009612277,5,10,90,11
90,8,1,1,24,14,1, ,2, , , , ,1,1,31,30,2,1,3,4,1.3355487941265927,0.018858600784404378,4,7, , , ,1.1879441079551414,5,10,90,11
90,10,1,2,95,14,1, ,2, , , , ,1,3,32,30,2,1,2,3,1.3355487941265927,-0.7199562726054258,2,4, , , ,-0.2166469060939655,3,6,90,11
90,10,2,2,95,14,1, ,2, , , , ,1,3,32,30,2,1,2,3,1.3355487941265927,-0.7199562726054258,2,4, , , ,-0.2166469060939655,3,6,90,11
90,10,3,2,95,14,1, ,2, , , , ,1,3,32,30,2,1,2,3,1.3355487941265927,-0.7199562726054258,2,4, , , ,-0.2166469060939655,3,6,90,11
90,14,1,2,95,14,1, ,2, , , , ,1,1,33,30,2,1,1,1,1.3355487941265927,-0.2612804819432954,4,7, , , ,0.6553603004880315,5,9,90,11
90,20,1,2,12,26,1, ,1,1,90, , ,1,1,33,30,2,1,2,8,1.3355487941265927,-0.6045148606833806,3,5, , , ,0.00282345877684306,4,7,90,11
91,2,1,2,95,15,4,7,2, , , , ,1,1,75,70,1,2,3,3,0.3773704702696516,1.6078505887538257,5,10,0.7958152035826875,4,8, , , ,91,2
91,5,1,1,2,28,4,3,2, , , , ,1,2,75,70,1,2,3,3,0.3773704702696516,1.718976991693054,5,10,0.9649573693958202,5,9, , , ,91,2
91,5,2,2,2,28,4,3,2, , , , ,1,2,75,70,1,2,3,3,0.3773704702696516,1.718976991693054,5,10,0.9649573693958202,5,9, , , ,91,2
91,6,1,1,95,28,4,4,2, , , , ,1,3,75,70,1,2,3,3,0.3773704702696516,1.52908865180364,5,10,0.6759340210101066,4,8, , , ,91,2
91,6,2,1,95,28,4,4,2, , , , ,1,3,75,70,1,2,3,3,0.3773704702696516,1.52908865180364,5,10,0.6759340210101066,4,8, , , ,91,2
91,6,3,2,95,28,4,4,2, , , , ,1,3,75,70,1,2,3,3,0.3773704702696516,1.52908865180364,5,10,0.6759340210101066,4,8, , , ,91,2
91,8,1,1,6,15,4,96,2, , , , ,1,1,73,70,1,2,2,8,0.3773704702696516,0.6503622113514334,4,8,-0.6615491455838152,1,2, , , ,91,2
91,9,1,1,36,26,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.6883477481721285,5,10,0.918337516243727,5,9, , , ,91,2
91,9,2,2,36,28,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.6883477481721285,5,10,0.918337516243727,5,9, , , ,91,2
91,9,3,2,36,28,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.6883477481721285,5,10,0.918337516243727,5,9, , , ,91,2
91,10,1,1,12,14,1, ,2, , , , ,1,1,73,70,1,2,3,3,0.3773704702696516,2.029583989205724,5,10,1.4377229668275866,5,10, , , ,91,2
91,11,1,1,12,14,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.7957586216796035,5,10,1.0818243861181183,5,9, , , ,91,2
91,11,2,1,12,14,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.7957586216796035,5,10,1.0818243861181183,5,9, , , ,91,2
91,11,3,1,12,14,1, ,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,1.7957586216796035,5,10,1.0818243861181183,5,9, , , ,91,2
91,13,1,2,24,15,4,1,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,2.402199797360529,5,10,2.004870315617244,5,10, , , ,91,2
91,13,2,2,24,15,4,1,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,2.402199797360529,5,10,2.004870315617244,5,10, , , ,91,2
91,13,3,2,24,15,4,1,2, , , , ,1,3,73,70,1,2,3,2,0.3773704702696516,2.402199797360529,5,10,2.004870315617244,5,10, , , ,91,2
91,14,1,1,20,13,1, ,2, , , , ,1,2,72,70,1,2,3,4,0.3773704702696516,1.2066802894193935,5,9,0.18520591996863547,3,6, , , ,91,2
91,14,2,2,95,28,4,96,2, , , , ,1,2,72,70,1,2,3,4,0.3773704702696516,1.2066802894193935,5,9,0.18520591996863547,3,6, , , ,91,2
91,17,1,2,95,28,1, ,2, , , , ,1,2,72,70,1,2,2,3,0.3773704702696516,2.6589436632601124,5,10,2.395652455494844,5,10, , , ,91,2
91,17,2,2,95,28,1, ,2, , , , ,1,2,72,70,1,2,2,3,0.3773704702696516,2.6589436632601124,5,10,2.395652455494844,5,10, , , ,91,2
91,18,1,2,12,28,1, ,2, , , , ,1,4,72,70,1,2,2,3,0.3773704702696516,1.6348591236482926,5,10,0.8369240847005976,5,9, , , ,91,2
91,18,2,2,12,28,1, ,2, , , , ,1,4,72,70,1,2,2,3,0.3773704702696516,1.6348591236482926,5,10,0.8369240847005976,5,9, , , ,91,2
91,18,3,2,12,28,1, ,2, , , , ,1,4,72,70,1,2,2,3,0.3773704702696516,1.6348591236482926,5,10,0.8369240847005976,5,9, , , ,91,2
91,18,4,2,12,28,1, ,2, , , , ,1,4,72,70,1,2,2,3,0.3773704702696516,1.6348591236482926,5,10,0.8369240847005976,5,9, , , ,91,2
91,19,1,1,95,28,1, ,2, , , , ,1,2,72,70,1,2,2,2,0.3773704702696516,1.761037568656055,5,10,1.0289765124140868,5,9, , , ,91,2
91,19,2,1,95,28,1, ,2, , , , ,1,2,72,70,1,2,2,2,0.3773704702696516,1.761037568656055,5,10,1.0289765124140868,5,9, , , ,91,2
91,20,1,2,95,18,1, ,2, , , , ,1,2,72,70,1,2,3,2,0.3773704702696516,2.469271521738169,5,10,2.1069581761615965,5,10, , , ,91,2
91,20,2,2,24,18,4,4,2, , , , ,1,2,72,70,1,2,3,2,0.3773704702696516,2.469271521738169,5,10,2.1069581761615965,5,10, , , ,91,2
91,23,1,1,12,28,4,4,1,1,2,90, ,1,3,74,70,1,2,3,3,0.3773704702696516,1.855691739922057,5,10,1.173046788313633,5,9, , , ,91,2
91,23,2,1,12,28,4,4,1,3,90, , ,1,3,74,70,1,2,3,3,0.3773704702696516,1.855691739922057,5,10,1.173046788313633,5,9, , , ,91,2
91,23,3,1,12,28,4,4,1,0,90, , ,1,3,74,70,1,2,3,3,0.3773704702696516,1.855691739922057,5,10,1.173046788313633,5,9, , , ,91,2
91,24,1,1,95,11,1, ,1,2,90, , ,1,2,74,70,1,2,2,4,0.3773704702696516,1.3935296910344666,5,9,0.4696037915288683,4,7, , , ,91,2
91,24,2,1,24,13,1, ,1,1,3,90, ,1,2,74,70,1,2,2,4,0.3773704702696516,1.3935296910344666,5,9,0.4696037915288683,4,7, , , ,91,2
92,1,1,1,5,15,4,96,1,3,4,5,6,1,1,51,50,1,2,2,8,0.5292988414171738,0.8966146218699849,4,8,-0.2867357353577095,2,3, , , ,92,2
92,2,1,1,24,15,4,96,2, , , , ,1,2,53,50,1,2,2,2,0.5292988414171738,1.2279363447892244,5,9,0.2175591244889262,3,6, , , ,92,2
92,2,2,1,24,15,4,96,1,1,90, , ,1,2,53,50,1,2,2,2,0.5292988414171738,1.2279363447892244,5,9,0.2175591244889262,3,6, , , ,92,2
92,3,1,1,1,15,2, ,2, , , , ,1,1,51,50,1,2,2,2,0.5292988414171738,0.42717027569701727,4,7,-1.0012628984824699,1,2, , , ,92,2
92,5,1,1,1,11,4,96,2, , , , ,1,1,51,50,1,2,2,8,0.5292988414171738,0.5161591173834804,4,8,-0.8658156508622824,1,2, , , ,92,2
92,6,1,1,36,15,1, ,2, , , , ,1,2,53,50,1,2,3,2,0.5292988414171738,1.5305293645869842,5,10,0.67812688673818,4,8, , , ,92,2
92,6,2,1,95,15,1, ,2, , , , ,1,2,53,50,1,2,3,2,0.5292988414171738,1.5305293645869842,5,10,0.67812688673818,4,8, , , ,92,2
92,8,1,1,12,36,4,96,2, , , , ,1,4,53,50,1,2,1,8,0.5292988414171738,1.5106625032941134,5,10,0.6478881328677525,4,8, , , ,92,2
92,8,2,1,24,14,4,7,2, , , , ,1,4,53,50,1,2,1,8,0.5292988414171738,1.5106625032941134,5,10,0.6478881328677525,4,8, , , ,92,2
92,8,3,1,24,14,1, ,2, , , , ,1,4,53,50,1,2,1,8,0.5292988414171738,1.5106625032941134,5,10,0.6478881328677525,4,8, , , ,92,2
92,8,4,1,12,13,1, ,2, , , , ,1,4,53,50,1,2,1,8,0.5292988414171738,1.5106625032941134,5,10,0.6478881328677525,4,8, , , ,92,2
92,9,1,1,1,26,1, ,1,7,6,90, ,1,3,51,50,1,2,1,3,0.5292988414171738,0.6825550776150248,4,8,-0.6125493491399927,2,3, , , ,92,2
92,9,2,1,2,28,1, ,1,1,90, , ,1,3,51,50,1,2,1,3,0.5292988414171738,0.6825550776150248,4,8,-0.6125493491399927,2,3, , , ,92,2
92,9,3,2,1,26,1, ,1,4,90, , ,1,3,51,50,1,2,1,3,0.5292988414171738,0.6825550776150248,4,8,-0.6125493491399927,2,3, , , ,92,2
92,10,1,1,27,13,1, ,2, , , , ,1,3,53,50,1,2,3,8,0.5292988414171738,1.6198602698056996,5,10,0.8140947790041092,4,8, , , ,92,2
92,10,2,1,27,13,1, ,2, , , , ,1,3,53,50,1,2,3,8,0.5292988414171738,1.6198602698056996,5,10,0.8140947790041092,4,8, , , ,92,2
92,10,3,1,27,13,1, ,2, , , , ,1,3,53,50,1,2,3,8,0.5292988414171738,1.6198602698056996,5,10,0.8140947790041092,4,8, , , ,92,2
92,12,1,1,12,14,1, ,2, , , , ,1,2,53,50,1,2,2,1,0.5292988414171738,1.3988081253647302,5,9,0.47763793815027433,4,7, , , ,92,2
92,12,2,1,95,28,4,4,2, , , , ,1,2,53,50,1,2,2,1,0.5292988414171738,1.3988081253647302,5,9,0.47763793815027433,4,7, , , ,92,2
92,13,1,2,3,28,1, ,2, , , , ,1,1,51,50,1,2,2,3,0.5292988414171738,1.0105906274425474,4,8,-0.11325627482108462,2,4, , , ,92,2
92,14,1,1,2,13,4,96,2, , , , ,1,1,52,50,1,2,1,8,0.5292988414171738,0.3992602912998623,4,7,-1.043743848858657,1,2, , , ,92,2
92,15,1,1,22,11,4,96,2, , , , ,1,1,52,50,1,2,2,8,0.5292988414171738,0.7836076830382127,4,8,-0.45874020846542957,2,3, , , ,92,2
92,16,1,1,11,15,1, ,1,1,2,90, ,1,2,52,50,1,2,2,4,0.5292988414171738,0.13614342466016616,4,7,-1.4442261420697622,1,2, , , ,92,2
92,16,2,1,24,14,1, ,1,3,4,90, ,1,2,52,50,1,2,2,4,0.5292988414171738,0.13614342466016616,4,7,-1.4442261420697622,1,2, , , ,92,2
92,17,1,1,27,28,4,4,1,1,2,90, ,1,1,52,50,1,2,2,1,0.5292988414171738,0.9955140642833369,4,8,-0.13620385953829992,2,4, , , ,92,2
92,18,1,1,95,15,1, ,1,2,8,90, ,1,1,54,50,1,2,2,8,0.5292988414171738,1.1519960893636982,5,9,0.10197273875753171,3,5, , , ,92,2
92,20,1,1,12,28,4,4,2, , , , ,1,1,54,50,1,2,2,8,0.5292988414171738,1.3048568368888194,5,9,0.3346374990697402,3,6, , , ,92,2
92,21,1,1,95,12,1, ,2, , , , ,1,1,52,50,1,2,2,8,0.5292988414171738,0.9578433462956644,4,8,-0.19354132983917136,2,4, , , ,92,2
92,22,1,1,95,12,4,4,2, , , , ,1,5,54,50,1,2,2,8,0.5292988414171738,1.7103297387713179,5,10,0.9517956450096162,5,9, , , ,92,2
92,22,2,1,95,12,4,96,2, , , , ,1,5,54,50,1,2,2,8,0.5292988414171738,1.7103297387713179,5,10,0.9517956450096162,5,9, , , ,92,2
92,22,3,1,95,14,1, ,2, , , , ,1,5,54,50,1,2,2,8,0.5292988414171738,1.7103297387713179,5,10,0.9517956450096162,5,9, , , ,92,2
92,22,4,1,95,12,4,96,2, , , , ,1,5,54,50,1,2,2,8,0.5292988414171738,1.7103297387713179,5,10,0.9517956450096162,5,9, , , ,92,2
92,22,5,1,24,12,1, ,2, , , , ,1,5,54,50,1,2,2,8,0.5292988414171738,1.7103297387713179,5,10,0.9517956450096162,5,9, , , ,92,2
92,23,1,1,12,15,4,4,1,1,2,90, ,1,1,52,50,1,2,2,8,0.5292988414171738,1.0533818927552763,4,8,-0.04812497297522617,2,4, , , ,92,2
92,24,1,1,95,28,4,96,2, , , , ,1,1,54,50,1,2,2,3,0.5292988414171738,1.0119841766165778,4,8,-0.11113519540855739,2,4, , , ,92,2
93,1,1,1,2,14,1, ,2, , , , ,1,2,53,50,1,2,3,2,0.5928147023872345,1.9883683506721521,5,10,1.3749898792574613,5,10, , , ,93,2
93,1,2,1,2,28,4,4,2, , , , ,1,2,53,50,1,2,3,2,0.5928147023872345,1.9883683506721521,5,10,1.3749898792574613,5,10, , , ,93,2
93,2,1,1,95,26,4,4,2, , , , ,1,3,51,50,1,2,1,1,0.5928147023872345,1.3265669314786654,5,9,0.36768178307255034,3,6, , , ,93,2
93,2,2,1,95,26,4,4,2, , , , ,1,3,51,50,1,2,1,1,0.5928147023872345,1.3265669314786654,5,9,0.36768178307255034,3,6, , , ,93,2
93,2,3,1,95,26,4,4,2, , , , ,1,3,51,50,1,2,1,1,0.5928147023872345,1.3265669314786654,5,9,0.36768178307255034,3,6, , , ,93,2
93,4,1,1,3,15,4,96,2, , , , ,1,1,51,50,1,2,2,2,0.5928147023872345,1.5626333266721846,5,10,0.7269913647978458,4,8, , , ,93,2
93,5,1,1,24,14,1, ,2, , , , ,1,3,53,50,1,2,0,2,0.5928147023872345,2.334044909312833,5,10,1.901133804129122,5,10, , , ,93,2
93,5,2,1,14,14,1, ,2, , , , ,1,3,53,50,1,2,0,2,0.5928147023872345,2.334044909312833,5,10,1.901133804129122,5,10, , , ,93,2
93,5,3,2,24,14,1, ,2, , , , ,1,3,53,50,1,2,0,2,0.5928147023872345,2.334044909312833,5,10,1.901133804129122,5,10, , , ,93,2
93,10,1,1,2,28,4,4,1,1,2,4,90,1,1,51,50,1,2,2,1,0.5928147023872345,1.3862795544682522,5,9,0.4585685760551784,4,7, , , ,93,2
93,11,1,1,95,14,4,96,2, , , , ,1,1,53,50,1,2,2,4,0.5928147023872345,0.883160557377352,4,8,-0.3072137635047914,2,3, , , ,93,2
