lat,lon,Average Surface Temperature,Canopy Surface Water,Evapotranspiration,Near Surface Air Temperature,Precipitation,Soil Moisture (10 to 40 cm underground),Surface Relative Humidity (Daytime),Surface Relative Humidity (Nighttime)
-20.5,101.5,,,,,,,70.84453,76.11725
-20.5,102.5,,,,,,,70.64385,76.047005
-20.5,103.5,,,,,,,70.40832,76.16787
-20.5,104.5,,,,,,,70.17743,76.12759
-20.5,105.5,,,,,,,70.087296,76.07283
-20.5,106.5,,,,,,,69.599434,75.911674
-20.5,107.5,,,,,,,68.92872,75.75103
-20.5,108.5,,,,,,,68.598656,75.56121
-20.5,109.5,,,,,,,68.108475,75.02247
-20.5,110.5,,,,,,,67.65418,74.05914
-20.5,111.5,,,,,,,67.025826,72.96152
-20.5,112.5,,,,,,,66.49664,71.39773
-20.5,113.5,,,,,,,65.597885,69.82154
-20.5,114.5,,,,,,,64.172005,68.16968
-20.5,115.5,,,,,,,62.457127,67.10563
-20.5,116.5,,,,,,,55.173813,66.21772
-20.5,117.5,,,,,,,49.774536,64.86648
-20.5,118.5,303.16226,0.022811143,1.1373148e-05,301.05804,1.3703421e-05,65.63836,37.661545,62.596848
-20.5,119.5,303.47815,0.024370074,1.29320715e-05,301.8052,1.4926588e-05,69.403625,27.933691,60.00181
-20.5,120.5,303.12708,0.025236996,1.2909004e-05,301.62982,1.5146956e-05,58.489334,23.444666,55.644627
-20.5,121.5,302.93796,0.024526544,1.3040812e-05,301.5707,1.5430416e-05,58.023285,21.644756,48.966427
